,Speaker,Utterance,Unified
5,M,"I, I, I didn't vote in that one, but I, uh.","M|I, I, I didn't vote in that one, but I, uh."
6,A,"Yeah, you're not sure where to go and vote and all that.","A|Yeah, you're not sure where to go and vote and all that."
7,M,"Well, it's a, it is a state law that you have to register as a gun owner and you have a gun.","M|Well, it's a, it is a state law that you have to register as a gun owner and you have a gun."
8,A,"Right, or you don't know what they you know, where they stand or anything like that.","A|Right, or you don't know what they you know, where they stand or anything like that."
9,M,Uh-hope not.,M|Uh-hope not.
10,A,"Yeah, I think you're right.","A|Yeah, I think you're right."
11,M,"And, uh.","M|And, uh."
12,A,"Yeah, or sometimes they don't like either of the choices for the candidates,","A|Yeah, or sometimes they don't like either of the choices for the candidates,"
13,M,Uh-huh.,M|Uh-huh.
14,A,"so they think, well, you know, why vote.","A|so they think, well, you know, why vote."
15,M,"Right, right. And, and, and I think that's really, I don't know, that's, that, that I think, uh, I, I kind of get a kick out of that sometimes.","M|Right, right. And, and, and I think that's really, I don't know, that's, that, that I think, uh, I, I kind of get a kick out of that sometimes."
16,A,"Yeah, really, especially in Texas","A|Yeah, really, especially in Texas"
17,M,Yeah.,M|Yeah.
18,A,"It really was, yeah.","A|It really was, yeah."
19,M,"Well, I'm glad to hear that, because that's, that's a really important aspect of education.","M|Well, I'm glad to hear that, because that's, that's a really important aspect of education."
20,A,Yeah Did they get the serious problem that half the people don't vote.,A|Yeah Did they get the serious problem that half the people don't vote.
21,M,"Well, I donno, I really don't,","M|Well, I donno, I really don't,"
22,A,Yeah.,A|Yeah.
23,M,"And, uh.","M|And, uh."
24,A,"Yeah. It also seems like maybe another candidate that nobody wants could slip in if, you know, not enough people are voting.","A|Yeah. It also seems like maybe another candidate that nobody wants could slip in if, you know, not enough people are voting."
25,M,Uh-huh.,M|Uh-huh.
26,A,"Yeah, it's kind of like in Louisiana where that, uh, guy that's like a Ku Klux Klan member something got elected.","A|Yeah, it's kind of like in Louisiana where that, uh, guy that's like a Ku Klux Klan member something got elected."
27,M,"Right, right.","M|Right, right."
28,A,Kind of scary when you think about that.,A|Kind of scary when you think about that.
29,M,"Oh, yeah.","M|Oh, yeah."
30,A,"Oh, gosh.","A|Oh, gosh."
31,M,"And he's a, uh a black guy that, that's, that I know is, you know, sort of a closet fascist.","M|And he's a, uh a black guy that, that's, that I know is, you know, sort of a closet fascist."
32,A,Yeah.,A|Yeah.
33,M,"And, uh.","M|And, uh."
34,A,"Yeah, people will sit home and assume, oh, that guy would never get elected.","A|Yeah, people will sit home and assume, oh, that guy would never get elected."
35,M,Right.,M|Right.
36,A,"Next thing you know, you've got him.","A|Next thing you know, you've got him."
37,M,Right.,M|Right.
38,A,Yeah.,A|Yeah.
39,M,"But, um, I don't know.","M|But, um, I don't know."
40,A,"Right, yeah.","A|Right, yeah."
41,M,"But, uh,","M|But, uh,"
42,A,Yeah. Right.,A|Yeah. Right.
43,M,"So, uh.","M|So, uh."
44,A,"Yeah, he sure did.","A|Yeah, he sure did."
45,M,"He sure did, and then, um.","M|He sure did, and then, um."
46,A,"Yeah. I think one thing that maybe would help people vote is if the polls were either open more days, or you could mail it in, or something like, if you have, if you have real strict work hours, and you can only go like at seven in the morning or after work and you have to stand in line for so long","A|Yeah. I think one thing that maybe would help people vote is if the polls were either open more days, or you could mail it in, or something like, if you have, if you have real strict work hours, and you can only go like at seven in the morning or after work and you have to stand in line for so long"
47,M,Yeah,M|Yeah
48,A,I think that discourages a lot of people.,A|I think that discourages a lot of people.
49,M,!!!%,M|!!!%
50,A,Uh-huh.,A|Uh-huh.
51,M,"and then we have a plan where, uh  we vote on the local mayor","M|and then we have a plan where, uh  we vote on the local mayor"
52,A,Right.,A|Right.
53,M,"but you have to register and, and vote. And, uh.","M|but you have to register and, and vote. And, uh."
54,A,Uh-huh.,A|Uh-huh.
55,M,"So, it's, it, it really is a good thing.","M|So, it's, it, it really is a good thing."
56,A,"Yeah, I'm in Dallas, and they're long here too.","A|Yeah, I'm in Dallas, and they're long here too."
57,M,"Oh, they are.","M|Oh, they are."
58,A,"Yeah, I voted absentee one year. I really was going to be gone. So, I did it, but, uh, it was nice. I would be tempted to do it again.","A|Yeah, I voted absentee one year. I really was going to be gone. So, I did it, but, uh, it was nice. I would be tempted to do it again."
59,M,"Well, it, it is interesting though, because I was, uh  thinking about that the other day, uh","M|Well, it, it is interesting though, because I was, uh  thinking about that the other day, uh"
60,A,Right.,A|Right.
61,M,you can just go right ahead and get it.,M|you can just go right ahead and get it.
62,A,Yeah. I think they should change the whole system so that it's easier,A|Yeah. I think they should change the whole system so that it's easier
63,M,"Yeah,","M|Yeah,"
64,A,I think more people would do it if it wasn't such a hassle.,A|I think more people would do it if it wasn't such a hassle.
65,M,Right. That's true.,M|Right. That's true.
66,A,"Uh-huh,","A|Uh-huh,"
67,M,"and I think that's what really works the best. I, I don't know how the voting is done, but I think it's done by more informed people. I don tinker with the details. I'm not sure how it's run.","M|and I think that's what really works the best. I, I don't know how the voting is done, but I think it's done by more informed people. I don tinker with the details. I'm not sure how it's run."
68,A,"Yeah, that would be. I usually vote. A lot of times I'll vote a straight party ticket just because I don't take the time to find out what every, you know, other than the major candidates, what they stand for on what issues,","A|Yeah, that would be. I usually vote. A lot of times I'll vote a straight party ticket just because I don't take the time to find out what every, you know, other than the major candidates, what they stand for on what issues,"
69,M,"Uh, well I've, I have a couple of parties that I vote on. Uh, one of them is a woman, and one of the others is a man, and I, I think I, uh think I like the idea of, uh","M|Uh, well I've, I have a couple of parties that I vote on. Uh, one of them is a woman, and one of the others is a man, and I, I think I, uh think I like the idea of, uh"
70,A,"so I'll just trust well, the party kind of goes along these lines so I'll go ahead and vote.","A|so I'll just trust well, the party kind of goes along these lines so I'll go ahead and vote."
71,M,"Well, that's good.","M|Well, that's good."
72,A,Uh-huh.,A|Uh-huh.
73,M,"But, uh.","M|But, uh."
74,A,Yeah.,A|Yeah.
75,M,"and, and, uh.","M|and, and, uh."
76,A,"No, I guess it'd be best if you knew each person and what they stood for and why and everything.","A|No, I guess it'd be best if you knew each person and what they stood for and why and everything."
77,M,"Yeah, well, I do, I have, uh","M|Yeah, well, I do, I have, uh"
78,A,"Right, and try to determine if what you read was objective or not.","A|Right, and try to determine if what you read was objective or not."
79,M,Uh-huh.,M|Uh-huh.
80,A,Yeah.,A|Yeah.
81,M,"And, and I, I,","M|And, and I, I,"
82,A,Yeah.,A|Yeah.
83,M,"But, uh,","M|But, uh,"
84,A,Yeah.,A|Yeah.
85,M,and I think that's one of the frustrating things.,M|and I think that's one of the frustrating things.
86,A,"Yeah, I think it could affect the outcome, you know, could make it unfair.","A|Yeah, I think it could affect the outcome, you know, could make it unfair."
87,M,"Oh, yeah.","M|Oh, yeah."
88,A,"Oh, yeah.","A|Oh, yeah."
89,M,"And then it's like, oh, no, no.","M|And then it's like, oh, no, no."
90,A,"Yeah, the press has a lot of power.","A|Yeah, the press has a lot of power."
91,M,"and, uh.","M|and, uh."
92,A,"Yeah, oh, but, boy you try get into that, you'd really open a can of worms.","A|Yeah, oh, but, boy you try get into that, you'd really open a can of worms."
93,M,"Oh, I know.","M|Oh, I know."
94,A,"Yeah, seems that they should regulate themselves a little bit, and I don't think they ever care to.","A|Yeah, seems that they should regulate themselves a little bit, and I don't think they ever care to."
95,M,"Well, I think that, I mean, I, uh, I guess I agree that, uh the, the, I don, I'm not sure, I can't think of a, a good example, I've heard of, uh, oh, well, what do you call it? The, uh","M|Well, I think that, I mean, I, uh, I guess I agree that, uh the, the, I don, I'm not sure, I can't think of a, a good example, I've heard of, uh, oh, well, what do you call it? The, uh"
96,A,"Well, I can't think of anything else really about the polls or voting, to talk about.","A|Well, I can't think of anything else really about the polls or voting, to talk about."
97,M,Uh-huh.,M|Uh-huh.
98,A,"Well, it was good talking to you.","A|Well, it was good talking to you."
99,M,"Okay, bye-bye.","M|Okay, bye-bye."
100,A,Bye.,A|Bye.
101,M,!!!%!! RemindMe!!,M|!!!%!! RemindMe!!
