,Speaker,Utterance,Unified
5,M,"Uh, we have a Schnauzer.","M|Uh, we have a Schnauzer."
6,A,Which is the dog and which is the cat?,A|Which is the dog and which is the cat?
7,M,Oh.,M|Oh.
8,A,"Uh, wife and I, we have, we have two cats.","A|Uh, wife and I, we have, we have two cats."
9,M,"Two cats, that's, that is, that, uh,","M|Two cats, that's, that is, that, uh,"
10,A,"Uh, one's real nice, but the other one is a, well, she's pretty wild.","A|Uh, one's real nice, but the other one is a, well, she's pretty wild."
11,M,!!!%!!;!!body!! Remind me.,M|!!!%!!;!!body!! Remind me.
12,A,"Yeah, are they, um, just house pets?","A|Yeah, are they, um, just house pets?"
13,M,Uh-huh.,M|Uh-huh.
14,A,"Yeah, that's, that's what ours are too.","A|Yeah, that's, that's what ours are too."
15,M,Um.,M|Um.
16,A,"Oh, really. Oh, well, that's a nice, nice story. Um.","A|Oh, really. Oh, well, that's a nice, nice story. Um."
17,M,"And, uh, she's, she was a, a very, a happy, a caring individual,","M|And, uh, she's, she was a, a very, a happy, a caring individual,"
18,A,"Sure, sure.","A|Sure, sure."
19,M,"Okay, well I, I've got two cats and two dogs.","M|Okay, well I, I've got two cats and two dogs."
20,A,Yeah.,A|Yeah.
21,M,that's one of my favorite things to do.,M|that's one of my favorite things to do.
22,A,Wow.,A|Wow.
23,M,"and they're just kind of, I don't know, kind of off the wall.","M|and they're just kind of, I don't know, kind of off the wall."
24,A,Uh-huh.,A|Uh-huh.
25,M,"And I guess it's just, uh, he, he likes to, to go in and out of the zoo, you know, and I guess he likes that.","M|And I guess it's just, uh, he, he likes to, to go in and out of the zoo, you know, and I guess he likes that."
26,A,"Wow. Um, do the skunk, uh, was it kind of like a cat to have around the house?","A|Wow. Um, do the skunk, uh, was it kind of like a cat to have around the house?"
27,M,"Uh, yeah.","M|Uh, yeah."
28,A,Yeah.,A|Yeah.
29,M,"and it was, it was just, it's just,","M|and it was, it was just, it's just,"
30,A,Yeah.,A|Yeah.
31,M,"and, uh.","M|and, uh."
32,A,Uh-huh.,A|Uh-huh.
33,M,but it was a very poor animal.,M|but it was a very poor animal.
34,A,Right.,A|Right.
35,M,"And, uh.","M|And, uh."
36,A,"Uh-huh, and the skunk.","A|Uh-huh, and the skunk."
37,M,"And, uh it was, it, it scared me to death, you know.","M|And, uh it was, it, it scared me to death, you know."
38,A,"Oh, yeah. Um.","A|Oh, yeah. Um."
39,M,"He's, he's very protective, but he, he doesn't like to come into my room.","M|He's, he's very protective, but he, he doesn't like to come into my room."
40,A,"Oh. Uh, I had, I had a dog one time, and, uh, he chased after a, after a skunk and got sprayed","A|Oh. Uh, I had, I had a dog one time, and, uh, he chased after a, after a skunk and got sprayed"
41,M,Oh,M|Oh
42,A,"so we had to, we had to give him a tomato, tomato juice bath, and, uh, get him cleaned up,","A|so we had to, we had to give him a tomato, tomato juice bath, and, uh, get him cleaned up,"
43,M,"Oh, that's good.","M|Oh, that's good."
44,A,Uh-huh.,A|Uh-huh.
45,M,"and, uh.","M|and, uh."
46,A,"Right, but I suppose it was still in the instinct of them to to back up and get ready.","A|Right, but I suppose it was still in the instinct of them to to back up and get ready."
47,M,Yeah.,M|Yeah.
48,A,"Yeah, why, I don't know, I, I think they're kind of nice to have, they're kind of, you know, just relaxing to, I don't know, to pet and to, I don't know, when they like sit up on your lap and stuff like that, just kind of enjoyable to, you know, have like, I don't know, something giving you some affection as well.","A|Yeah, why, I don't know, I, I think they're kind of nice to have, they're kind of, you know, just relaxing to, I don't know, to pet and to, I don't know, when they like sit up on your lap and stuff like that, just kind of enjoyable to, you know, have like, I don't know, something giving you some affection as well."
49,M,Uh-uh. Right.,M|Uh-uh. Right.
50,A,"What, what do you think? Oh, yeah. Yeah.","A|What, what do you think? Oh, yeah. Yeah."
51,M,and that's always a thrill.,M|and that's always a thrill.
52,A,"Yeah. Um, do you like big dogs or or little dogs?","A|Yeah. Um, do you like big dogs or or little dogs?"
53,M,"Well, I like little dogs. I have a seven year old and a six year old.","M|Well, I like little dogs. I have a seven year old and a six year old."
54,A,Uh-huh.,A|Uh-huh.
55,M,"and we were just, he was just so excited about it, you know, and then he got so fat.","M|and we were just, he was just so excited about it, you know, and then he got so fat."
56,A,Really.,A|Really.
57,M,"And we had to, we had this big dog that was just a miniature and then we had these, these big, uh, well, he was like a dog inside.","M|And we had to, we had this big dog that was just a miniature and then we had these, these big, uh, well, he was like a dog inside."
58,A,Yeah.,A|Yeah.
59,M,"She was a, a good dog. Uh, but she was also a, uh, a very good, uh uh, outdoor dog.","M|She was a, a good dog. Uh, but she was also a, uh, a very good, uh uh, outdoor dog."
60,A,"Uh-huh almost cruel for him to, to walk.","A|Uh-huh almost cruel for him to, to walk."
61,M,"Oh, yeah.","M|Oh, yeah."
62,A,"Wow, yeah.","A|Wow, yeah."
63,M,"It was just a, a very emotional, uh, situation.","M|It was just a, a very emotional, uh, situation."
64,A,Sure. Yeah.,A|Sure. Yeah.
65,M,"But, uh, we had, uh we had a, a, we have a, uh a dog, and we're, we're kind of in the middle of that right now,","M|But, uh, we had, uh we had a, a, we have a, uh a dog, and we're, we're kind of in the middle of that right now,"
66,A,"Yeah, we've got a calico cat too.","A|Yeah, we've got a calico cat too."
67,M,"Oh, that's, that is a huge cat.","M|Oh, that's, that is a huge cat."
68,A,"Yeah, yeah, she's the, she's the nice one. We, uh, we used to live in an apartment and like, our cats never went outside, but, um, the neighbors used to let their dogs out, and our neighbors were, I don't know, kind of slimy, and, uh, our cats wound up getting fleas, uh, from the apartment that we were in","A|Yeah, yeah, she's the, she's the nice one. We, uh, we used to live in an apartment and like, our cats never went outside, but, um, the neighbors used to let their dogs out, and our neighbors were, I don't know, kind of slimy, and, uh, our cats wound up getting fleas, uh, from the apartment that we were in"
69,M,"Oh, yeah.","M|Oh, yeah."
70,A,"so, we had to, we had to flea bath them and it was, uh, it was an experience that they didn't enjoy at all.","A|so, we had to, we had to flea bath them and it was, uh, it was an experience that they didn't enjoy at all."
71,M,"!!!;!! Remind me of that,","M|!!!;!! Remind me of that,"
72,A,Yeah.,A|Yeah.
73,M,"and, uh I, I took the kids with me, and they were away for a week, and I had to get them back, and so, I didn't, I had a hard time getting them, uh.","M|and, uh I, I took the kids with me, and they were away for a week, and I had to get them back, and so, I didn't, I had a hard time getting them, uh."
74,A,Really.,A|Really.
75,M,!!!;!! Remind me of that,M|!!!;!! Remind me of that
76,A,Really.,A|Really.
77,M,"But, uh, we're, we live in a town home, and, uh we have, uh","M|But, uh, we're, we live in a town home, and, uh we have, uh"
78,A,Oh.,A|Oh.
79,M,I just couldn't believe that.,M|I just couldn't believe that.
