,Speaker,Utterance,Unified
5,M,I have not. I wish I did.,M|I have not. I wish I did.
6,A,"Yes, uh-huh.","A|Yes, uh-huh."
7,M,"Oh, that's great.","M|Oh, that's great."
8,A,"Okay, well, yes I do.","A|Okay, well, yes I do."
9,M,Okay.,M|Okay.
10,A,"In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you.","A|In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you."
11,M,Right.,M|Right.
12,A,"Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits.","A|Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits."
13,M,Uh-huh.,M|Uh-huh.
14,A,"Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be.","A|Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be."
15,M,Uh-huh.,M|Uh-huh.
16,A,"Because they, of course, if you did not have them, you would be pulling from your salary, of course.","A|Because they, of course, if you did not have them, you would be pulling from your salary, of course."
17,M,"Well, I, yeah, I do. I'm, I'm a, I work in a hospital and, um I work for the government, and so I, uh","M|Well, I, yeah, I do. I'm, I'm a, I work in a hospital and, um I work for the government, and so I, uh"
18,A,"Right,","A|Right,"
19,M,"uh, but you would still be making twice as much as your, uh your, when you retired from the company.","M|uh, but you would still be making twice as much as your, uh your, when you retired from the company."
20,A,right.,A|right.
21,M,"That's the way I am. I don't have to worry about, you know, if I go out to eat or something I don tinker with it.","M|That's the way I am. I don't have to worry about, you know, if I go out to eat or something I don tinker with it."
22,A,And they always have surprises for you.,A|And they always have surprises for you.
23,M,"and,","M|and,"
24,A,"With children,","A|With children,"
25,M,Right.,M|Right.
