,Speaker,Utterance,Unified
5,M,Oh.,M|Oh.
6,A,"so, I mean, I'm used, I'm used to having cats around, I like them.","A|so, I mean, I'm used, I'm used to having cats around, I like them."
7,M,"Uh, yeah.","M|Uh, yeah."
8,A,"Oh, see, I'm not, uh, I'm not a dog person at all","A|Oh, see, I'm not, uh, I'm not a dog person at all"
9,M,Yeah.,M|Yeah.
10,A,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","A|Yeah, probably, I was allergic to dogs when I was a kid, in fact,"
11,M,Yeah.,M|Yeah.
12,A,"I may still be, um, we,","A|I may still be, um, we,"
13,M,"Well, I, I have a dog, and I, you know, we went out and bought him, and he was part Springer Spaniel, part Cocker Spaniel.","M|Well, I, I have a dog, and I, you know, we went out and bought him, and he was part Springer Spaniel, part Cocker Spaniel."
14,A,"That , um, I wonder sometimes","A|That , um, I wonder sometimes"
15,M,"Well, I don't know, I, I have a friend who has a dog and, uh, he's always had dogs,","M|Well, I don't know, I, I have a friend who has a dog and, uh, he's always had dogs,"
16,A,"Um, but we, um, we house sat for a, um, my, um, my wife's boss a couple weeks ago and, um, uh, he has a dog and everything, we were, you know, we were sitting the dog and everything and, uh, I felt like just miserable all weekend and it really didn't dawn on me until Sunday, it was like, hey, maybe you're still allergic to the dog. It was like, oh, that could be it.","A|Um, but we, um, we house sat for a, um, my, um, my wife's boss a couple weeks ago and, um, uh, he has a dog and everything, we were, you know, we were sitting the dog and everything and, uh, I felt like just miserable all weekend and it really didn't dawn on me until Sunday, it was like, hey, maybe you're still allergic to the dog. It was like, oh, that could be it."
17,M,"Oh, no.","M|Oh, no."
18,A,"Yeah. Well, dogs are real high maintenances, you got to take them for walks and you've got to pay a lot, you know, you need to pay attention to cats and everything but it's not quite the same thing.","A|Yeah. Well, dogs are real high maintenances, you got to take them for walks and you've got to pay a lot, you know, you need to pay attention to cats and everything but it's not quite the same thing."
19,M,"No, it's, it really isn't.","M|No, it's, it really isn't."
20,A,"Um, and, um, um, you know, it's, it's just nice that cats, you know, cats, yeah, you don't have to let them outside, you know, all cats are indoor cats,","A|Um, and, um, um, you know, it's, it's just nice that cats, you know, cats, yeah, you don't have to let them outside, you know, all cats are indoor cats,"
21,M,Uh-huh.,M|Uh-huh.
22,A,"so, you know, they're not, you're not worried about them running all-around the neighborhood and, you know, they, you know, they, they make their mess in the cat pan which is,","A|so, you know, they're not, you're not worried about them running all-around the neighborhood and, you know, they, you know, they, they make their mess in the cat pan which is,"
23,M,Yeah.,M|Yeah.
24,A,"yeah, it's, you know, it's a pain to clean but, you know, we used to, I mean, they got great stuff out now for cleaning cats' pans . They didn't,","A|yeah, it's, you know, it's a pain to clean but, you know, we used to, I mean, they got great stuff out now for cleaning cats' pans . They didn't,"
25,M,"No, I, I'm not sure if I would consider that a hobby.","M|No, I, I'm not sure if I would consider that a hobby."
26,A,"Well, when I was, you know, when I was growing up I had a clean the cat pan all the time, and I hated it because I had to carry everything upstairs and, you know, and use this thing to, you know, scoop the, take the stuff out and put it in the toilet and everything it was really terrible. But now they have like this, you get these liners, that is garbage bags, you know,","A|Well, when I was, you know, when I was growing up I had a clean the cat pan all the time, and I hated it because I had to carry everything upstairs and, you know, and use this thing to, you know, scoop the, take the stuff out and put it in the toilet and everything it was really terrible. But now they have like this, you get these liners, that is garbage bags, you know,"
27,M,Uh-huh.,M|Uh-huh.
28,A,"and you, and you, you know the,","A|and you, and you, you know the,"
29,M,"And the, and the people, and it's just, it, you don't even know what it is, you just, you have to wonder if it's some sort of, uh, some sort, uh-hive, uh uh, uh you know for, for, uh","M|And the, and the people, and it's just, it, you don't even know what it is, you just, you have to wonder if it's some sort of, uh, some sort, uh-hive, uh uh, uh you know for, for, uh"
30,A,"Yeah, the cats do it in there, you pull it and take it out and throw it away, and that's it,","A|Yeah, the cats do it in there, you pull it and take it out and throw it away, and that's it,"
31,M,"I've got a, I've got two cats now, and they're both about the same age.","M|I've got a, I've got two cats now, and they're both about the same age."
32,A,Uh-huh.,A|Uh-huh.
33,M,"and we had a, a cat, um, who was, uh, about eight years old, and she would sleep in the back of the house with us,","M|and we had a, a cat, um, who was, uh, about eight years old, and she would sleep in the back of the house with us,"
34,A,Same idea,A|Same idea
35,M,"Uh, and it was a lot of fun, but I was also trying to figure out, you know, how to get rid of the, the, uh, sticky buns, and, and the, and all the little things that, that we have to peel for the, to open the can.","M|Uh, and it was a lot of fun, but I was also trying to figure out, you know, how to get rid of the, the, uh, sticky buns, and, and the, and all the little things that, that we have to peel for the, to open the can."
36,A,Everyday?,A|Everyday?
37,M,"and it was, it was a very dirty pan,","M|and it was, it was a very dirty pan,"
38,A,"Oh, okay, I see.","A|Oh, okay, I see."
39,M,"And so, I guess I, I think that's the only thing I can really complain about about is, uh, the service charge. I don't know if it's just a part of it, but, uh","M|And so, I guess I, I think that's the only thing I can really complain about about is, uh, the service charge. I don't know if it's just a part of it, but, uh"
40,A,Uh-huh.,A|Uh-huh.
41,M,"and it would have killed the cat, but it was so worth it.","M|and it would have killed the cat, but it was so worth it."
42,A,Uh-huh.,A|Uh-huh.
43,M,"So, she's, she has a real fear about cucumbers, cucumbers because she says that they're just too hard, she doesn't want to eat them.","M|So, she's, she has a real fear about cucumbers, cucumbers because she says that they're just too hard, she doesn't want to eat them."
44,A,Uh-huh.,A|Uh-huh.
45,M,"And so she has put in a lot of work and, and he's been an excellent dog.","M|And so she has put in a lot of work and, and he's been an excellent dog."
46,A,Uh-huh.,A|Uh-huh.
47,M,"So,","M|So,"
48,A,"So, you don't have anything right now?","A|So, you don't have anything right now?"
49,M,"No, not right now.","M|No, not right now."
50,A,"Oh, except the kid, huh, that's ,","A|Oh, except the kid, huh, that's ,"
51,M,"Yeah, so.","M|Yeah, so."
