,Speaker,Utterance,Unified
5,M,Uh-huh.,M|Uh-huh.
6,A,"We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans .","A|We were in Colorado recently and heard this, these, uh, well, we heard this fiddler and we bought his, we bought his tape and it's kind of fun to listen to the fiddle pans ."
7,M,Oh.,M|Oh.
8,A,"So,","A|So,"
9,M,So do you have any musical instruments or anything?,M|So do you have any musical instruments or anything?
10,A,"Oh, Chris Xeros.","A|Oh, Chris Xeros."
11,M,!!!%!! Remind me.,M|!!!%!! Remind me.
12,A,"Oh, you lucky thing.","A|Oh, you lucky thing."
13,M,!!!%!! translated,M|!!!%!! translated
14,A,Yeah.,A|Yeah.
15,M,"I mean, they're still playing, but, I mean, you know, they don't really have that much of a team, I think.","M|I mean, they're still playing, but, I mean, you know, they don't really have that much of a team, I think."
16,A,"Oh, gosh, Chris Xeros You grew up with his children, too, then?","A|Oh, gosh, Chris Xeros You grew up with his children, too, then?"
17,M,"Yeah, we, we had a cousin that grew up in Alabama and he always, you know,","M|Yeah, we, we had a cousin that grew up in Alabama and he always, you know,"
18,A,"Oh, gosh.","A|Oh, gosh."
19,M,"Yeah, they, they grew up, they went to school together,","M|Yeah, they, they grew up, they went to school together,"
20,A,"Gosh, small world, huh?","A|Gosh, small world, huh?"
21,M,"Yes, I do.","M|Yes, I do."
22,A,Oh.,A|Oh.
23,M,"So, uh.","M|So, uh."
24,A,"Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,","A|Oh gosh. Well actually, I used to play in the Richardson Symphony, I played violin in the orchestra for several years you know,"
25,M,Uh-huh.,M|Uh-huh.
26,A,"yeah So,","A|yeah So,"
27,M,I see.,M|I see.
28,A,"Yeah, small world. So, I, uh, I know Chris","A|Yeah, small world. So, I, uh, I know Chris"
29,M,"Oh, really.","M|Oh, really."
30,A,Most of the time,A|Most of the time
31,M,Yeah.,M|Yeah.
32,A,"No, no. Well life just took different turns here so, uh, it just didn't work out to do that now. So, he's, he's about ready to retire, another year and he,","A|No, no. Well life just took different turns here so, uh, it just didn't work out to do that now. So, he's, he's about ready to retire, another year and he,"
33,M,Yeah.,M|Yeah.
34,A,"Yeah, I heard that. It's, it's daughter, it's his daughter that,","A|Yeah, I heard that. It's, it's daughter, it's his daughter that,"
35,M,Uh-huh.,M|Uh-huh.
36,A,Oh.,A|Oh.
37,M,"and, uh.","M|and, uh."
38,A,Was it a boy or a girl?,A|Was it a boy or a girl?
39,M,"Oh, boy.","M|Oh, boy."
40,A,Yeah. What did they name him?,A|Yeah. What did they name him?
41,M,It's a girl.,M|It's a girl.
42,A,Oh.,A|Oh.
43,M,"He was the boss of a grocery store in New York,","M|He was the boss of a grocery store in New York,"
44,A,Oh.,A|Oh.
45,M,"She was a, a, uh, an English major who later became a, oh, a practicing vegetarian.","M|She was a, a, uh, an English major who later became a, oh, a practicing vegetarian."
46,A,Of course.,A|Of course.
47,M,"and they've got a new one out. It's called, uh, SILENCE OF THE LAMBS.","M|and they've got a new one out. It's called, uh, SILENCE OF THE LAMBS."
48,A,Oh.,A|Oh.
49,M,I don't know.,M|I don't know.
50,A,"Yeah, yeah.","A|Yeah, yeah."
51,M,"And then, uh, I like to watch STAR TREK.","M|And then, uh, I like to watch STAR TREK."
52,A,"Oh, so you've heard the Richardson Symphony?","A|Oh, so you've heard the Richardson Symphony?"
53,M,Yeah.,M|Yeah.
54,A,Yeah.,A|Yeah.
