,Speaker,Utterance,Unified
5,M,"And, uh.","M|And, uh."
6,A,Yeah.,A|Yeah.
7,M,But it's got a good story line and I really enjoyed it.,M|But it's got a good story line and I really enjoyed it.
8,A,Huh.,A|Huh.
9,M,"And, uh.","M|And, uh."
10,A,It sounds nice.,A|It sounds nice.
11,M,"Yeah, it is. It's, it has a lot of room for activities.","M|Yeah, it is. It's, it has a lot of room for activities."
12,A,"Oh, yeah?","A|Oh, yeah?"
13,M,"and so, uh.","M|and so, uh."
14,A,"Yeah. Well, you know, these guys that gambled high lost big you know.","A|Yeah. Well, you know, these guys that gambled high lost big you know."
15,M,Uh-huh.,M|Uh-huh.
16,A,"And, uh I'm insulating myself from that problem.","A|And, uh I'm insulating myself from that problem."
17,M,Uh-huh.,M|Uh-huh.
18,A,I'm building my own house.,A|I'm building my own house.
19,M,Uh-huh.,M|Uh-huh.
20,A,"And as I look out the window of my trailer, I can envision all the insulation that's going up today","A|And as I look out the window of my trailer, I can envision all the insulation that's going up today"
21,M,Uh-huh.,M|Uh-huh.
22,A,Yeah.,A|Yeah.
23,M,"Well, it's been nice talking to you.","M|Well, it's been nice talking to you."
24,A,Yeah.,A|Yeah.
25,M,"I was just going to ask you, do you do it yourself or do you have someone do it for you?","M|I was just going to ask you, do you do it yourself or do you have someone do it for you?"
26,A,I used to be a builder.,A|I used to be a builder.
27,M,"Oh, really?","M|Oh, really?"
28,A,And I retired about five years ago and  started college.,A|And I retired about five years ago and  started college.
29,M,Uh-huh.,M|Uh-huh.
30,A,"And now I'm a college educated builder There's still no work, you know.","A|And now I'm a college educated builder There's still no work, you know."
31,M,Huh.,M|Huh.
32,A,"So, uh, you know, I decided this summer that, uh, you know, we had enough credit on the credit cards to buy the materials so I did.","A|So, uh, you know, I decided this summer that, uh, you know, we had enough credit on the credit cards to buy the materials so I did."
33,M,Uh-huh.,M|Uh-huh.
34,A,"And, uh, see the, the, the state has a law that says you cannot borrow the money to build your own home.","A|And, uh, see the, the, the state has a law that says you cannot borrow the money to build your own home."
35,M,"Oh, really.","M|Oh, really."
36,A,You can borrow the money to pay somebody else to build your house but you can't borrow the money to build your own.,A|You can borrow the money to pay somebody else to build your house but you can't borrow the money to build your own.
37,M,"Oh, that's right.","M|Oh, that's right."
38,A,"Well, it's to protect the, the banks from guys that say yeah I want to build my own house and go out a build a spec home","A|Well, it's to protect the, the banks from guys that say yeah I want to build my own house and go out a build a spec home"
39,M,Uh-huh.,M|Uh-huh.
40,A,and then it doesn't sell and then the bank's  holding the bag.,A|and then it doesn't sell and then the bank's  holding the bag.
41,M,That's right.,M|That's right.
42,A,Well.,A|Well.
43,M,"It's, it, it is a terrible thing.","M|It's, it, it is a terrible thing."
