,Speaker,Utterance,Unified
5,M,Oh.,M|Oh.
6,A,"Oh, so this is the first time I've even done it.","A|Oh, so this is the first time I've even done it."
7,M,Uh-huh.,M|Uh-huh.
8,A,I wonder how long it's going to be on for.,A|I wonder how long it's going to be on for.
9,M,"It's only about, uh, two and a half weeks.","M|It's only about, uh, two and a half weeks."
10,A,"Oh, no, I mean, this whole thing, like for two months or something, do you know?","A|Oh, no, I mean, this whole thing, like for two months or something, do you know?"
11,M,"Yeah, yeah, I think so.","M|Yeah, yeah, I think so."
12,A,"Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","A|Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect"
13,M,Yeah.,M|Yeah.
14,A,"I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","A|I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from."
15,M,Oh.,M|Oh.
16,A,"Uh-huh, golly I know.","A|Uh-huh, golly I know."
17,M,"and, uh.","M|and, uh."
18,A,Have they done that in Garland?,A|Have they done that in Garland?
19,M,"Uh, I don't know. I know that there's been a couple of people that have, uh, had their cars stolen, and I, I'm not really sure what the circumstances surrounding that.","M|Uh, I don't know. I know that there's been a couple of people that have, uh, had their cars stolen, and I, I'm not really sure what the circumstances surrounding that."
20,A,"Now, um,","A|Now, um,"
21,M,I'm not either.,M|I'm not either.
22,A,Right.,A|Right.
23,M,"and they had, uh, they had a lot of, uh they had some property there, and they, uh the parents were very upset about that.","M|and they had, uh, they had a lot of, uh they had some property there, and they, uh the parents were very upset about that."
24,A,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","A|Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school."
25,M,!!!%!! Remind me of that.,M|!!!%!! Remind me of that.
26,A,"And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.","A|And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like."
27,M,Huh.,M|Huh.
28,A,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","A|So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before."
29,M,"Yeah, that's true.","M|Yeah, that's true."
30,A,What next?,A|What next?
31,M,"What, what next.","M|What, what next."
32,A,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","A|Right, and, you know, we can't really depend on the police to solve all this, they just can't do it."
33,M,"No, it seems like, it, it really does, and you know there's, there's just, I, I just don't know, I don't, I mean there's so much, you can't just trust the people anymore, you have to trust the system, and the government to, to put these people in jail, you don't want them in jail either, you got to, you've got to trust them to do this, and to do that, and I think it's really important that we do that.","M|No, it seems like, it, it really does, and you know there's, there's just, I, I just don't know, I don't, I mean there's so much, you can't just trust the people anymore, you have to trust the system, and the government to, to put these people in jail, you don't want them in jail either, you got to, you've got to trust them to do this, and to do that, and I think it's really important that we do that."
34,A,I think it goes all the way back to the break up of the family to a certain extent,A|I think it goes all the way back to the break up of the family to a certain extent
35,M,Uh-huh.,M|Uh-huh.
36,A,"and, uh, and how we going to bring that back together.","A|and, uh, and how we going to bring that back together."
37,M,Uh-huh.,M|Uh-huh.
38,A,"Uh-huh. Right and,","A|Uh-huh. Right and,"
39,M,"because, um  it's just, you can't make it.","M|because, um  it's just, you can't make it."
40,A,"I think so, and, and then there's a drop in, uh, the training of morals, really, you know.","A|I think so, and, and then there's a drop in, uh, the training of morals, really, you know."
41,M,"Uh, I, I agree with you. I think it's a matter of, uh","M|Uh, I, I agree with you. I think it's a matter of, uh"
42,A,"These, some of these young kids you read about, just doesn't bother them to kill someone at all","A|These, some of these young kids you read about, just doesn't bother them to kill someone at all"
43,M,Yeah.,M|Yeah.
44,A,"I think I think years past maybe our criminals had a little more morals, you know wouldn't kill somebody in cold blood.","A|I think I think years past maybe our criminals had a little more morals, you know wouldn't kill somebody in cold blood."
45,M,Yeah.,M|Yeah.
46,A,"I think it was just rare, I really do.","A|I think it was just rare, I really do."
47,M,Yeah.,M|Yeah.
48,A,"My mother, well, she's like seventy-four now. She, when she was a young girl, she had a beautiful, beautiful cousin that lived in California, and she was dating this millionaire's son and he wanted to marry her, and she wouldn't marry him and so he drove out in the country one day and shot them both, and, uh,","A|My mother, well, she's like seventy-four now. She, when she was a young girl, she had a beautiful, beautiful cousin that lived in California, and she was dating this millionaire's son and he wanted to marry her, and she wouldn't marry him and so he drove out in the country one day and shot them both, and, uh,"
49,M,"Oh, yeah.","M|Oh, yeah."
50,A,"No, I'm the one,","A|No, I'm the one,"
51,M,"Well, that's the, that was the other one that I was thinking of was, uh.","M|Well, that's the, that was the other one that I was thinking of was, uh."
52,A,"Yeah, that must have been at least fifty years ago or more, but the point of the story is that, that was so unbelievable a thing in those days that it was in all the papers, all over the country for weeks","A|Yeah, that must have been at least fifty years ago or more, but the point of the story is that, that was so unbelievable a thing in those days that it was in all the papers, all over the country for weeks"
53,M,"Oh, I know.","M|Oh, I know."
54,A,"but now, you know, you wouldn't probably read about it here in Texas","A|but now, you know, you wouldn't probably read about it here in Texas"
55,M,"Well, you're right. I'm not in Dallas.","M|Well, you're right. I'm not in Dallas."
56,A,"it's just, you know, another killing.","A|it's just, you know, another killing."
57,M,"Oh yeah, you just read about that just a few days ago, too.","M|Oh yeah, you just read about that just a few days ago, too."
58,A,Uh-huh.,A|Uh-huh.
59,M,"and, uh","M|and, uh"
60,A,"Um. Uh-huh. Uh-huh. Right, lots of their picture and life story and everything.","A|Um. Uh-huh. Uh-huh. Right, lots of their picture and life story and everything."
61,M,Right.,M|Right.
62,A,Uh-huh.,A|Uh-huh.
63,M,"but they were just in a, in a day care center.","M|but they were just in a, in a day care center."
64,A,Right.,A|Right.
65,M,"and, uh, he, he went to a, uh a mental hospital and, uh they, they put him in a, a,","M|and, uh, he, he went to a, uh a mental hospital and, uh they, they put him in a, a,"
66,A,"Right. I know, how we and straighten up all these twisted people before they do something terrible,","A|Right. I know, how we and straighten up all these twisted people before they do something terrible,"
67,M,Yeah.,M|Yeah.
68,A,"So, uh, that story I just told you about my mother's beautiful cousin, well, the same thing happened here in Arlington, when was it, I think it was, oh, it was almost a year ago in December to a girl that my daughter had graduated from high school with.","A|So, uh, that story I just told you about my mother's beautiful cousin, well, the same thing happened here in Arlington, when was it, I think it was, oh, it was almost a year ago in December to a girl that my daughter had graduated from high school with."
69,M,"Oh, yeah.","M|Oh, yeah."
70,A,"Yeah, I think it was on a Hard Copy, she was a real attractive blond girl, in, in her freshman year of college","A|Yeah, I think it was on a Hard Copy, she was a real attractive blond girl, in, in her freshman year of college"
71,M,"Oh, yeah.","M|Oh, yeah."
72,A,"and some boy she tried to get rid of, he was like in his twenties,","A|and some boy she tried to get rid of, he was like in his twenties,"
73,M,Uh.,M|Uh.
74,A,Remember that?,A|Remember that?
75,M,"Yeah, yeah.","M|Yeah, yeah."
76,A,"Right, right, that's, uh,","A|Right, right, that's, uh,"
77,M,"Yeah, I've seen that, that was really cute.","M|Yeah, I've seen that, that was really cute."
78,A,My daughter graduated with her from Arlington High School.,A|My daughter graduated with her from Arlington High School.
79,M,"Oh, my.","M|Oh, my."
80,A,"Yeah, can you believe it, that's just, uh,","A|Yeah, can you believe it, that's just, uh,"
81,M,"I mean, it's, it was a, it is a good program. I mean, you know, they're, they've got, they have a, a great curriculum. They've got a lot of information in it.","M|I mean, it's, it was a, it is a good program. I mean, you know, they're, they've got, they have a, a great curriculum. They've got a lot of information in it."
82,A,"Taco Bueno, right, uh-huh.","A|Taco Bueno, right, uh-huh."
83,M,"and she, uh.","M|and she, uh."
84,A,Uh-huh. Right.,A|Uh-huh. Right.
85,M,"And, and she was in the bathroom with the door open, you know, and he just jumped up and started jumping up and down on her, on her waist, you could see it.","M|And, and she was in the bathroom with the door open, you know, and he just jumped up and started jumping up and down on her, on her waist, you could see it."
86,A,"Yeah, uh, uh, isn't that weird?","A|Yeah, uh, uh, isn't that weird?"
87,M,Yeah.,M|Yeah.
