,Speaker,Utterance,Unified
5,M,"I mean, I guess you'd consider that a home.","M|I mean, I guess you'd consider that a home."
6,A,"We have got about, uh, twenty, I'd say about twenty-four hundred.","A|We have got about, uh, twenty, I'd say about twenty-four hundred."
7,M,"Oh, my goodness.","M|Oh, my goodness."
8,A,"Uh, we've got five bedrooms, because we built onto our garage.","A|Uh, we've got five bedrooms, because we built onto our garage."
9,M,Uh-huh.,M|Uh-huh.
10,A,"A, a bedroom for my mother, and, uh,","A|A, a bedroom for my mother, and, uh,"
11,M,Uh-homing type.,M|Uh-homing type.
12,A,Oh.,A|Oh.
13,M,"I mean, it was just, I mean, just the whole thing was like that.","M|I mean, it was just, I mean, just the whole thing was like that."
14,A,"Oh, that's great.","A|Oh, that's great."
15,M,"but, uh.","M|but, uh."
16,A,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","A|Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it."
17,M,Yeah.,M|Yeah.
18,A,It's just one story. Yeah. It's a Fox and Jacobs home.,A|It's just one story. Yeah. It's a Fox and Jacobs home.
19,M,"Oh, I see.","M|Oh, I see."
20,A,"Um, we've been real happy with it.","A|Um, we've been real happy with it."
21,M,"Oh, that is nice.","M|Oh, that is nice."
22,A,"Of course, I'm not a carpenter or anything like that. They could probably come in and say, gee, this is not straight and this is under something but,","A|Of course, I'm not a carpenter or anything like that. They could probably come in and say, gee, this is not straight and this is under something but,"
23,M,"No, no, it's not.","M|No, no, it's not."
24,A,No.,A|No.
25,M,"No, it doesn tamp you down any more.","M|No, it doesn tamp you down any more."
26,A,"No, we haven't had a lot of problems with it at all.","A|No, we haven't had a lot of problems with it at all."
27,M,"Well, I guess we're on, then.","M|Well, I guess we're on, then."
28,A,No.,A|No.
29,M,"Oh, that's a problem too, that you have to fix.","M|Oh, that's a problem too, that you have to fix."
30,A,"We've been real lucky. So,","A|We've been real lucky. So,"
31,M,Yeah.,M|Yeah.
32,A,Yeah.,A|Yeah.
33,M,so.,M|so.
34,A,"Oh, yeah.","A|Oh, yeah."
35,M,"It's nice to have them, but, you know, I just miss them.","M|It's nice to have them, but, you know, I just miss them."
36,A,"Yeah, I, I've heard a lot of people say that. That's for sure. Uh, we have an attic that we've just put, you know, plywood over the beams and things up in the attic and so that, has replaced it to some extent","A|Yeah, I, I've heard a lot of people say that. That's for sure. Uh, we have an attic that we've just put, you know, plywood over the beams and things up in the attic and so that, has replaced it to some extent"
37,M,Yeah. Yeah.,M|Yeah. Yeah.
38,A,"but certainly not,","A|but certainly not,"
39,M,I know that's true.,M|I know that's true.
40,A,"Uh, in parts. I mean you couldn't, you really couldn't use it for a room.","A|Uh, in parts. I mean you couldn't, you really couldn't use it for a room."
41,M,Yeah.,M|Yeah.
42,A,Yes.,A|Yes.
43,M,"But it's, it's not, it has a lot more support on it than it did in the old days.","M|But it's, it's not, it has a lot more support on it than it did in the old days."
