,Speaker,Utterance,Unified
5,A,"and, uh, uh, I can't understand why anyone would abandon this dog, though.","A|and, uh, uh, I can't understand why anyone would abandon this dog, though."
6,M,"Oh, it's just the worst part, the, the second time, I'm not sure how old the dog is, but it's, uh","M|Oh, it's just the worst part, the, the second time, I'm not sure how old the dog is, but it's, uh"
7,A,"She's, I mean she's that, this young and she's almost housebroken.","A|She's, I mean she's that, this young and she's almost housebroken."
8,M,"Uh, uh-hau.","M|Uh, uh-hau."
9,A,I mean she actually asks to go out.,A|I mean she actually asks to go out.
10,M,Yeah.,M|Yeah.
11,A,"And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so.","A|And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so."
12,M,"Well, I think, I, I don, I guess I, it's, it seems to me that the, the, uh the, it, the temperament of this dog is unusual. I mean, I've had dogs that, that I think are really very aggressive and they bark and they, you know, they're not really scared of their owner, you, you're just, you don't, you can't, uh you can just, uh put them down and let them run around and,","M|Well, I think, I, I don, I guess I, it's, it seems to me that the, the, uh the, it, the temperament of this dog is unusual. I mean, I've had dogs that, that I think are really very aggressive and they bark and they, you know, they're not really scared of their owner, you, you're just, you don't, you can't, uh you can just, uh put them down and let them run around and,"
13,A,Uh-huh.,A|Uh-huh.
14,M,"and I think that, that we, we've lost some things in our family, you know, but, but I think they, they, I think it's one of the most enjoyable things to do.","M|and I think that, that we, we've lost some things in our family, you know, but, but I think they, they, I think it's one of the most enjoyable things to do."
15,A,"Oh, really.","A|Oh, really."
16,M,She's a miracle baby.,M|She's a miracle baby.
17,A,Uh-huh.,A|Uh-huh.
18,M,"and, uh, we have had, uh, a couple of dogs, uh","M|and, uh, we have had, uh, a couple of dogs, uh"
19,A,"Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,","A|Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,"
20,M,Oh.,M|Oh.
21,A,"and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,","A|and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,"
22,M,Oh my goodness.,M|Oh my goodness.
23,A,"um, but he had actually was able to get him over that.","A|um, but he had actually was able to get him over that."
24,M,Yeah.,M|Yeah.
25,A,"And then he was gaining weight again, was just getting healthy, and, uh, he put on about fifteen to twenty pounds after the thing and then he got hit by a Cadillac.","A|And then he was gaining weight again, was just getting healthy, and, uh, he put on about fifteen to twenty pounds after the thing and then he got hit by a Cadillac."
26,M,"Oh, my.","M|Oh, my."
27,A,"So, I couldn't believe it. That was, that was really hard.","A|So, I couldn't believe it. That was, that was really hard."
28,M,"Well, that's, that, that is, that would be tough.","M|Well, that's, that, that is, that would be tough."
29,A,"And that was even harder for, I was on a business trip at the time and the dog was being house sit, or dog sit, whatever, by some friends of mine down the street,","A|And that was even harder for, I was on a business trip at the time and the dog was being house sit, or dog sit, whatever, by some friends of mine down the street,"
30,M,Uh-huh.,M|Uh-huh.
31,A,so they just felt absolutely awful.,A|so they just felt absolutely awful.
32,M,I bet.,M|I bet.
33,A,"And I felt, felt probably worse for them than, than for me because, oh gosh they, the, uh, this fellow's wife who was, uh, watching the dog, she, I think she loved that dog more than I did and, uh. She was really attached to it,","A|And I felt, felt probably worse for them than, than for me because, oh gosh they, the, uh, this fellow's wife who was, uh, watching the dog, she, I think she loved that dog more than I did and, uh. She was really attached to it,"
34,M,Oh.,M|Oh.
35,A,"but, uh, it's unfortunate, but now, I've got another one, so.","A|but, uh, it's unfortunate, but now, I've got another one, so."
36,M,Yeah.,M|Yeah.
37,A,"Uh, see, he, it, it was just over a year.","A|Uh, see, he, it, it was just over a year."
38,M,"Oh, he waited a year?","M|Oh, he waited a year?"
39,A,"Uh, it was in March of last year. So, uh, yeah, it'd been, didn't, didn't have one for a whole year.","A|Uh, it was in March of last year. So, uh, yeah, it'd been, didn't, didn't have one for a whole year."
40,M,"Oh, well, I guess they just, uh","M|Oh, well, I guess they just, uh"
41,A,Yeah.,A|Yeah.
42,M,"I just, I was absolutely,","M|I just, I was absolutely,"
43,A,Right.,A|Right.
44,M,so I just went ahead and got one.,M|so I just went ahead and got one.
45,A,"My dad's like that, he, uh, he had a beagle that he loved and, uh, when that beagle passed away, uh, he didn't want, he wasn't going to have another dog, there's no way,","A|My dad's like that, he, uh, he had a beagle that he loved and, uh, when that beagle passed away, uh, he didn't want, he wasn't going to have another dog, there's no way,"
46,M,Yeah. That's right.,M|Yeah. That's right.
47,A,"no how, and then, uh, the, he the beagle died in I guess about October and by Christmas time we went down to the pound and got him, uh, I or, I Humane Society and got, uh, got another one, a stray.","A|no how, and then, uh, the, he the beagle died in I guess about October and by Christmas time we went down to the pound and got him, uh, I or, I Humane Society and got, uh, got another one, a stray."
48,M,"Oh, really?","M|Oh, really?"
49,A,"And she, she turned out to be a great dog and we had her for six years until she just passed away recently and again dad went through the whole thing, but, mom went an,","A|And she, she turned out to be a great dog and we had her for six years until she just passed away recently and again dad went through the whole thing, but, mom went an,"
50,M,"Oh, no.","M|Oh, no."
51,A,Yeah.,A|Yeah.
52,M,!!!%!! Remind me!!eting!!,M|!!!%!! Remind me!!eting!!
53,A,"Yeah, it is. Well hopefully this one here, Cocoa will live a full life","A|Yeah, it is. Well hopefully this one here, Cocoa will live a full life"
54,M,Uh-huh.,M|Uh-huh.
55,A,Uh-huh.,A|Uh-huh.
56,M,"And, uh.","M|And, uh."
57,A,Yeah.,A|Yeah.
58,M,and she's just about ready to go.,M|and she's just about ready to go.
59,A,Right.,A|Right.
60,M,"But, uh.","M|But, uh."
61,A,Oh.,A|Oh.
62,M,"And, uh.","M|And, uh."
63,A,Uh-huh.,A|Uh-huh.
64,M,"and she's got the old nose and the old ears,","M|and she's got the old nose and the old ears,"
65,A,Yeah.,A|Yeah.
66,M,"but she's got the, the little eyes, and the little nose,","M|but she's got the, the little eyes, and the little nose,"
67,A,"That's not too bad. Golly the Golden Retrievers are good dogs too, they're kind of like, get that permanent smile to them,","A|That's not too bad. Golly the Golden Retrievers are good dogs too, they're kind of like, get that permanent smile to them,"
68,M,"Oh, yeah.","M|Oh, yeah."
69,A,"they're always, always happy. I don't think I've ever seen them not look happy.","A|they're always, always happy. I don't think I've ever seen them not look happy."
70,M,"Oh, they, they really do.","M|Oh, they, they really do."
71,A,Yeah.,A|Yeah.
72,M,"and, and she's just a wonderful, wonderful temperament,","M|and, and she's just a wonderful, wonderful temperament,"
73,A,Right.,A|Right.
74,M,"and,","M|and,"
75,A,"This, this friend of mine has, well it's the same guy that was watching, uh, my German Shepherd when he got hit, but, uh, went fishing with him on Friday and took, he's got a full, a pure bred Golden Retriever and then I had, uh, the puppy, a little tiny puppy and we went and took the two dogs up fishing. And this, they just, they had a ball romping around,","A|This, this friend of mine has, well it's the same guy that was watching, uh, my German Shepherd when he got hit, but, uh, went fishing with him on Friday and took, he's got a full, a pure bred Golden Retriever and then I had, uh, the puppy, a little tiny puppy and we went and took the two dogs up fishing. And this, they just, they had a ball romping around,"
76,M,Uh-huh.,M|Uh-huh.
77,A,"and, you know, you can't get a Golden Retriever near water without it jumping in.","A|and, you know, you can't get a Golden Retriever near water without it jumping in."
