,Speaker,Utterance,Unified
5,M,"and, uh it's a, it's an autobiography.","M|and, uh it's a, it's an autobiography."
6,A,Who wrote that?,A|Who wrote that?
7,M," Scott Peck and, uh","M| Scott Peck and, uh"
8,A,Huh.,A|Huh.
9,M,"And he, he, uh he had these memos prepared for this, and, uh and it, it was just, uh.","M|And he, he, uh he had these memos prepared for this, and, uh and it, it was just, uh."
10,A,I see.,A|I see.
11,M,"and, and, and the thing is, is, it, it's, it was, it is very difficult for a burglar to get in, in a house like that, and it,","M|and, and, and the thing is, is, it, it's, it was, it is very difficult for a burglar to get in, in a house like that, and it,"
12,A,"Well, that is interesting. Right.","A|Well, that is interesting. Right."
13,M,"And, uh  I have a friend who was a Vietnam veteran and he, uh you know she, she had, she was on a diet plan and, you could tell she was in her early forties.","M|And, uh  I have a friend who was a Vietnam veteran and he, uh you know she, she had, she was on a diet plan and, you could tell she was in her early forties."
14,A,That is an intriguing type of book to be reading and trying to keep up on things like that.,A|That is an intriguing type of book to be reading and trying to keep up on things like that.
15,M,Uh-huh.,M|Uh-huh.
16,A,Uh-huh.,A|Uh-huh.
17,M,"but it's, it was good.","M|but it's, it was good."
18,A,"And, they have not made a movie of the week of it yet.","A|And, they have not made a movie of the week of it yet."
19,M,"Uh,","M|Uh,"
20,A,Yeah.,A|Yeah.
21,M,"it's, uh, it's really good.","M|it's, uh, it's really good."
22,A,"Uh. Explained , *listen; could be br","A|Uh. Explained , *listen; could be br"
23,M,"Yeah, it was, it, it really was a fascinating book. It was about, you know, uh how to recognize different types of trees and, uh and what to look for when you go to put them in different areas.","M|Yeah, it was, it, it really was a fascinating book. It was about, you know, uh how to recognize different types of trees and, uh and what to look for when you go to put them in different areas."
24,A,Supposedly scooped up by the triangle.,A|Supposedly scooped up by the triangle.
25,M,Right.,M|Right.
26,A,Yeah.,A|Yeah.
27,M,"So, uh.","M|So, uh."
28,A,"Yeah. On that same topic, have you ever read anything about, you know, the Amelia Earhart story, whatever happened with her?","A|Yeah. On that same topic, have you ever read anything about, you know, the Amelia Earhart story, whatever happened with her?"
29,M,"!!!%!! Remind me!!;!!'!!if!!you!!That's the only thing I didn't think was a big deal, I thought, I didn tinker too much with it, I just, I had the whole, the whole thing, you get the idea. You don't, you don't know what you're doing. You just sit around and, and, you, you do the exercises and, uh.","M|!!!%!! Remind me!!;!!'!!if!!you!!That's the only thing I didn't think was a big deal, I thought, I didn tinker too much with it, I just, I had the whole, the whole thing, you get the idea. You don't, you don't know what you're doing. You just sit around and, and, you, you do the exercises and, uh."
30,A,"I, I think that would be, I am sure there is something out there, uh, ,","A|I, I think that would be, I am sure there is something out there, uh, ,"
31,M,"It's, it, it is interesting. Uh, I, I'm not sure how you would go about getting rid of a, a guilty person. I guess you would have to get them off.","M|It's, it, it is interesting. Uh, I, I'm not sure how you would go about getting rid of a, a guilty person. I guess you would have to get them off."
32,A,I thought she was a prisoner of war or something for like ten years.,A|I thought she was a prisoner of war or something for like ten years.
33,M,Yeah.,M|Yeah.
34,A,"Well whatever, this is one aspect of it.","A|Well whatever, this is one aspect of it."
35,M,Yeah.,M|Yeah.
36,A,"Of course, you know, it is so weird, cause no one will ever really know, it's, it, so but it's entertaining and it makes you think about things.","A|Of course, you know, it is so weird, cause no one will ever really know, it's, it, so but it's entertaining and it makes you think about things."
37,M,Right.,M|Right.
38,A,That is for sure.,A|That is for sure.
39,M,Uh-huh.,M|Uh-huh.
40,A,Yeah.,A|Yeah.
41,M,"And, uh,","M|And, uh,"
42,A,"Right. Well, I, I guess I just have not read I mean, usually, I just, if I find a good book, I will sit, you know, for two days until it is finished. If it's that good,","A|Right. Well, I, I guess I just have not read I mean, usually, I just, if I find a good book, I will sit, you know, for two days until it is finished. If it's that good,"
43,M,"Yeah, that's the way I am. I like books that are long.","M|Yeah, that's the way I am. I like books that are long."
44,A,and I think the last one I read like that was Scott Thurow's and that was PRESUMED INNOCENT.,A|and I think the last one I read like that was Scott Thurow's and that was PRESUMED INNOCENT.
45,M,"!!!%!! ScottThurow!!Hey!!You know, that's a real good one.","M|!!!%!! ScottThurow!!Hey!!You know, that's a real good one."
46,A,"And I just really, really liked the way he writes. It's just, incredible.","A|And I just really, really liked the way he writes. It's just, incredible."
47,M,"Yeah, I think he's written some really interesting things. I think they're all,","M|Yeah, I think he's written some really interesting things. I think they're all,"
48,A,Yeah.,A|Yeah.
49,M,"I was just absolutely,","M|I was just absolutely,"
50,A,Uh.,A|Uh.
51,M,"And, uh it's, it's just like, it was, uh  it was just like a, a real strange book.","M|And, uh it's, it's just like, it was, uh  it was just like a, a real strange book."
52,A,"That was good, I think. And, and the other book I am trying to think, you know, like was in the last year and I think I did read Tom Wolfe and VANITY, uh,","A|That was good, I think. And, and the other book I am trying to think, you know, like was in the last year and I think I did read Tom Wolfe and VANITY, uh,"
53,M,"Oh, yeah.","M|Oh, yeah."
54,A,BON yeah.,A|BON yeah.
