,Speaker,Utterance,Unified
5,M,"And, uh, I think they're spending a lot of time with them.","M|And, uh, I think they're spending a lot of time with them."
6,A,Uh-huh.,A|Uh-huh.
7,M,"and, uh, we don't really know what they are.","M|and, uh, we don't really know what they are."
8,A,No.,A|No.
9,M,Okay.,M|Okay.
10,A,"Yeah, we, we've been married for two and a half years. We've been trying for about two years but no luck yet.","A|Yeah, we, we've been married for two and a half years. We've been trying for about two years but no luck yet."
11,M,Uh-oh.,M|Uh-oh.
12,A,"Hopefully,","A|Hopefully,"
13,M,"Oh, well.","M|Oh, well."
14,A,Uh-huh.,A|Uh-huh.
15,M,"I, I, I can't think of anything else.","M|I, I, I can't think of anything else."
16,A,"whispers to someone in the She had another call. She has just three kids, eleven, nine, and eight.","A|whispers to someone in the She had another call. She has just three kids, eleven, nine, and eight."
17,M,"Oh, really?","M|Oh, really?"
18,A,Uh-huh.,A|Uh-huh.
19,M,Hi.,M|Hi.
20,A,All right.,A|All right.
21,M,"Um, I think we have to talk about what kind of recycling. Do you have any, uh, ideas on what you would do to improve it?","M|Um, I think we have to talk about what kind of recycling. Do you have any, uh, ideas on what you would do to improve it?"
22,A,Okay. That keeps you do you have a lot of activities with your kids?,A|Okay. That keeps you do you have a lot of activities with your kids?
23,M,"Oh, yes, very much.","M|Oh, yes, very much."
24,A,Uh-huh.,A|Uh-huh.
25,M,And we have a two year old and a three year old.,M|And we have a two year old and a three year old.
26,A,"Uh-huh. So they're pretty good kids, huh?","A|Uh-huh. So they're pretty good kids, huh?"
27,M,Yeah.,M|Yeah.
28,A,"Yeah. Well, we had growing up I guess I can talk about us. We had nine kids in our family. We had eight boys and one girl. But, my Dad, uh,","A|Yeah. Well, we had growing up I guess I can talk about us. We had nine kids in our family. We had eight boys and one girl. But, my Dad, uh,"
29,M,"Uh, I was going to say, I have two girls and my sister,","M|Uh, I was going to say, I have two girls and my sister,"
30,A,"Yeah. And the time that my, we spent with our Dad was, he owned his own business so we worked with him most of the time. So that's how we spent most of the time with him.","A|Yeah. And the time that my, we spent with our Dad was, he owned his own business so we worked with him most of the time. So that's how we spent most of the time with him."
31,M,"Oh, how neat.","M|Oh, how neat."
32,A,Yeah.,A|Yeah.
