,Speaker,Utterance,Unified
5,M,"Oh, I haven't heard of that one.","M|Oh, I haven't heard of that one."
6,A,"I like that. And then, uh, my husband, he just, uh, subscribed to a wood, he just started a woodwork so he just sent away to get some woodworking books.","A|I like that. And then, uh, my husband, he just, uh, subscribed to a wood, he just started a woodwork so he just sent away to get some woodworking books."
7,M,Okay.,M|Okay.
8,A,"So what kind do you, uh, get?","A|So what kind do you, uh, get?"
9,M,"Well, we've got a, a couple of books coming out, uh.","M|Well, we've got a, a couple of books coming out, uh."
10,A,Uh-huh.,A|Uh-huh.
11,M,"and I, I don't have any of those, so I have to get them all from scratch.","M|and I, I don't have any of those, so I have to get them all from scratch."
12,A,Uh-huh. Uh-huh.,A|Uh-huh. Uh-huh.
13,M,"And I, I'm not sure if I've read enough of it or if I'm just not going to read it.","M|And I, I'm not sure if I've read enough of it or if I'm just not going to read it."
14,A,"Is it, Yeah, I used to take that. Right.","A|Is it, Yeah, I used to take that. Right."
15,M,!!!%,M|!!!%
16,A,Yeah.,A|Yeah.
17,M,"so I, I have to give her a little bit of time, but, uh, she's been real good about taking, you know, things that she can and, and making sure that they're there, you, know, so that, you can't get junk mail and things like that.","M|so I, I have to give her a little bit of time, but, uh, she's been real good about taking, you know, things that she can and, and making sure that they're there, you, know, so that, you can't get junk mail and things like that."
18,A,"Yeah. I don't, I, if I, you know, if I happen to find it, I'll go ahead and read it someplace, you know, if I'm in a doctor's office or something like that but other than that I never, I never liked that really.","A|Yeah. I don't, I, if I, you know, if I happen to find it, I'll go ahead and read it someplace, you know, if I'm in a doctor's office or something like that but other than that I never, I never liked that really."
19,M,"Well, that's, that, that is a shame too, because it, it, you can't read, you just can't write.","M|Well, that's, that, that is a shame too, because it, it, you can't read, you just can't write."
20,A,"I read my newspaper. I can hardly wait in the mornings for the newspaper  to get here, you know.","A|I read my newspaper. I can hardly wait in the mornings for the newspaper  to get here, you know."
21,M,!!!;!! Remind me.,M|!!!;!! Remind me.
22,A,"In fact, it puts it out on Tuesdays and Thursdays I can hardly wait to get that to get the local news","A|In fact, it puts it out on Tuesdays and Thursdays I can hardly wait to get that to get the local news"
23,M,"Yeah, yeah.","M|Yeah, yeah."
24,A,"Huh. Uh-huh, uh-huh.","A|Huh. Uh-huh, uh-huh."
25,M,"And, uh, it just, I just, uh.","M|And, uh, it just, I just, uh."
26,A,"Uh-huh, uh-huh.","A|Uh-huh, uh-huh."
27,M,"And so,","M|And so,"
28,A,Uh-huh.,A|Uh-huh.
29,M,"and, uh, they just run forever.","M|and, uh, they just run forever."
30,A,"Yeah, right, right. Yeah, well I, I only, you know, subscribe to the things I'm interested in. I used to be into coin collecting so I used to get the coin magazine, the paper actually is what it was, you know. I used to get that. So now that I'm into dolls, that's about all I really, really want, you know.","A|Yeah, right, right. Yeah, well I, I only, you know, subscribe to the things I'm interested in. I used to be into coin collecting so I used to get the coin magazine, the paper actually is what it was, you know. I used to get that. So now that I'm into dolls, that's about all I really, really want, you know."
31,M,"Well, we, we collect collect collect dolls too.","M|Well, we, we collect collect collect dolls too."
32,A,"No, huh-uh. Uh, I think they're interesting.","A|No, huh-uh. Uh, I think they're interesting."
33,M,!!!%!! Remind me.,M|!!!%!! Remind me.
34,A,Yeah,A|Yeah
35,M,"I think it's, it's not worth the money that they're making.","M|I think it's, it's not worth the money that they're making."
36,A,Uh-huh.,A|Uh-huh.
37,M,"And, uh, you know, I like to read something new every week.","M|And, uh, you know, I like to read something new every week."
38,A,Uh-huh.,A|Uh-huh.
39,M,"But, um, you know, I, I really have no problems with it.","M|But, um, you know, I, I really have no problems with it."
40,A,Uh-huh.,A|Uh-huh.
41,M,"and they're saying that, that, um, the, the way the law is written now, it seems like it's really confusing to people.","M|and they're saying that, that, um, the, the way the law is written now, it seems like it's really confusing to people."
42,A,"Uh-huh. Uh-huh, uh-huh. Well those travel magazines, are that, more or less, show you different countries that you could go to or,","A|Uh-huh. Uh-huh, uh-huh. Well those travel magazines, are that, more or less, show you different countries that you could go to or,"
43,M,Yeah.,M|Yeah.
44,A,Uh-huh. Uh-huh.,A|Uh-huh. Uh-huh.
45,M,"And, uh.","M|And, uh."
46,A,"Uh-huh, uh-huh. Okay. Well I don't know any other magazines I could talk to you about.","A|Uh-huh, uh-huh. Okay. Well I don't know any other magazines I could talk to you about."
47,M,"Well, I, uh, I like to read the, uh the, I read the NEW YORK TIMES and the WALL STREET JOURNAL.","M|Well, I, uh, I like to read the, uh the, I read the NEW YORK TIMES and the WALL STREET JOURNAL."
48,A,"Uh, I don't take anymore than that","A|Uh, I don't take anymore than that"
49,M,Uh.,M|Uh.
50,A,"You know, so.","A|You know, so."
51,M,"Yeah, that's, that is true.","M|Yeah, that's, that is true."
52,A,"Well I guess that will be it then and,","A|Well I guess that will be it then and,"
53,M,"Okay, well I guess we're ready to go.","M|Okay, well I guess we're ready to go."
