,Speaker,Utterance,Unified
5,M,"And so, you, you can't really make judgments based on that, based on one person, you're not, you have to make judgments on six people.","M|And so, you, you can't really make judgments based on that, based on one person, you're not, you have to make judgments on six people."
6,A,Right.,A|Right.
7,M,"And then the judge decides whether or not it's, uh.","M|And then the judge decides whether or not it's, uh."
8,A,Right. they,A|Right. they
9,M,"I mean, I think, I mean, it's, it, it is a terrible problem.","M|I mean, I think, I mean, it's, it, it is a terrible problem."
10,A,Right.,A|Right.
11,M,"So,","M|So,"
12,A,"Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","A|Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?"
13,M,I think it should be based on the number of people that were killed.,M|I think it should be based on the number of people that were killed.
14,A,Uh-huh.,A|Uh-huh.
15,M,"I mean, I think that's a, I donno, I'm not sure that's, that's really the right way to do it. I, I, uh I think, I would agree with you that there should be some way of checking for, uh, uh, you, you can't just say, you've, you're, you have a certain age that you're going to be drug tested and then you can say, well I'm sure you have drug use.","M|I mean, I think that's a, I donno, I'm not sure that's, that's really the right way to do it. I, I, uh I think, I would agree with you that there should be some way of checking for, uh, uh, you, you can't just say, you've, you're, you have a certain age that you're going to be drug tested and then you can say, well I'm sure you have drug use."
16,A,Huh.,A|Huh.
17,M,"You know, and I think, I think that, that's, that would be unfair to the jury because they have to decide whether or not they want to hear the facts.","M|You know, and I think, I think that, that's, that would be unfair to the jury because they have to decide whether or not they want to hear the facts."
18,A,Uh-huh.,A|Uh-huh.
19,M,"but I think, I don't know, I, I'm not sure that it's that important. I think they should have more say.","M|but I think, I don't know, I, I'm not sure that it's that important. I think they should have more say."
20,A,Yeah.,A|Yeah.
21,M,"but I don't think it's a, a necessity.","M|but I don't think it's a, a necessity."
22,A,Right.,A|Right.
23,M,"So I don't, I donno, I, I think, I'm not, I mean, I just think it's not going to be, it's going to have to be unanimous.","M|So I don't, I donno, I, I think, I'm not, I mean, I just think it's not going to be, it's going to have to be unanimous."
24,A,Yeah. That's true.,A|Yeah. That's true.
25,M,"But, uh.","M|But, uh."
26,A,Huh.,A|Huh.
27,M,"but it's not, you can't do that.","M|but it's not, you can't do that."
28,A,"Oh, out of As opposed to the insurance paying the bills,","A|Oh, out of As opposed to the insurance paying the bills,"
29,M,Yeah. Right.,M|Yeah. Right.
30,A,"Uh-huh. Well, we're,  Who, who","A|Uh-huh. Well, we're,  Who, who"
31,M,"We're  we're in the process of, of building a, a system.","M|We're  we're in the process of, of building a, a system."
32,A,"do they get, they get insured, they get insured from other insurance companies or how does that work?","A|do they get, they get insured, they get insured from other insurance companies or how does that work?"
33,M,"Uh, they, they're, they go through the process of selection.","M|Uh, they, they're, they go through the process of selection."
34,A,"Oh, okay, your talking about","A|Oh, okay, your talking about"
35,M,"I'm talking about the, the insurance companies, the ones that are, that are paying out huge amounts of money to these people.","M|I'm talking about the, the insurance companies, the ones that are, that are paying out huge amounts of money to these people."
36,A,Sure.,A|Sure.
37,M,"and they, and they have to pay for it themselves.","M|and they, and they have to pay for it themselves."
38,A,"Okay. Well,","A|Okay. Well,"
39,M,"So, uh, that's the first thing they look for is if you're going to do it that way.","M|So, uh, that's the first thing they look for is if you're going to do it that way."
40,A,"But in some instances you're going to put companies out of business by taking that stance, if they have to take it out of their own retained earnings.","A|But in some instances you're going to put companies out of business by taking that stance, if they have to take it out of their own retained earnings."
41,M,Right.,M|Right.
42,A,"That, For, oh, Uh-huh.","A|That, For, oh, Uh-huh."
43,M,!!!%!!;!! Remind me of that. That's a very good example.,M|!!!%!!;!! Remind me of that. That's a very good example.
44,A,Uh-huh.,A|Uh-huh.
45,M,"So, I mean, they have no way of knowing if the person is guilty or innocent.","M|So, I mean, they have no way of knowing if the person is guilty or innocent."
46,A,"Right. That will,","A|Right. That will,"
47,M,And that will make it even more difficult for them.,M|And that will make it even more difficult for them.
48,A,Huh.,A|Huh.
49,M,"And, uh, I, I think it's, it's going to be a big problem. Uh, the way our tax laws are structured and, uh you can't just tax people out of the work place, uh.","M|And, uh, I, I think it's, it's going to be a big problem. Uh, the way our tax laws are structured and, uh you can't just tax people out of the work place, uh."
50,A,Sure. Okay.,A|Sure. Okay.
51,M,!!!%!! translated.,M|!!!%!! translated.
