,Speaker,Utterance,Unified
5,M,"Yeah, I, I live right by there,","M|Yeah, I, I live right by there,"
6,A,"Well, good to hear. I was just talking to someone the other day from Pennsylvania.","A|Well, good to hear. I was just talking to someone the other day from Pennsylvania."
7,M,"Oh, that's nice.","M|Oh, that's nice."
8,A,Really?,A|Really?
9,M,Yeah.,M|Yeah.
10,A,"All right. Well, good to hear, good to hear.","A|All right. Well, good to hear, good to hear."
11,M,!!!%!! Remind me.,M|!!!%!! Remind me.
12,A,Which one?,A|Which one?
13,M,"I don't know, I'm blank on it.","M|I don't know, I'm blank on it."
14,A,"Oh, yeah.","A|Oh, yeah."
15,M,"They, they, they're in it for a year.","M|They, they, they're in it for a year."
16,A,The Utah Jazz.,A|The Utah Jazz.
17,M,!!!%,M|!!!%
18,A,"Yeah, they're, they're pretty good. They've got some good good, some good, uh, good players out there.","A|Yeah, they're, they're pretty good. They've got some good good, some good, uh, good players out there."
19,M,Uh-huh.,M|Uh-huh.
20,A,"Well, you ready for New Year's Eve?","A|Well, you ready for New Year's Eve?"
21,M,"Uh, yeah.","M|Uh, yeah."
22,A,"Good. Should we, uh, start this so we can,","A|Good. Should we, uh, start this so we can,"
23,M,"Yeah,","M|Yeah,"
24,A,What was your name again?,A|What was your name again?
25,M,"Uh, I, I don't know if you've ever heard of us.","M|Uh, I, I don't know if you've ever heard of us."
26,A,"Nancy, that's right,","A|Nancy, that's right,"
27,M,"Yeah, I think we might have to do that.","M|Yeah, I think we might have to do that."
28,A,and I'm Brian.,A|and I'm Brian.
29,M,"Oh, you're not.","M|Oh, you're not."
30,A,"Just a moment Okay Nancy, then I guess the, today's subject is benefits in the job other than salary.","A|Just a moment Okay Nancy, then I guess the, today's subject is benefits in the job other than salary."
31,M,Yes.,M|Yes.
32,A,"What, uh what do you feel are important to you or other people as, as crucial benefits?","A|What, uh what do you feel are important to you or other people as, as crucial benefits?"
33,M,"Well, I guess, uh, I, I really don't have a great, great deal of, uh knowledge on benefits. I do know that there are certain things that are, uh that are really, uh uh, uh, uh, really, really important to the, uh the employees, like, uh health insurance and that type of thing.","M|Well, I guess, uh, I, I really don't have a great, great deal of, uh knowledge on benefits. I do know that there are certain things that are, uh that are really, uh uh, uh, uh, really, really important to the, uh the employees, like, uh health insurance and that type of thing."
34,A,Uh-huh.,A|Uh-huh.
35,M,"But, uh, I, I have a good friend who has a, uh a plan that he's trying to get started on.","M|But, uh, I, I have a good friend who has a, uh a plan that he's trying to get started on."
36,A,Oh,A|Oh
37,M,"and I have, I have the social security which I use for, uh, my social security number,","M|and I have, I have the social security which I use for, uh, my social security number,"
38,A,Uh-huh. Right. Uh-huh.,A|Uh-huh. Right. Uh-huh.
39,M,"So I, I try to work full-time and, uh, I have a two income family and so that works out pretty good because I'm able to, you know, go to work when I want to and I'm not stuck with the kids all day.","M|So I, I try to work full-time and, uh, I have a two income family and so that works out pretty good because I'm able to, you know, go to work when I want to and I'm not stuck with the kids all day."
40,A,"To, to compensate for some of the benefits.","A|To, to compensate for some of the benefits."
41,M,Yeah.,M|Yeah.
42,A,Oh.,A|Oh.
43,M,"Well, that's, that, that is a really good idea. That's something I hadn't thought about. I,","M|Well, that's, that, that is a really good idea. That's something I hadn't thought about. I,"
44,A,Yes.,A|Yes.
45,M,"And, uh, I, I do feel that, uh.","M|And, uh, I, I do feel that, uh."
46,A,"Well, that, that's an excellent, so actually that is a benefit, uh,","A|Well, that, that's an excellent, so actually that is a benefit, uh,"
47,M,Yeah.,M|Yeah.
48,A,Yeah.,A|Yeah.
49,M,"so I would say that is an advantage of being a, a teacher.","M|so I would say that is an advantage of being a, a teacher."
50,A,"Right. Right, well I guess that's a good point, uh,","A|Right. Right, well I guess that's a good point, uh,"
51,M,"And, uh.","M|And, uh."
52,A,"I do belong to a, a large corporation or my, that where I'm currently employed and there's, uh, there's some different things, uh, one that you've already mentioned is, is health insurance. I think through our health insurance that I can get better rates as a, through a group plan as opposed to going out and getting health insurance on an individual basis because I had to do that at one time when I wasn't employed with a large corporation","A|I do belong to a, a large corporation or my, that where I'm currently employed and there's, uh, there's some different things, uh, one that you've already mentioned is, is health insurance. I think through our health insurance that I can get better rates as a, through a group plan as opposed to going out and getting health insurance on an individual basis because I had to do that at one time when I wasn't employed with a large corporation"
53,M,Uh.,M|Uh.
54,A,"and that got to be somewhat expensive, so I I think one of the benefits I, I see is the, uh, is the group, uh, group discount.","A|and that got to be somewhat expensive, so I I think one of the benefits I, I see is the, uh, is the group, uh, group discount."
55,M,"Uh, I think that's wonderful.","M|Uh, I think that's wonderful."
56,A,Yes.,A|Yes.
57,M,"!!!!,!!%!! Remind me of that now.","M|!!!!,!!%!! Remind me of that now."
58,A,"Yes, and that's, that's one thing I do have.","A|Yes, and that's, that's one thing I do have."
59,M,I'm going to have to remember that.,M|I'm going to have to remember that.
60,A,"If I didn't have a family, I don't think I would have, as, as a male or as a, as an individual of, in this stage of my life, I don't think I would have insurance, uh, other,","A|If I didn't have a family, I don't think I would have, as, as a male or as a, as an individual of, in this stage of my life, I don't think I would have insurance, uh, other,"
61,M,Uh-huh.,M|Uh-huh.
62,A,"I don't think I would go through that expense. One other benefit that you mentioned is the flexible work hours and in my previous job, I really enjoyed because they had what was called flex schedule where I could go and I could work, uh, nine hour days and have like Friday only work four hours","A|I don't think I would go through that expense. One other benefit that you mentioned is the flexible work hours and in my previous job, I really enjoyed because they had what was called flex schedule where I could go and I could work, uh, nine hour days and have like Friday only work four hours"
63,M,Uh-huh.,M|Uh-huh.
64,A,"or I could do, uh, work four days a week at ten hours a day and have a, you know, three day weekend. And make, uh, make my job flexible in that case.","A|or I could do, uh, work four days a week at ten hours a day and have a, you know, three day weekend. And make, uh, make my job flexible in that case."
65,M,Uh-huh.,M|Uh-huh.
66,A,"Well, basically, yeah I had to do, that, uh, the same, uh, for about every quarter of the year. I mean uh, because I was in a, in a position of management I had responsibilities over people that, uh, I needed to make my schedule, uh, so that if I was not there I would have coverage by some other management personnel,","A|Well, basically, yeah I had to do, that, uh, the same, uh, for about every quarter of the year. I mean uh, because I was in a, in a position of management I had responsibilities over people that, uh, I needed to make my schedule, uh, so that if I was not there I would have coverage by some other management personnel,"
67,M,Uh-huh.,M|Uh-huh.
68,A,"so, so I, I think that, uh, that was a, that was an excellent benefit that I really enjoyed","A|so, so I, I think that, uh, that was a, that was an excellent benefit that I really enjoyed"
69,M,"Uh, yeah.","M|Uh, yeah."
70,A,"and I don't have that in my current operation, but, uh, you mentioned, uh, flexible work schedule and that's, that's good.","A|and I don't have that in my current operation, but, uh, you mentioned, uh, flexible work schedule and that's, that's good."
71,M,"Uh, I,","M|Uh, I,"
72,A,"And, uh, what other benefits do you think are important?","A|And, uh, what other benefits do you think are important?"
73,M,"Well, the, uh the, the most important thing for me, I guess, is, uh I'm, I'm in the medical field.","M|Well, the, uh the, the most important thing for me, I guess, is, uh I'm, I'm in the medical field."
74,A,"Yeah, yeah, that's true.","A|Yeah, yeah, that's true."
75,M,I'm not real sure what they're going to do with it.,M|I'm not real sure what they're going to do with it.
76,A,"Well, and that's an individual thing.","A|Well, and that's an individual thing."
77,M,Yeah.,M|Yeah.
78,A,"Yeah, with, uh, with our current, uh, organization, we do have a nice retirement package and also a, a nice thing that, that we have in our corporation is a, uh, is a profit sharing plan where we can, uh, participate in the, the profits of the company. If we're, you know, if we've been there a while and we're vested, uh, which means that, you know, we have a, an interest, uh, in the company that we can, uh, get some of the benefits of the, either the profit high times or, or in a sense, suffer during the low times","A|Yeah, with, uh, with our current, uh, organization, we do have a nice retirement package and also a, a nice thing that, that we have in our corporation is a, uh, is a profit sharing plan where we can, uh, participate in the, the profits of the company. If we're, you know, if we've been there a while and we're vested, uh, which means that, you know, we have a, an interest, uh, in the company that we can, uh, get some of the benefits of the, either the profit high times or, or in a sense, suffer during the low times"
79,M,"Uh, uh-homing.","M|Uh, uh-homing."
80,A,"and, uh, also, uh, in one of my wife's, uh, companies where she worked, they'd had a real nice profit sharing plan that, that,","A|and, uh, also, uh, in one of my wife's, uh, companies where she worked, they'd had a real nice profit sharing plan that, that,"
