,Speaker,Utterance,Unified
5,A,"Oh, really? Oh. You really rough it then.","A|Oh, really? Oh. You really rough it then."
6,M,Uh-huh.,M|Uh-huh.
7,A,Uh-huh. Do you do that very often?,A|Uh-huh. Do you do that very often?
8,M,"Yeah, uh-hope not, not very often.","M|Yeah, uh-hope not, not very often."
9,A,Uh-huh.,A|Uh-huh.
10,M,"But, uh, it's a lot of fun.","M|But, uh, it's a lot of fun."
11,A,"Uh-huh. You'd have a lot of hills in that, down in that area.","A|Uh-huh. You'd have a lot of hills in that, down in that area."
12,M,Yeah.,M|Yeah.
13,A,Yeah.,A|Yeah.
14,M,"we've got, we've got a lot, uh, we have a golf tournament this weekend.","M|we've got, we've got a lot, uh, we have a golf tournament this weekend."
15,A,That would be really great.,A|That would be really great.
16,M,"And, uh, we were there a couple of weeks ago and, uh it was really hilly, but, uh.","M|And, uh, we were there a couple of weeks ago and, uh it was really hilly, but, uh."
17,A,Pardon?,A|Pardon?
18,M,"You know, uh, twenty-twos, uh-huh.","M|You know, uh, twenty-twos, uh-huh."
19,A,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,","A|Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,"
20,M,"No, I, I did it by myself.","M|No, I, I did it by myself."
21,A,Uh-huh.,A|Uh-huh.
22,M,"And, uh, he, he went with me and my brother, and, uh we had a good time.","M|And, uh, he, he went with me and my brother, and, uh we had a good time."
23,A,"Uh-huh. Oh, that's great. Long as it's not raining.","A|Uh-huh. Oh, that's great. Long as it's not raining."
24,M,"Yeah, that sounds good.","M|Yeah, that sounds good."
25,A,"Uh-huh. Really, oh, that would be,","A|Uh-huh. Really, oh, that would be,"
26,M,"But, uh, no, I have, I don't have any, any camping experience whatsoever. I have my own, uh","M|But, uh, no, I have, I don't have any, any camping experience whatsoever. I have my own, uh"
27,A,"Huh-uh. Well, I'm in Pennsylvania.","A|Huh-uh. Well, I'm in Pennsylvania."
28,M,"Oh, really?","M|Oh, really?"
29,A,Yes,A|Yes
30,M,"Oh, okay.","M|Oh, okay."
31,A,"Are you in Texas, now?","A|Are you in Texas, now?"
32,M,"Yeah, I am.","M|Yeah, I am."
33,A,Oh. Okay.,A|Oh. Okay.
34,M,"Yeah, so that's, that's pretty good.","M|Yeah, so that's, that's pretty good."
35,A,"Most everybody I've been talking to is from Texas, but, uh, we're up here in western, northwestern part of Pennsylvania.","A|Most everybody I've been talking to is from Texas, but, uh, we're up here in western, northwestern part of Pennsylvania."
36,M,Okay.,M|Okay.
37,A,"Uh-huh. Well you kind of know what it's like, then. Yeah.","A|Uh-huh. Well you kind of know what it's like, then. Yeah."
38,M,"It's, uh.","M|It's, uh."
39,A,"But, we've, uh, we've done, uh, many types of camping. We've, we've done tent camping, and we had access to a motor home which is really super great, if you don't want to rough it too much.","A|But, we've, uh, we've done, uh, many types of camping. We've, we've done tent camping, and we had access to a motor home which is really super great, if you don't want to rough it too much."
40,M,Yeah.,M|Yeah.
41,A,Uh-huh. Uh-huh.,A|Uh-huh. Uh-huh.
42,M,and they have a water aerobics class that you can take kids up to thedo.,M|and they have a water aerobics class that you can take kids up to thedo.
43,A,"Right. Just get you away from the everyday things that are going on. We, when the children were smaller we used to go to, uh, Delaware along the ocean most every year. And that was fun we stayed mostly in state parks and, uh, we really enjoyed that.","A|Right. Just get you away from the everyday things that are going on. We, when the children were smaller we used to go to, uh, Delaware along the ocean most every year. And that was fun we stayed mostly in state parks and, uh, we really enjoyed that."
44,M,"Uh, uh-hope.","M|Uh, uh-hope."
45,A,Huh?,A|Huh?
46,M,I'm losing my train of thought here.,M|I'm losing my train of thought here.
47,A,"Oh, maybe my, dropping my phone. Is that better?","A|Oh, maybe my, dropping my phone. Is that better?"
48,M,Yeah.,M|Yeah.
49,A,"Oh. But,","A|Oh. But,"
50,M,!!! RemindMe!! Auto attacks!! Autocorrect!!,M|!!! RemindMe!! Auto attacks!! Autocorrect!!
51,A,"Yeah. Well, we used to, we don't as much anymore, but, uh, we used to. We kind of slowed down a little bit. But, uh, I think the worst, the worst thing is when it's raining. If you get a rainy season and you happen to be camping then it can be kind of bad.","A|Yeah. Well, we used to, we don't as much anymore, but, uh, we used to. We kind of slowed down a little bit. But, uh, I think the worst, the worst thing is when it's raining. If you get a rainy season and you happen to be camping then it can be kind of bad."
52,M,"Yeah, we've had a dry season, too.","M|Yeah, we've had a dry season, too."
53,A,Uh-huh.,A|Uh-huh.
54,M,and then you can't get them back.,M|and then you can't get them back.
55,A,I don't think I would like that. What kind?,A|I don't think I would like that. What kind?
56,M,"Well, it was, it's, it really was, I mean, I really thought it was a really good movie.","M|Well, it was, it's, it really was, I mean, I really thought it was a really good movie."
57,A,Oh. Those aren't too pleasant.,A|Oh. Those aren't too pleasant.
58,M,"but, uh, some of the things I like to do are, uh like to play trombone in the summertime","M|but, uh, some of the things I like to do are, uh like to play trombone in the summertime"
59,A,"Yeah. We have some of them around here. You probably have more there, though, I would imagine.","A|Yeah. We have some of them around here. You probably have more there, though, I would imagine."
60,M,Uh-huh.,M|Uh-huh.
61,A,Oh.,A|Oh.
62,M,"They had a lot of people from all sorts of different backgrounds, you know, from, uh, different backgrounds.","M|They had a lot of people from all sorts of different backgrounds, you know, from, uh, different backgrounds."
63,A,Uh-huh.,A|Uh-huh.
64,M,"and they had to use all their, all their tents and everything.","M|and they had to use all their, all their tents and everything."
65,A,Uh-huh. But you still backpacked and camped out.,A|Uh-huh. But you still backpacked and camped out.
66,M,"Yeah, yeah.","M|Yeah, yeah."
67,A,Uh-huh.,A|Uh-huh.
68,M,"But it was, it was a lot of fun.","M|But it was, it was a lot of fun."
69,A,Uh-huh.,A|Uh-huh.
70,M,!!!%!! Remind me of that.,M|!!!%!! Remind me of that.
71,A,Yeah. I guess you know enough to look where you're walking or sitting or whatever you're doing.,A|Yeah. I guess you know enough to look where you're walking or sitting or whatever you're doing.
72,M,Right. Yeah.,M|Right. Yeah.
73,A,"Yeah. Yeah, I would think, I would think a cave would be, could have problems like that, too.","A|Yeah. Yeah, I would think, I would think a cave would be, could have problems like that, too."
74,M,"Well, I think, uh, I've, I was thinking about that, and I, I,","M|Well, I think, uh, I've, I was thinking about that, and I, I,"
75,A,"Uh-huh. Uh-huh, is your brother younger than you or,","A|Uh-huh. Uh-huh, is your brother younger than you or,"
76,M,"Uh, he's, he, he'll be twenty-two next month.","M|Uh, he's, he, he'll be twenty-two next month."
77,A,"Uh-huh, uh-huh, well, that's great, that'd be a lot of fun. You have a lot good experiences from that. Yeah.","A|Uh-huh, uh-huh, well, that's great, that'd be a lot of fun. You have a lot good experiences from that. Yeah."
78,M,So.,M|So.
79,A,"Did you really? What, black ones?","A|Did you really? What, black ones?"
80,M,!!!!!!action!!%!! Remind me!! animation!! animated!!atic!! This is a program that I've been working on at work.,M|!!!!!!action!!%!! Remind me!! animation!! animated!!atic!! This is a program that I've been working on at work.
81,A,Yeah. That would be exciting.,A|Yeah. That would be exciting.
82,M,I like to see those.,M|I like to see those.
83,A,"Yeah, they're usually more afraid of you than you are of them, usually.","A|Yeah, they're usually more afraid of you than you are of them, usually."
84,M,Uh-huh.,M|Uh-huh.
85,A,They're on the increase in this area.,A|They're on the increase in this area.
86,M,"Oh, yeah.","M|Oh, yeah."
87,A,Uh-huh.,A|Uh-huh.
88,M,"I haven't, I haven't noticed it up here.","M|I haven't, I haven't noticed it up here."
89,A,The black bear.,A|The black bear.
90,M,"Yeah, I've seen those before, but I don't remember what they look like.","M|Yeah, I've seen those before, but I don't remember what they look like."
91,A,"Oh, yeah.","A|Oh, yeah."
92,M,"It's, it's not that big.","M|It's, it's not that big."
93,A,"Yeah, the population's been really up. They've, uh, they've had longer hunting seasons than that even to get rid of more of them, because they were, uh, increasing so much.","A|Yeah, the population's been really up. They've, uh, they've had longer hunting seasons than that even to get rid of more of them, because they were, uh, increasing so much."
94,M,Uh-huh.,M|Uh-huh.
95,A,Uh-huh.,A|Uh-huh.
96,M,"And, uh.","M|And, uh."
97,A,"Yeah. But, uh, we, we really like camping. I, I must say that, uh, we we really have a lot of fun, a lot of memories in that from camping and, uh.","A|Yeah. But, uh, we, we really like camping. I, I must say that, uh, we we really have a lot of fun, a lot of memories in that from camping and, uh."
98,M,!!!%!!;!!etwork!! You know!!You!!Have you done much camping?,M|!!!%!!;!!etwork!! You know!!You!!Have you done much camping?
99,A,Yeah. Yeah.,A|Yeah. Yeah.
100,M,"It's, it, it is, it really is.","M|It's, it, it is, it really is."
101,A,"It's just, so, it's a lot of work, too","A|It's just, so, it's a lot of work, too"
102,M,"Yeah, it is.","M|Yeah, it is."
103,A,"it's, uh, you know, getting ready and taking care of everything. But it's, um, it's really refreshing. So,","A|it's, uh, you know, getting ready and taking care of everything. But it's, um, it's really refreshing. So,"
104,M,"Yeah, I think that's what I'm going to do, too.","M|Yeah, I think that's what I'm going to do, too."
105,A,"I think so Well, it was really good hearing from you and I hope you get back into camping again, and do a little more of it.","A|I think so Well, it was really good hearing from you and I hope you get back into camping again, and do a little more of it."
106,M,Okay.,M|Okay.
107,A,"Okay. Thanks a lot, and you have a good day.","A|Okay. Thanks a lot, and you have a good day."
108,M,You too.,M|You too.
109,A,Bye-bye.,A|Bye-bye.
110,M,!!!%!! Remind me.,M|!!!%!! Remind me.
