,Speaker,Utterance,Unified
5,A,"Yes, all, all young Americans, they did not specify, you know, exactly what young means.","A|Yes, all, all young Americans, they did not specify, you know, exactly what young means."
6,M,Right.,M|Right.
7,A,Yeah.,A|Yeah.
8,M,"It's, it's, uh, it is not a, not a very long program.","M|It's, it's, uh, it is not a, not a very long program."
9,A,"Yeah. Yeah, you're probably right, two years might be a little too long.","A|Yeah. Yeah, you're probably right, two years might be a little too long."
10,M,Uh-huh.,M|Uh-huh.
11,A,"That's right. That, that would be the problem. Sure would.","A|That's right. That, that would be the problem. Sure would."
12,M,Uh-huh.,M|Uh-huh.
13,A,"Uh-huh. Uh-huh. Yeah, or maybe offer them, you know, some sort of an incentive to do it. Uh, you know college credit, you know, something, you know,","A|Uh-huh. Uh-huh. Yeah, or maybe offer them, you know, some sort of an incentive to do it. Uh, you know college credit, you know, something, you know,"
14,M,Yeah,M|Yeah
15,A,"I'm not sure what but,","A|I'm not sure what but,"
16,M,"Well, what would be your advice to a parent of a child, uh, to choose between college and, and a college that does accept a certain amount of credits?","M|Well, what would be your advice to a parent of a child, uh, to choose between college and, and a college that does accept a certain amount of credits?"
17,A,"I'm not sure they need to be, you know, paid, you know, a super do salary of any kind.","A|I'm not sure they need to be, you know, paid, you know, a super do salary of any kind."
18,M,"Yeah, that's true.","M|Yeah, that's true."
19,A,"but that, that kind of takes away from public service.","A|but that, that kind of takes away from public service."
20,M,Yeah.,M|Yeah.
21,A,"But, just, you know, to receive a letter in the mail, that says, you know, you need to report somewhere by next Monday, you know you need to report somewhere by next Monday, you know. I'm not sure that would be a terrifically good idea.","A|But, just, you know, to receive a letter in the mail, that says, you know, you need to report somewhere by next Monday, you know you need to report somewhere by next Monday, you know. I'm not sure that would be a terrifically good idea."
22,M,Uh-huh.,M|Uh-huh.
23,A,I'm not either really.,A|I'm not either really.
24,M,"so I don know, I, I just, I'm, I guess I'm cynical about it, but, uh,","M|so I don know, I, I just, I'm, I guess I'm cynical about it, but, uh,"
25,A,That's right.,A|That's right.
26,M,"!!!!,!!!'!!You know, I mean, I, I've got a couple of hundred dollars that I'm going to use for, you, you're right. I just don't have the time to spend that kind of time with it.","M|!!!!,!!!'!!You know, I mean, I, I've got a couple of hundred dollars that I'm going to use for, you, you're right. I just don't have the time to spend that kind of time with it."
27,A,That's right.,A|That's right.
