,Speaker,Utterance,Unified
5,M,"Um, I play in the lower divisions and, uh I'm a member of the N P R and I play at the professional level quite a bit.","M|Um, I play in the lower divisions and, uh I'm a member of the N P R and I play at the professional level quite a bit."
6,A,Uh-huh.,A|Uh-huh.
7,M,"We, uh we live right on a lake, so we have to, we have a good connection, but we have not played in about a year.","M|We, uh we live right on a lake, so we have to, we have a good connection, but we have not played in about a year."
8,A,"Do you, uh, do you ride or do you pull a cart when you play golf?","A|Do you, uh, do you ride or do you pull a cart when you play golf?"
9,M,"Uh, no, I, I try to. I, uh I just, I get so sick of it.","M|Uh, no, I, I try to. I, uh I just, I get so sick of it."
10,A,Oh.,A|Oh.
11,M,"I, I, I play a little bit of bingo.","M|I, I, I play a little bit of bingo."
12,A,"I was going to say, that could be difficult","A|I was going to say, that could be difficult"
13,M,Uh-huh.,M|Uh-huh.
14,A,Uh-huh.,A|Uh-huh.
15,M,"But, uh.","M|But, uh."
16,A,I think that might be true.,A|I think that might be true.
17,M,"But, uh.","M|But, uh."
18,A,I don't like pulling a cart on Firewell golf course because they want you to pull the cart on the path.,A|I don't like pulling a cart on Firewell golf course because they want you to pull the cart on the path.
19,M,"Uh-uh. Uh-uh, uh-uh","M|Uh-uh. Uh-uh, uh-uh"
20,A,"That is the reason, I don't play over there.","A|That is the reason, I don't play over there."
21,M,Uh-huh.,M|Uh-huh.
22,A,"I like the course, but I don't play over there because, you, they don't, uh, you know don't allow you to pull a cart.","A|I like the course, but I don't play over there because, you, they don't, uh, you know don't allow you to pull a cart."
23,M,"Oh, no.","M|Oh, no."
24,A,"And, I don't think a cart damages the turf.","A|And, I don't think a cart damages the turf."
25,M,"Oh, I see.","M|Oh, I see."
26,A,Uh-huh.,A|Uh-huh.
27,M,"You know, and, uh.","M|You know, and, uh."
28,A,"Well, I guess I could use a card too. I live, uh, very near, uh, very close to the Firewheel Golf Course.","A|Well, I guess I could use a card too. I live, uh, very near, uh, very close to the Firewheel Golf Course."
29,M,"Oh, uh-hoh.","M|Oh, uh-hoh."
30,A,"Yes, I live in northwest Garland. Right up there near the golf course.","A|Yes, I live in northwest Garland. Right up there near the golf course."
31,M,Okay.,M|Okay.
32,A,"Well, in the last two years, I have not played very much golf because I am involved in Boy Scouts.","A|Well, in the last two years, I have not played very much golf because I am involved in Boy Scouts."
33,M,Uh-huh.,M|Uh-huh.
34,A,"So, I have, uh, I have, uh, I have children  Boy Scout age.","A|So, I have, uh, I have, uh, I have children  Boy Scout age."
35,M,Uh-huh.,M|Uh-huh.
36,A,"I have two boys that are boy scout age, and, uh, so I am very active in Boy Scouts","A|I have two boys that are boy scout age, and, uh, so I am very active in Boy Scouts"
37,M,Oh.,M|Oh.
38,A,so I would have to say that camping and hiking and canoeing and Boy Scouts is my hobby.,A|so I would have to say that camping and hiking and canoeing and Boy Scouts is my hobby.
39,M,Oh.,M|Oh.
40,A,But I,A|But I
41,M,!!!%!! translated That's pretty good.,M|!!!%!! translated That's pretty good.
42,A,but my golf clubs will probably rust before I get to use them again because my boys are still right at the beginning age and it is probably going to be six to eight years before they go to college.,A|but my golf clubs will probably rust before I get to use them again because my boys are still right at the beginning age and it is probably going to be six to eight years before they go to college.
43,M,"Oh, that's good.","M|Oh, that's good."
44,A,That's right. Lessons are expensive though.,A|That's right. Lessons are expensive though.
45,M,"Oh, yeah, lessons are expensive, too.","M|Oh, yeah, lessons are expensive, too."
46,A,"Well, they would probably never make it then because I don't think, uh, I only took lessons for golf when I was in college.","A|Well, they would probably never make it then because I don't think, uh, I only took lessons for golf when I was in college."
47,M,"No, no, no.","M|No, no, no."
48,A,"Uh, as a course for P E you know so I could graduate.","A|Uh, as a course for P E you know so I could graduate."
49,M,Yeah.,M|Yeah.
50,A,"But, uh, that is the only time I think I have ever really taken golf lessons and that was kind of a group scenario and not individual.","A|But, uh, that is the only time I think I have ever really taken golf lessons and that was kind of a group scenario and not individual."
51,M,Yeah.,M|Yeah.
52,A,"I took one lesson one other time. Besides that, uh, I just, uh, try to make the club hit the ball.","A|I took one lesson one other time. Besides that, uh, I just, uh, try to make the club hit the ball."
53,M,Yeah.,M|Yeah.
54,A,"I don't want to play strike out, you know.","A|I don't want to play strike out, you know."
55,M,That's right.,M|That's right.
56,A,"But I have fun doing it, some, uh, you know, I have some good shots and some bad shots.","A|But I have fun doing it, some, uh, you know, I have some good shots and some bad shots."
57,M,Yeah.,M|Yeah.
58,A,"So you said you work, uh, in the gardens too. Do you have, uh, a special flowers?","A|So you said you work, uh, in the gardens too. Do you have, uh, a special flowers?"
59,M,"Uh, we have a special, um, um, uh, well, part time job that we do.","M|Uh, we have a special, um, um, uh, well, part time job that we do."
60,A,"My wife had, uh, just put in a bunch of, I want to say, they are pansies.","A|My wife had, uh, just put in a bunch of, I want to say, they are pansies."
61,M,Yeah.,M|Yeah.
62,A,She put them in like two months ago cause they are winter plants.,A|She put them in like two months ago cause they are winter plants.
63,M,"Oh, my goodness.","M|Oh, my goodness."
64,A,"And they have been, we thought even with all the cold weather weather we have had they have been blooming just fine.","A|And they have been, we thought even with all the cold weather weather we have had they have been blooming just fine."
65,M,Really?,M|Really?
66,A,"That is when she did, I think.","A|That is when she did, I think."
67,M,Yeah.,M|Yeah.
68,A,Uh-huh. Do they survive longer if you plant them in the winter time? Will they make it through the summer sun?,A|Uh-huh. Do they survive longer if you plant them in the winter time? Will they make it through the summer sun?
69,M,"Well, yeah, they'll, they will, and, and they're, uh","M|Well, yeah, they'll, they will, and, and they're, uh"
70,A,Well.,A|Well.
71,M,"But, uh.","M|But, uh."
72,A,"Well, that is good.","A|Well, that is good."
73,M,"but I just, I just don't have the time to do it all.","M|but I just, I just don't have the time to do it all."
