,Speaker,Utterance,Unified
5,M,Huh.,M|Huh.
6,A,Huh.,A|Huh.
7,M,"I mean, we had one child that I was going to school with that I had never even met before, and, and he was the best, uh child care provider I've ever had in my life.","M|I mean, we had one child that I was going to school with that I had never even met before, and, and he was the best, uh child care provider I've ever had in my life."
8,A,Huh.,A|Huh.
9,M,"But, uh","M|But, uh"
10,A,"Oh, well that's interesting.","A|Oh, well that's interesting."
11,M,Yeah.,M|Yeah.
12,A,"Oh, my God.","A|Oh, my God."
13,M,!!!%!! Remind me!!ets!!;!! FUN!!,M|!!!%!! Remind me!!ets!!;!! FUN!!
14,A,"Well you must have a, just one hero ace professional job to support something like that.","A|Well you must have a, just one hero ace professional job to support something like that."
15,M,Uh-huh.,M|Uh-huh.
16,A,"Oh, well, yeah","A|Oh, well, yeah"
17,M,"So, uh,","M|So, uh,"
18,A,Uh-huh.,A|Uh-huh.
19,M,"And I, I felt very strong about it. But, uh.","M|And I, I felt very strong about it. But, uh."
20,A,"Well, not, not all of us. You know what the kind of things you're supposed to look for. I'm an engineer.","A|Well, not, not all of us. You know what the kind of things you're supposed to look for. I'm an engineer."
21,M,"Oh, okay.","M|Oh, okay."
22,A,"And,","A|And,"
23,M,"I think, I think they're, they're a lot better than T I.","M|I think, I think they're, they're a lot better than T I."
24,A,Uh-huh.,A|Uh-huh.
25,M,"and, uh we had, uh a, a couple of dorms that were like, uh one was a biology building, one was, uh the biology building and one was the nursing building and then the science building,","M|and, uh we had, uh a, a couple of dorms that were like, uh one was a biology building, one was, uh the biology building and one was the nursing building and then the science building,"
26,A,Yeah.,A|Yeah.
27,M,"And, uh and then, of course, you know, there's also the fact that, uh.","M|And, uh and then, of course, you know, there's also the fact that, uh."
28,A,Five hundred dollars a week.  For two kids.,A|Five hundred dollars a week.  For two kids.
29,M,"And they, they didn't learn anything.","M|And they, they didn't learn anything."
30,A,That's incredible.,A|That's incredible.
31,M,"But, uh, you know, we had, uh  a friend of ours who was teaching for a while and, uh she was paid, well, actually I think she was twice a week","M|But, uh, you know, we had, uh  a friend of ours who was teaching for a while and, uh she was paid, well, actually I think she was twice a week"
32,A,"Oh, oh.","A|Oh, oh."
33,M,"So, yeah, we, we were real lucky because, um, my husband and I both work and, um.","M|So, yeah, we, we were real lucky because, um, my husband and I both work and, um."
34,A,Well.,A|Well.
35,M,so I'm not sure what I would do without them.,M|so I'm not sure what I would do without them.
36,A,Yeah.,A|Yeah.
37,M,"and,","M|and,"
38,A,"You know, they could, somebody will have a job at three hundred a week to get off welfare and you know, that's a good starting wage","A|You know, they could, somebody will have a job at three hundred a week to get off welfare and you know, that's a good starting wage"
39,M,"Yeah, I know.","M|Yeah, I know."
40,A,but boy three hundred dollars a week doesn't go very far on child care.,A|but boy three hundred dollars a week doesn't go very far on child care.
41,M,Right.,M|Right.
42,A,Huh.,A|Huh.
43,M,and I think that's probably a big problem.,M|and I think that's probably a big problem.
44,A,"I mean we used to pay, pay fifty cents an hour to baby-sit. But mine are twenty-two, twenty-three and twenty-seven so you know, that,","A|I mean we used to pay, pay fifty cents an hour to baby-sit. But mine are twenty-two, twenty-three and twenty-seven so you know, that,"
45,M,"Oh, my goodness.","M|Oh, my goodness."
46,A,"I guess baby-sitters now are up at, what, five dollars an hour?","A|I guess baby-sitters now are up at, what, five dollars an hour?"
47,M,"Yeah, it's five dollars.","M|Yeah, it's five dollars."
48,A,Oh my.,A|Oh my.
49,M,"And they just, you know.","M|And they just, you know."
50,A,Uh-huh.,A|Uh-huh.
51,M,"And, uh.","M|And, uh."
52,A,"Oh, yeah.","A|Oh, yeah."
