,Speaker,Utterance,Unified
5,A,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.","A|and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her."
6,M,Oh.,M|Oh.
7,A,"And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.","A|And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day."
8,M,"Uh, yeah, I think so too.","M|Uh, yeah, I think so too."
9,A,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","A|Uh, she has Alzheimer's and does not remember, uh, a lot if anything."
10,M,Yeah.,M|Yeah.
11,A,"And so she asks the same questions over and over again. Which is not you know, unrealistic.","A|And so she asks the same questions over and over again. Which is not you know, unrealistic."
12,M,Yeah.,M|Yeah.
13,A,"Um, and so you just have to try and be patient and answer them again or just answer another question.","A|Um, and so you just have to try and be patient and answer them again or just answer another question."
14,M,!!!%!! RemindMe!!,M|!!!%!! RemindMe!!
15,A,"Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.","A|Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented."
16,M,Oh.,M|Oh.
17,A,She's ninety-two.,A|She's ninety-two.
18,M,"Oh, my goodness.","M|Oh, my goodness."
19,A,"Oh, I think that's wonderful.","A|Oh, I think that's wonderful."
20,M,"and they're very active and very active in the church and, uh you know, they have, uh a lot of activities going on. They have a lot going on in the neighborhood and, you know they have a Mother's Day Out and things like that, and,","M|and they're very active and very active in the church and, uh you know, they have, uh a lot of activities going on. They have a lot going on in the neighborhood and, you know they have a Mother's Day Out and things like that, and,"
21,A,"Well, Uh-huh.","A|Well, Uh-huh."
22,M,"I mean, you know, they're, they, they have to be careful about what they do.","M|I mean, you know, they're, they, they have to be careful about what they do."
23,A,Yeah. I was just going to say.,A|Yeah. I was just going to say.
24,M,and they're so spread out and so they can't be cared for.,M|and they're so spread out and so they can't be cared for.
25,A,"Yeah. Um,","A|Yeah. Um,"
26,M,"And I think they're all, I think, well most of them are women, I mean, most of the ones that are in there now are women.","M|And I think they're all, I think, well most of them are women, I mean, most of the ones that are in there now are women."
27,A,Yes.,A|Yes.
28,M,"But, uh.","M|But, uh."
29,A,"Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places.","A|Uh, I think it's wonderful these, these places that aren't nursing homes necessarily but they can go and reside there like little apartments, places in between places."
30,M,Uh-huh.,M|Uh-huh.
31,A,"And I like that idea if they can handle it themselves. Um,","A|And I like that idea if they can handle it themselves. Um,"
32,M,"Yeah, that's true.","M|Yeah, that's true."
33,A,"Yeah, yeah","A|Yeah, yeah"
34,M,"I mean, you know, he's, you can't take your own stuff and put it in this other room and it won't do you any good.","M|I mean, you know, he's, you can't take your own stuff and put it in this other room and it won't do you any good."
35,A,Yeah.,A|Yeah.
36,M,"And, uh","M|And, uh"
37,A,Uh-huh.,A|Uh-huh.
38,M,"But, uh.","M|But, uh."
39,A,Yeah.,A|Yeah.
40,M,"but, uh.","M|but, uh."
41,A,Nursing homes.,A|Nursing homes.
42,M,"Yes, and, uh.","M|Yes, and, uh."
43,A,Visit.,A|Visit.
44,M,I know.,M|I know.
45,A,Uh-huh.,A|Uh-huh.
46,M,"Um, but I have, you know, I've done some of the, uh, planning around here.","M|Um, but I have, you know, I've done some of the, uh, planning around here."
47,A,They don't go and see them. That's right.,A|They don't go and see them. That's right.
48,M,"But, uh, I, I think that's one of the reasons that nursing homes are so expensive.","M|But, uh, I, I think that's one of the reasons that nursing homes are so expensive."
49,A,That's right.,A|That's right.
50,M,So.,M|So.
51,A,"You know, um, I, I think nursing homes are, are, um, some are good","A|You know, um, I, I think nursing homes are, are, um, some are good"
52,M,Uh-huh.,M|Uh-huh.
53,A,I have to say that.,A|I have to say that.
54,M,"Yeah, I agree with you. I think they're really a, a good thing.","M|Yeah, I agree with you. I think they're really a, a good thing."
55,A,But for the most part I truly believe that the parents would be better if they were with the children.,A|But for the most part I truly believe that the parents would be better if they were with the children.
56,M,"Uh, I agree with you.","M|Uh, I agree with you."
57,A,"Um,","A|Um,"
58,M,Um.,M|Um.
59,A,"Right, right.","A|Right, right."
60,M,"I, I think that's a really important point. I think, uh, in the, in our society, um, we've, we're really trying to, uh","M|I, I think that's a really important point. I think, uh, in the, in our society, um, we've, we're really trying to, uh"
61,A,Uh-huh.,A|Uh-huh.
62,M,"But, uh.","M|But, uh."
63,A,I hope so.,A|I hope so.
64,M,"Yeah, I'm, I know, I've been, I was raised in one and I know it, you know, the, the horror stories you hear about people going to the nursing home and the people actually dying there,","M|Yeah, I'm, I know, I've been, I was raised in one and I know it, you know, the, the horror stories you hear about people going to the nursing home and the people actually dying there,"
65,A,"You know, it's, I think it's very difficult in the first place to make that choice to have them go there.","A|You know, it's, I think it's very difficult in the first place to make that choice to have them go there."
66,M,Uh-uh. Uh-hue.,M|Uh-uh. Uh-hue.
67,A,"And then if you find out that they are not having good care, you know, I'm sure that it is just, you know, you'd pull them out of there so fast.","A|And then if you find out that they are not having good care, you know, I'm sure that it is just, you know, you'd pull them out of there so fast."
68,M,Uh-huh.,M|Uh-huh.
69,A,"And, uh, and yet if you didn't feel like you could be a good caretaker I don't, uh, it's a very, very hard decision I think.","A|And, uh, and yet if you didn't feel like you could be a good caretaker I don't, uh, it's a very, very hard decision I think."
70,M,"Yeah, I agree.","M|Yeah, I agree."
71,A,"Uh-huh. I think that's right,","A|Uh-huh. I think that's right,"
72,M,"But, uh.","M|But, uh."
73,A,and especially if you're not a person that is like a medical person maybe or something that the person needs medical treatment.,A|and especially if you're not a person that is like a medical person maybe or something that the person needs medical treatment.
74,M,"Yeah, I agree.","M|Yeah, I agree."
75,A,"Now I know a friend of mine who had a father, uh, she brought to her home, uh, to live there, but he needed the medical treatment and she had a nursing person come in like three times a week to, to help him out.","A|Now I know a friend of mine who had a father, uh, she brought to her home, uh, to live there, but he needed the medical treatment and she had a nursing person come in like three times a week to, to help him out."
76,M,Uh-uh.,M|Uh-uh.
77,A,"And that might be a partial solution, or something.","A|And that might be a partial solution, or something."
78,M,"Well, I think that's probably the only way that we're going to get to that. I think it's going to have to be a continuing problem.","M|Well, I think that's probably the only way that we're going to get to that. I think it's going to have to be a continuing problem."
79,A,"But, um, I personally am for the trying it at home caretaker part before I think I'd ever,","A|But, um, I personally am for the trying it at home caretaker part before I think I'd ever,"
80,M,"Uh,","M|Uh,"
81,A,Yeah. Yeah.,A|Yeah. Yeah.
82,M,"And I'm not, I'm, I think we're probably going to be talking about, uh, going into the nursing home.","M|And I'm not, I'm, I think we're probably going to be talking about, uh, going into the nursing home."
83,A,"Well, I, I think we kind of are along the same lines.","A|Well, I, I think we kind of are along the same lines."
84,M,I do too.,M|I do too.
85,A,Good to hear from you.,A|Good to hear from you.
86,M,Okay.,M|Okay.
87,A,Have a lovely day.,A|Have a lovely day.
88,M,You too.,M|You too.
