,Speaker,Utterance,Unified
5,M,"And they're all very active. They, uh, my two older boys are still out running around. They have a, a four year old and a two year old. And I, I run a mile on the treadmill on Saturday mornings and on Sunday afternoon I start. I run about three miles, but on Saturday I start again on Sunday morning I start at about six and a boy and a girl.","M|And they're all very active. They, uh, my two older boys are still out running around. They have a, a four year old and a two year old. And I, I run a mile on the treadmill on Saturday mornings and on Sunday afternoon I start. I run about three miles, but on Saturday I start again on Sunday morning I start at about six and a boy and a girl."
6,A,"I haven't had my oldest one quite nine years, I've had him probably five years.","A|I haven't had my oldest one quite nine years, I've had him probably five years."
7,M,"Yeah, I think that's the way it is.","M|Yeah, I think that's the way it is."
8,A,"Oh yes, I love my cats. I lost one, one time, uh,","A|Oh yes, I love my cats. I lost one, one time, uh,"
9,M,Oh.,M|Oh.
10,A,"the first one I got. He jumped off the balcony actually, of a second story apartment.","A|the first one I got. He jumped off the balcony actually, of a second story apartment."
11,M,Uh-huh.,M|Uh-huh.
12,A,"And he'd never been outside, like, you know, by himself outside.","A|And he'd never been outside, like, you know, by himself outside."
13,M,Uh-huh.,M|Uh-huh.
14,A,"And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.","A|And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died."
15,M,Yeah.,M|Yeah.
16,A,"I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","A|I called everyone I knew, I had every friend I knew in the apartment searching for this cat."
17,M,Oh.,M|Oh.
18,A,"And they laughed at me, they thought that was so hysterical.","A|And they laughed at me, they thought that was so hysterical."
19,M,"Oh, that's great.","M|Oh, that's great."
20,A,Oh yeah.,A|Oh yeah.
21,M,"and I, I just can't stand it.","M|and I, I just can't stand it."
22,A,"The cat was here first so I know, it's hard.","A|The cat was here first so I know, it's hard."
23,M,"Yeah, I know.","M|Yeah, I know."
24,A,"Oh, how funny.","A|Oh, how funny."
25,M,"So, we sleep a lot, but it's a good thing that there isn't any.","M|So, we sleep a lot, but it's a good thing that there isn't any."
26,A,"That's sweet, I have the two, the other two cats I have are outdoor cats.","A|That's sweet, I have the two, the other two cats I have are outdoor cats."
27,M,Uh-huh.,M|Uh-huh.
28,A,"And they didn't used to be actually, but they got kind of wild and weren't doing very well inside, so I put them outside once I got a house and they're doing great out there, they love it. But the other one, the first one I got he doesn't want anything to do with outside unless you're there.","A|And they didn't used to be actually, but they got kind of wild and weren't doing very well inside, so I put them outside once I got a house and they're doing great out there, they love it. But the other one, the first one I got he doesn't want anything to do with outside unless you're there."
29,M,"Yeah, well, you know, it's like, uh, it was like, it, it'll kill me, you're right, but then when you get inside, it will jump up and do something, you don't know.","M|Yeah, well, you know, it's like, uh, it was like, it, it'll kill me, you're right, but then when you get inside, it will jump up and do something, you don't know."
30,A,Other than that he gets scared to death. If you shut that door he goes into hiding.,A|Other than that he gets scared to death. If you shut that door he goes into hiding.
31,M,Uh-hue.,M|Uh-hue.
32,A,I think it's from the time he jumped off the balcony,A|I think it's from the time he jumped off the balcony
33,M,Oh.,M|Oh.
34,A,And Lord knows what happened to him. He's probably been through all kinds of nightmares.,A|And Lord knows what happened to him. He's probably been through all kinds of nightmares.
35,M,Uh-hugs.,M|Uh-hugs.
36,A,Probably.,A|Probably.
