,Speaker,Utterance,Unified
5,A,"On my mother's side we've had several, not,  it's not really on a regular basis,","A|On my mother's side we've had several, not,  it's not really on a regular basis,"
6,M,Yeah.,M|Yeah.
7,A,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.","A|but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about."
8,M,Uh.,M|Uh.
9,A,So they're pretty much just reunited always,A|So they're pretty much just reunited always
10,M,Yeah.,M|Yeah.
11,A,"so it's, it's just once in a while we get the special gathering with everyone together.","A|so it's, it's just once in a while we get the special gathering with everyone together."
12,M,"Uh, that's good.","M|Uh, that's good."
13,A,"I know, that's","A|I know, that's"
14,M,It's not like you're going to go out and buy all these guns that are going to be illegal because you can't do it.,M|It's not like you're going to go out and buy all these guns that are going to be illegal because you can't do it.
15,A,"do that, that's true.","A|do that, that's true."
16,M,Yeah.,M|Yeah.
17,A,How about your family?,A|How about your family?
18,M,"Well, uh, we, uh we, we had, uh a, a, uh family reunion in, uh in, in, well, it's just over the weekend, and, uh","M|Well, uh, we, uh we, we had, uh a, a, uh family reunion in, uh in, in, well, it's just over the weekend, and, uh"
19,A,"Wow, you're,  a pro at this.","A|Wow, you're,  a pro at this."
20,M,"I, I, I don't know if I'm a pro or a con on this. Uh, I think it's good that the families get together so often and, uh, the families become more communication and less attachment to one another.","M|I, I, I don't know if I'm a pro or a con on this. Uh, I think it's good that the families get together so often and, uh, the families become more communication and less attachment to one another."
21,A,"Oh, that's good.","A|Oh, that's good."
22,M,And it's a family reunion from all sorts of sources,M|And it's a family reunion from all sorts of sources
23,A,And then where do you meet?,A|And then where do you meet?
24,M,"Uh, we usually meet in Plano, Texas.","M|Uh, we usually meet in Plano, Texas."
25,A,Okay.,A|Okay.
26,M,and they have a big reunion every year.,M|and they have a big reunion every year.
27,A,Okay. Do you have relatives in Vernon then?,A|Okay. Do you have relatives in Vernon then?
28,M,"Um, yeah, I have a cousin that lives in, uh","M|Um, yeah, I have a cousin that lives in, uh"
29,A,Okay.,A|Okay.
30,M,Do you live in Dallas?,M|Do you live in Dallas?
31,A,Right.,A|Right.
32,M,Vonwood.,M|Vonwood.
33,A,Oh.,A|Oh.
34,M,"So, uh, that's, that, that is a very, very, uh...","M|So, uh, that's, that, that is a very, very, uh..."
35,A,Right.,A|Right.
36,M,"And, uh,","M|And, uh,"
37,A,Oh.,A|Oh.
38,M,"and I take them to the park and, uh, have them do, have a picnic lunch every day,","M|and I take them to the park and, uh, have them do, have a picnic lunch every day,"
39,A,Right.,A|Right.
40,M,"And, uh, they do a lot of fishing there.","M|And, uh, they do a lot of fishing there."
41,A,"Okay, so this town hall that you meet in, is that like a, um,","A|Okay, so this town hall that you meet in, is that like a, um,"
42,M,"Well, it's not a town hall, it, it it's just a, it has like two rooms, and, uh the one room is like a big, it only has one door, and then the other door is open, so you can just go out there and, you know, enjoy the quiet of the room.","M|Well, it's not a town hall, it, it it's just a, it has like two rooms, and, uh the one room is like a big, it only has one door, and then the other door is open, so you can just go out there and, you know, enjoy the quiet of the room."
43,A,Okay.,A|Okay.
44,M,and it's the first one that we have.,M|and it's the first one that we have.
45,A,"Potato salad and, uh,","A|Potato salad and, uh,"
46,M,"and you just heat them up, you know, and then you,","M|and you just heat them up, you know, and then you,"
