Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	you know ,	31	5	3	A	26,31	[[26, 31]]
2	0	3	, yeah .	83	1	1	A	82,83	[[82, 83]]
2	0	3	, oh ,	87	3	1	A	84,87	[[84, 87]]
2	0	2	yeah ,	63	5	9	A	58,63	[[58, 63]]
2	0	2	i think	81	1	1	A	80,81	[[80, 81]]
2	0	2	right .	37	5	1	A	32,37	[[32, 37]]
2	0	2	know ,	31	5	2	A	26,31	[[26, 31]]
2	0	2	. i	63	1	3	A	62,63	[[62, 63]]
16	6	1	yeah	13	75	4	A	12,13,15,17,24,27,29,58,63,72,75,77,82,83,85,87	[[12, 13, 15, 17], [24, 27, 29], [58, 63], [72, 75, 77], [82, 83, 85, 87]]
17	5	1	and	29	63	1	A	26,28,29,40,41,46,48,51,62,64,65,70,71,73,84,86,89	[[26, 28, 29], [28, 29], [40, 41], [46, 48, 51], [48, 51], [62, 64, 65], [64, 65], [70, 71, 73], [84, 86, 89]]
4	0	1	of	65	21	1	A	64,65,80,85	[[64, 65], [80, 85]]
11	1	1	the	57	37	3	A	54,57,62,63,64,65,80,81,85,90,91	[[54, 57], [62, 63, 64, 65], [64, 65], [80, 81, 85], [90, 91]]
2	0	1	think	81	1	2	A	80,81	[[80, 81]]
4	2	1	right	35	7	2	A	30,32,35,37	[[30, 32, 35], [32, 35, 37]]
4	0	1	know	31	37	2	A	26,31,62,63	[[26, 31], [62, 63]]
2	0	1	to	53	5	1	A	48,53	[[48, 53]]
4	0	1	don't	15	53	2	A	10,15,62,63	[[10, 15], [62, 63]]
2	0	1	they	57	5	4	A	52,57	[[52, 57]]
4	0	1	so	41	15	1	A	38,41,50,53	[[38, 41], [50, 53]]
2	0	1	what	63	1	1	A	62,63	[[62, 63]]
2	0	1	guy	29	3	1	A	26,29	[[26, 29]]
