Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
7	3	3	, uh ,	75	27	9	A	70,74,75,77,79,92,97	[[70, 74, 75], [74, 75, 77, 79], [92, 97]]
20	6	2	, uh	13	89	1	A	8,13,14,15,22,24,25,28,29,33,34,35,37,70,74,75,77,79,92,97	[[8, 13], [14, 15], [22, 24, 25], [24, 25, 28, 29], [28, 29, 33], [34, 35, 37], [70, 74, 75], [74, 75, 77, 79], [92, 97]]
7	3	2	uh ,	75	27	8	A	70,74,75,77,79,92,97	[[70, 74, 75], [74, 75, 77, 79], [92, 97]]
8	2	2	, i	15	97	4	A	14,15,96,97,99,108,109,111	[[14, 15], [96, 97, 99], [108, 109, 111]]
2	0	2	yeah .	49	3	2	A	46,49	[[46, 49]]
2	0	2	i think	9	1	2	A	8,9	[[8, 9]]
2	0	2	, yeah	45	5	2	A	40,45	[[40, 45]]
2	0	2	that .	71	1	1	A	70,71	[[70, 71]]
2	0	2	we had	41	3	1	A	38,41	[[38, 41]]
3	1	2	real good	71	5	1	A	70,71,75	[[70, 71, 75]]
7	1	1	and	71	41	2	A	70,71,74,77,79,108,111	[[70, 71], [74, 77, 79], [108, 111]]
13	3	1	i	9	105	3	A	8,9,13,14,15,96,97,99,108,109,110,111,113	[[8, 9, 13], [14, 15], [96, 97, 99], [108, 109, 110, 111, 113]]
3	1	1	you	117	5	7	A	116,117,121	[[116, 117, 121]]
4	0	1	that	23	53	3	A	18,23,70,71	[[18, 23], [70, 71]]
4	0	1	to	119	3	12	A	118,119,120,121	[[118, 119, 120, 121]]
3	1	1	it	93	3	7	A	92,93,95	[[92, 93, 95]]
2	0	1	in	29	1	1	A	28,29	[[28, 29]]
2	0	1	think	9	1	2	A	8,9	[[8, 9]]
3	1	1	we	41	5	3	A	38,41,43	[[38, 41, 43]]
2	0	1	had	41	3	3	A	38,41	[[38, 41]]
2	0	1	well	95	5	1	A	90,95	[[90, 95]]
2	0	1	is	61	3	4	A	58,61	[[58, 61]]
2	0	1	all	13	1	1	A	12,13	[[12, 13]]
2	0	1	be	93	1	1	A	92,93	[[92, 93]]
3	1	1	good	71	5	2	A	70,71,75	[[70, 71, 75]]
5	1	1	real	69	9	1	A	66,69,70,71,75	[[66, 69, 70, 71], [70, 71, 75]]
