Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	33	5	1	A	28,33	[[28, 33]]
2	0	2	oh ,	61	1	3	A	60,61	[[60, 61]]
3	1	2	well ,	31	3	1	A	30,31,33	[[30, 31, 33]]
2	0	1	oh	61	1	4	A	60,61	[[60, 61]]
7	1	1	uh-huh	19	63	1	A	14,19,48,51,72,75,77	[[14, 19], [48, 51], [72, 75, 77]]
3	1	1	in	31	5	3	A	28,31,33	[[28, 31, 33]]
3	1	1	my	31	5	1	A	28,31,33	[[28, 31, 33]]
3	1	1	well	31	3	2	A	30,31,33	[[30, 31, 33]]
3	1	1	of	31	5	2	A	28,31,33	[[28, 31, 33]]
2	0	1	that's	39	1	2	A	38,39	[[38, 39]]
2	0	1	you	33	5	3	A	28,33	[[28, 33]]
3	1	1	they	79	3	1	A	78,79,81	[[78, 79, 81]]
