Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
6	2	2	yeah .	65	7	2	A	62,64,65,66,68,69	[[62, 64, 65], [64, 65, 66, 68, 69]]
2	0	2	and ,	35	5	1	A	30,35	[[30, 35]]
2	0	2	, they	59	1	1	A	58,59	[[58, 59]]
14	2	1	yeah	21	59	2	A	16,20,21,36,37,62,63,64,65,66,68,69,70,75	[[16, 20, 21], [20, 21], [36, 37], [62, 63, 64, 65], [64, 65, 66, 68, 69], [66, 68, 69], [68, 69], [70, 75]]
7	1	1	and	7	61	1	A	2,4,7,30,35,58,63	[[2, 4, 7], [4, 7], [30, 35], [58, 63]]
6	0	1	that	3	43	1	A	2,3,18,21,40,45	[[2, 3], [18, 21], [40, 45]]
2	0	1	huh	37	1	4	A	36,37	[[36, 37]]
2	0	1	in	3	1	1	A	2,3	[[2, 3]]
2	0	1	it	55	5	1	A	50,55	[[50, 55]]
3	1	1	don't	69	5	1	A	66,69,71	[[66, 69, 71]]
2	0	1	is	45	3	2	A	42,45	[[42, 45]]
2	0	1	think	69	3	2	A	66,69	[[66, 69]]
2	0	1	were	77	5	2	A	72,77	[[72, 77]]
