Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
15	5	2	, i	9	71	1	A	8,9,10,13,15,46,49,64,66,68,69,73,74,78,79	[[8, 9, 10, 13], [10, 13, 15], [46, 49], [64, 66, 68, 69], [66, 68, 69], [68, 69, 73], [74, 78, 79]]
9	3	2	yeah .	17	63	2	A	12,16,17,36,38,41,70,71,75	[[12, 16, 17], [16, 17], [36, 38, 41], [38, 41], [70, 71, 75]]
3	1	2	. i	9	5	1	A	8,9,13	[[8, 9, 13]]
2	0	2	know ,	79	3	4	A	76,79	[[76, 79]]
6	0	2	yeah ,	23	55	1	A	18,23,56,59,68,73	[[18, 23], [56, 59], [68, 73]]
2	0	2	the cowboys	79	5	5	A	74,79	[[74, 79]]
2	0	2	now ,	77	5	2	A	72,77	[[72, 77]]
2	0	2	, it	79	3	1	A	76,79	[[76, 79]]
20	6	1	i	9	71	2	A	8,9,10,13,15,46,49,50,55,58,59,64,66,68,69,73,74,76,78,79	[[8, 9, 10, 13], [10, 13, 15], [46, 49], [50, 55], [58, 59], [64, 66, 68, 69], [66, 68, 69], [68, 69, 73], [74, 76, 78, 79]]
15	3	1	the	15	69	1	A	10,15,18,21,23,26,28,31,46,47,66,69,74,77,79	[[10, 15], [18, 21, 23], [26, 28, 31], [28, 31], [46, 47], [66, 69], [74, 77, 79]]
21	7	1	yeah	11	65	2	A	10,11,12,16,17,18,23,24,25,36,38,41,54,56,59,61,68,70,71,73,75	[[10, 11], [12, 16, 17], [16, 17], [18, 23], [24, 25], [36, 38, 41], [38, 41], [54, 56, 59], [56, 59, 61], [68, 70, 71, 73], [70, 71, 73, 75]]
7	1	1	know	9	71	2	A	8,9,13,72,73,76,79	[[8, 9, 13], [72, 73], [76, 79]]
7	3	1	to	69	13	1	A	66,68,69,73,74,77,79	[[66, 68, 69], [68, 69, 73], [74, 77, 79]]
4	0	1	of	23	17	2	A	18,23,30,35	[[18, 23], [30, 35]]
2	0	1	that	9	3	1	A	6,9	[[6, 9]]
3	1	1	it	77	3	2	A	76,77,79	[[76, 77, 79]]
5	1	1	just	59	21	7	A	58,59,76,77,79	[[58, 59], [76, 77, 79]]
2	0	1	so	19	1	2	A	18,19	[[18, 19]]
2	0	1	think	49	3	5	A	46,49	[[46, 49]]
5	1	1	and	73	7	4	A	72,73,76,77,79	[[72, 73, 76, 77], [76, 77, 79]]
4	0	1	at	31	33	1	A	26,31,58,59	[[26, 31], [58, 59]]
2	0	1	cowboys	79	5	5	A	74,79	[[74, 79]]
2	0	1	never	79	5	2	A	74,79	[[74, 79]]
3	1	1	it's	77	3	2	A	76,77,79	[[76, 77, 79]]
2	0	1	no	43	3	2	A	40,43	[[40, 43]]
2	0	1	from	77	3	1	A	74,77	[[74, 77]]
2	0	1	my	79	3	1	A	76,79	[[76, 79]]
