Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
14	4	2	yeah .	21	67	2	A	18,21,23,46,47,52,53,58,60,62,63,80,82,85	[[18, 21, 23], [46, 47], [52, 53], [58, 60, 62, 63], [60, 62, 63], [62, 63], [80, 82, 85]]
8	2	2	uh-huh .	21	77	1	A	16,21,28,29,31,33,88,93	[[16, 21], [28, 29, 31, 33], [88, 93]]
2	0	2	you know	59	1	1	A	58,59	[[58, 59]]
5	1	1	to	25	25	1	A	24,25,44,47,49	[[24, 25], [44, 47, 49]]
5	1	1	a	13	73	1	A	10,13,78,81,83	[[10, 13], [78, 81, 83]]
7	1	1	it	7	73	1	A	2,7,38,39,70,74,75	[[2, 7], [38, 39], [70, 74, 75], [74, 75]]
5	1	1	so	7	25	1	A	4,6,7,24,29	[[4, 6, 7], [6, 7], [24, 29]]
3	1	1	in	47	5	1	A	44,47,49	[[44, 47, 49]]
4	0	1	you	47	15	2	A	44,47,58,59	[[44, 47], [58, 59]]
2	0	1	it's	59	1	1	A	58,59	[[58, 59]]
3	1	1	was	7	5	1	A	2,4,7	[[2, 4, 7], [4, 7]]
2	0	1	know	59	1	1	A	58,59	[[58, 59]]
4	0	1	that's	61	25	2	A	58,61,78,83	[[58, 61], [78, 83]]
2	0	1	much	15	5	1	A	10,15	[[10, 15]]
