Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	, i mean ,	27	1	1	A	26,27	[[26, 27]]
2	0	3	, i mean	27	1	2	A	26,27	[[26, 27]]
2	0	3	i mean ,	27	1	1	A	26,27	[[26, 27]]
2	0	2	uh ,	39	5	11	A	34,39	[[34, 39]]
5	1	2	well ,	19	13	1	A	18,19,23,28,31	[[18, 19, 23], [28, 31]]
12	2	1	i	7	49	1	A	2,4,7,16,17,19,26,27,30,31,50,51	[[2, 4, 7], [4, 7], [16, 17, 19], [26, 27, 30, 31], [30, 31], [50, 51]]
5	1	1	a	19	15	6	A	16,19,21,28,31	[[16, 19, 21], [28, 31]]
2	0	1	the	31	1	9	A	30,31	[[30, 31]]
5	1	1	well	19	13	1	A	18,19,23,28,31	[[18, 19, 23], [28, 31]]
3	1	1	jury	31	3	7	A	30,31,33	[[30, 31, 33]]
2	0	1	they	17	1	3	A	16,17	[[16, 17]]
4	0	1	that	7	17	1	A	4,7,16,21	[[4, 7], [16, 21]]
3	1	1	much	27	5	2	A	26,27,31	[[26, 27, 31]]
2	0	1	too	51	1	2	A	50,51	[[50, 51]]
2	0	1	that's	39	3	2	A	36,39	[[36, 39]]
