Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	23	5	1	A	18,23	[[18, 23]]
6	2	2	, i	23	11	1	A	18,20,23,24,26,29	[[18, 20, 23], [20, 23], [24, 26, 29]]
4	0	2	, uh	23	11	1	A	18,23,26,29	[[18, 23], [26, 29]]
4	2	2	i think	21	5	1	A	16,18,20,21	[[16, 18, 20, 21], [18, 20, 21], [20, 21]]
3	1	2	in the	29	3	3	A	28,29,31	[[28, 29, 31]]
4	0	2	uh ,	23	11	1	A	18,23,26,29	[[18, 23], [26, 29]]
2	0	2	well ,	25	1	2	A	24,25	[[24, 25]]
6	0	1	think	17	5	1	A	16,17,18,19,20,21	[[16, 17, 18, 19, 20, 21], [18, 19, 20, 21]]
5	3	1	that's	17	9	1	A	12,16,17,19,21	[[12, 16, 17], [16, 17, 19, 21]]
2	0	1	with	29	3	2	A	26,29	[[26, 29]]
2	0	1	people	29	1	1	A	28,29	[[28, 29]]
2	0	1	were	29	3	1	A	26,29	[[26, 29]]
