Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	4	, i , i	101	1	4	A	100,101	[[100, 101]]
5	1	3	, uh ,	51	59	3	A	46,48,51,100,105	[[46, 48, 51], [48, 51], [100, 105]]
2	0	3	i , i	101	1	6	A	100,101	[[100, 101]]
2	0	3	, i ,	101	1	5	A	100,101	[[100, 101]]
19	5	2	uh ,	21	85	1	A	20,21,46,48,51,60,61,62,63,74,75,77,79,84,87,89,100,102,105	[[20, 21], [46, 48, 51], [48, 51], [60, 61, 62, 63], [62, 63], [74, 75, 77, 79], [84, 87, 89], [100, 102, 105], [102, 105]]
4	0	2	, i	69	37	11	A	64,69,100,101	[[64, 69], [100, 101]]
3	1	2	uh-huh .	25	5	2	A	22,25,27	[[22, 25, 27]]
5	1	2	, uh	51	59	3	A	46,48,51,100,105	[[46, 48, 51], [48, 51], [100, 105]]
2	0	2	i ,	101	1	8	A	100,101	[[100, 101]]
2	0	2	yeah ,	65	1	2	A	64,65	[[64, 65]]
4	0	2	, the	71	37	1	A	68,71,100,105	[[68, 71], [100, 105]]
2	0	2	, that	19	3	1	A	16,19	[[16, 19]]
2	0	2	in the	101	1	3	A	100,101	[[100, 101]]
2	0	2	right .	107	3	2	A	104,107	[[104, 107]]
23	5	1	uh	21	85	1	A	20,21,46,48,51,60,61,62,63,74,75,76,77,79,84,87,89,90,92,93,100,102,105	[[20, 21], [46, 48, 51], [48, 51], [60, 61, 62, 63], [62, 63], [74, 75, 76, 77, 79], [76, 77, 79], [84, 87, 89], [90, 92, 93], [92, 93], [100, 102, 105], [102, 105]]
11	3	1	that	17	93	4	A	16,17,19,21,46,50,51,58,61,108,109	[[16, 17, 19, 21], [46, 50, 51], [50, 51], [58, 61], [108, 109]]
8	0	1	of	31	77	6	A	26,31,50,51,68,71,98,103	[[26, 31], [50, 51], [68, 71], [98, 103]]
3	1	1	uh-huh	25	5	2	A	22,25,27	[[22, 25, 27]]
5	1	1	a	29	45	3	A	26,29,31,68,71	[[26, 29, 31], [68, 71]]
6	0	1	it	51	51	7	A	50,51,68,69,98,101	[[50, 51], [68, 69], [98, 101]]
2	0	1	to	73	5	6	A	68,73	[[68, 73]]
3	1	1	in	101	5	12	A	100,101,105	[[100, 101, 105]]
4	0	1	really	23	53	1	A	18,23,68,71	[[18, 23], [68, 71]]
4	0	1	right	45	67	1	A	40,45,104,107	[[40, 45], [104, 107]]
5	1	1	so	101	19	2	A	96,100,101,114,115	[[96, 100, 101], [100, 101], [114, 115]]
2	0	1	would	19	3	1	A	16,19	[[16, 19]]
2	0	1	like	101	1	2	A	100,101	[[100, 101]]
