f:	right out to the side of the page
g:	mmhmm over the cattle ranch right
f:	okay so i'm still below the diamond mine
g:	no go just until you go go below the diamond mine until just before the fast fast flowing river
f:	uh-huh
g:	okay you go up round the uh abandoned cottage
f:	right right i think we'll go back to the right before i come to the abandoned cottage
g:	right go along eastward for about two inches
f:	mmhmm
g:	okay now right look down to the crane bay right
f:	what plant thing
g:	yeah you're going to actually go through the rift valley like the rift valley's like a half moon
f:	yeah
g:	right now have you got the hot wells
f:	yep
g:	no don't go don't go any further than the desert don't go onto the desert
f:	uh-huh
g:	or a swamp to its left
f:	passing above it
g:	is that you
f:	mmhmm
g:	is that okay
f:	uh-huh
g:	now do you have baboons
f:	no
g:	you have right
f:	no
g:	mmhmm now go up about two and a half inches do you have anything above the old temple in that area up there
f:	so it's not far down
g:	turn right now okay do you have a fenced meadow
f:	right okay five inches right along up along to near a a ravine stuff thing
g:	well do you have an apache camp
f:	the inside
g:	uh-huh
f:	and again a couple of inches below that i've got outlaws' hideout
g:	ah right right head down the right sand hand side of the paper and curve underneath the buffalo
f:	yeah yeah uh-huh
g:	uh-huh and then back to the left
f:	i do ehm do i avoid the missionary camp where i'm moving
g:	then back up and above the gold mine
f:	mmhmm
g:	right and then go between the flat rocks and the stone creek okay can you do that you pass in a pass
f:	right
g:	right what you're going to do is you're going to curve round the concealed hideout going round the right of it and then straight along until you get to the boat house the bottom left-hand corner of the boat house
f:	mmhmm
g:	have you got a bay at the bottom
f:	okay
g:	no ehm it's about in line with the fallen pillars
f:	right okay let me cross this bit i haven't got any baboons no
g:	uh-huh it's just a slight curve
f:	so it's only a slight curve
g:	no your left
f:	right round it
g:	right well sort of pretend there's a forge right below the cliffs right and instead of right so you go down round the bottom of the forge so like draw a sort of a pretend semicircle
f:	mmhmm
g:	yeah the cactus
f:	aye
g:	yeah down below it
f:	right so i just go straight up north
g:	until you get to a kind of level above the shelter
f:	alright
g:	okay so i want you to imagine i want you to imagine that the remote village is there just to the right of the burnt forest right so it's kind of like in a triangle
f:	'cause i came through the rift valley the wrong way i was supposed to come from the top and go down 'til like down through it
g:	is there a space between them yeah
f:	yes
g:	canoes
f:	well i havenae
g:	sorry no i said a graveyard
f:	right
g:	and then east 'til you get to the front of the lake
f:	i'm up shit creek i haven't got a cavalry
g:	right up above it
f:	mmhmm
g:	right you want to go sure you don't have a lake
f:	the carved wooden pole is right at my right at the bottom i've got a ghost town in between the walled city and
g:	right you've got in you're above the rift valley first of all right
f:	fssss over a bit
g:	no fenced meadow
f:	to the left yeah
g:	but you haven't gone far enough across so that you're so that if you came south you'd hit the white mountain
f:	okay
g:	okay got it
f:	mmhmm
g:	'til you're about an inch above the path that you took to the footbridge is that right
f:	you come straight back down
g:	mmhmm
f:	right okay
g:	and that's it you're finished
f:	uh-huh
g:	go to your left 'til you're uh ah until you're level and then south so that you're just underneath it you should be above it
f:	right
g:	have you drawn down to there
f:	uh-huh
g:	right then south
f:	right
g:	yeah okay what you want to do is is you want to be sort of like going up and then curving right round the fast flowing creek
f:	right okay
g:	okay
f:	mm yeah i do yeah
g:	right so so we'll say we're at the bottom right-hand corner of the concealed hideout
f:	so where's where do i go from there
g:	yeah below and then like into the rift valley
f:	but you know right right back at the start
g:	well what have you got instead of a fenced meadow
f:	mmhmm
g:	okay you want to veer to your right curve round to your right and go in a south south direction and do you have buffalo
f:	eh uh-huh
g:	right just keep going 'til the end
f:	no i don't have a canal
g:	right so the start is at the top left-hand side of the page
f:	okay
