Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	, uh , the	24	55	1	B	15, 24, 69
2	2	4	got to the point	28	22	1	B	7, 28
13	11	3	, uh ,	8	63	1	B	7, 8, 11, 12, 15, 24, 25, 49, 50, 51, 56, 57, 69
4	4	3	a lot of	38	41	1	B	9, 38, 40, 49
3	3	3	, um ,	24	40	1	B	9, 24, 48
3	3	3	. Uh ,	38	26	1	B	25, 38, 50
2	2	3	, I mean	57	50	1	A	8, 57
2	2	3	, the ,	24	6	1	B	19, 24
2	2	3	. So ,	28	22	1	B	7, 28
2	2	3	I , I	71	20	1	A	52, 71
2	2	3	a good point	39	28	1	A	12, 39
2	2	3	no , I	57	8	1	A	50, 57
2	2	3	to be in	51	24	1	A	28, 51
13	1	2	uh ,	49	63	1	B	7, 8, 11, 12, 15, 24, 25, 49, 50, 51, 56, 57, 69
9	5	2	, I	33	64	2	A	8, 24, 33, 38, 48, 50, 52, 57, 71
8	8	2	Uh-huh .	43	48	5	A	0, 6, 14, 16, 42, 43, 45, 47
8	8	2	Yeah .	35	65	3	A	8, 20, 34, 35, 46, 50, 58, 72
7	4	2	, the	24	55	2	B	15, 19, 24, 25, 41, 48, 69
6	6	2	, you	8	65	1	B	7, 8, 9, 15, 57, 71
5	5	2	, and	50	42	4	B	9, 11, 15, 25, 50
5	5	2	Oh ,	60	70	3	B	5, 21, 33, 60, 74
5	5	2	Well ,	38	60	1	B	9, 38, 40, 50, 68
4	4	2	I think	48	42	3	B	7, 9, 39, 48
4	2	2	So ,	7	70	1	A	2, 7, 28, 71
4	1	2	Uh ,	25	47	1	A	4, 25, 38, 50
4	4	2	and I	38	30	3	B	9, 15, 25, 38
4	4	2	have a	48	41	1	B	11, 48, 49, 51
3	3	2	, it	50	6	1	B	49, 50, 54
3	3	2	, well	19	14	1	A	12, 19, 25
3	3	2	. And	48	42	2	B	7, 17, 48
3	2	2	I ,	52	47	1	B	25, 52, 71
3	3	2	I guess	53	42	2	A	12, 50, 53
3	3	2	I know	19	17	1	A	8, 19, 24
3	1	2	I mean	57	50	2	A	8, 50, 57
3	3	2	Okay .	30	51	1	B	23, 30, 73
3	3	2	it ,	63	56	2	A	8, 48, 63
3	3	2	it .	8	11	1	B	7, 8, 17
3	3	2	of ,	50	47	1	B	9, 50, 55
3	1	2	the ,	50	32	1	B	19, 24, 50
3	2	2	to be	49	24	1	A	28, 49, 51
3	1	2	to the	7	25	1	A	4, 7, 28
2	2	2	, I'm	39	2	1	A	38, 39
2	2	2	, maybe	24	2	1	B	23, 24
2	2	2	, my	19	16	1	A	4, 19
2	2	2	, where	56	42	1	B	15, 56
2	2	2	. I	50	12	1	B	39, 50
2	2	2	. That's	72	72	1	B	1, 72
2	2	2	. Well	50	28	1	B	23, 50
2	2	2	a four	61	10	1	A	52, 61
2	2	2	all the	50	36	1	B	15, 50
2	2	2	and she	8	2	1	B	7, 8
2	2	2	be a	49	2	1	A	48, 49
2	2	2	had a	52	36	1	B	17, 52
2	2	2	in the	71	22	1	A	50, 71
2	2	2	it's ,	15	8	1	A	8, 15
2	2	2	of them	63	20	1	A	44, 63
2	2	2	she didn't	28	22	1	B	7, 28
2	2	2	that .	64	26	1	B	39, 64
2	2	2	that they	24	10	1	B	15, 24
2	2	2	they're not	56	42	1	B	15, 56
2	2	2	to have	51	24	1	A	28, 51
2	2	2	want to	24	18	1	B	7, 24
2	2	2	was ,	56	50	1	B	7, 56
2	2	2	you can	23	16	1	A	8, 23
22	9	1	I	28	65	1	B	7, 8, 9, 12, 15, 19, 24, 25, 28, 31, 33, 38, 39, 48, 50, 52, 53, 56, 57, 64, 69, 71
15	4	1	a	12	54	2	B	9, 11, 12, 17, 24, 38, 39, 40, 48, 49, 51, 52, 56, 61, 62
15	5	1	the	15	68	1	A	4, 7, 15, 19, 24, 25, 28, 38, 39, 41, 48, 50, 57, 69, 71
14	10	1	and	8	46	1	B	7, 8, 9, 11, 15, 17, 24, 25, 28, 38, 39, 50, 51, 52
14	8	1	it	24	64	1	B	7, 8, 17, 24, 28, 38, 48, 49, 50, 54, 56, 61, 63, 70
14	8	1	you	8	65	1	B	7, 8, 9, 15, 23, 24, 36, 41, 50, 55, 57, 62, 66, 71
13	7	1	of	24	57	2	B	7, 9, 24, 38, 40, 44, 49, 50, 51, 55, 56, 57, 63
13	9	1	to	9	66	1	A	4, 7, 9, 24, 25, 28, 36, 38, 49, 51, 56, 57, 69
10	2	1	Yeah	35	65	4	A	8, 18, 20, 34, 35, 46, 48, 50, 58, 72
10	7	1	in	17	64	1	A	8, 17, 24, 28, 40, 44, 50, 51, 61, 71
9	6	1	know	8	65	1	B	7, 8, 15, 19, 24, 41, 52, 57, 71
8	4	1	have	11	68	1	A	4, 11, 28, 31, 48, 49, 51, 71
7	4	1	that	24	50	2	B	15, 17, 24, 25, 39, 56, 64
7	7	1	that's	17	63	1	A	12, 17, 23, 56, 60, 72, 74
6	3	1	And	48	64	3	B	7, 11, 17, 48, 56, 70
6	1	1	Oh	60	70	4	B	5, 21, 33, 57, 60, 74
6	6	1	so	28	65	1	B	7, 28, 31, 53, 69, 71
5	3	1	good	60	61	1	A	12, 39, 60, 68, 72
5	3	1	it's	15	32	2	A	2, 8, 15, 23, 33
5	3	1	not	28	42	1	B	15, 28, 39, 51, 56
5	3	1	they	25	42	1	B	15, 24, 25, 52, 56
4	4	1	But	28	42	1	B	13, 28, 37, 54
4	1	1	Okay	52	51	1	B	23, 30, 52, 73
4	2	1	be	49	24	2	A	28, 48, 49, 51
4	4	1	been	57	56	3	A	2, 4, 28, 57
4	3	1	can	23	49	1	A	8, 23, 24, 56
4	2	1	four	50	51	1	B	11, 50, 52, 61
4	4	1	here	8	26	1	B	3, 8, 17, 28
4	4	1	is	15	32	1	A	8, 15, 19, 39
4	4	1	more	9	41	1	A	4, 9, 28, 44
4	4	1	there	61	34	3	A	28, 50, 56, 61
4	2	1	was	28	50	1	B	7, 28, 50, 56
4	1	1	well	28	17	1	A	12, 19, 25, 28
3	1	1	I'm	56	19	1	A	38, 39, 56
3	1	1	That's	72	72	2	B	1, 63, 72
3	1	1	all	44	36	1	B	15, 44, 50
3	3	1	are	56	48	1	B	15, 56, 62
3	3	1	back	61	34	2	A	28, 38, 61
3	1	1	didn't	52	46	1	B	7, 28, 52
3	3	1	do	55	32	2	A	24, 38, 55
3	1	1	got	39	33	1	B	7, 28, 39
3	2	1	had	52	41	1	B	17, 52, 57
3	1	1	my	57	54	1	A	4, 19, 57
3	1	1	she	8	22	1	B	7, 8, 28
3	3	1	than	44	40	1	B	9, 44, 48
3	3	1	things	55	34	1	A	24, 55, 57
3	3	1	three	50	42	1	B	11, 50, 52
3	3	1	two	38	42	1	B	11, 38, 52
3	3	1	were	50	37	1	B	25, 50, 61
3	3	1	what	56	16	2	B	41, 55, 56
3	3	1	with	39	30	1	A	28, 39, 57
3	3	1	you're	56	48	2	B	9, 37, 56
2	2	1	Dallas	17	10	1	A	8, 17
2	2	1	better	39	16	1	A	24, 39
2	2	1	drive	61	54	1	A	8, 61
2	2	1	her	51	24	1	A	28, 51
2	2	1	if	56	42	1	B	15, 56
2	1	1	maybe	24	2	1	B	23, 24
2	2	1	much	55	28	1	A	28, 55
2	2	1	off	57	20	1	A	38, 57
2	2	1	or	24	10	1	B	15, 24
2	2	1	out	56	34	1	B	23, 56
2	2	1	started	51	14	1	A	38, 51
2	1	1	them	63	20	1	A	44, 63
2	1	1	they're	56	42	1	B	15, 56
2	2	1	through	57	8	1	A	50, 57
2	2	1	time	28	14	1	B	15, 28
2	2	1	wanted	38	14	1	B	25, 38
2	2	1	whatever	24	2	1	B	23, 24
2	2	1	when	28	20	1	B	9, 28
2	1	1	where	56	42	1	B	15, 56

