Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	, you know , the	73	24	1	A	50, 73
2	2	5	less than a year old	74	72	1	M	3, 74
8	6	4	, you know ,	16	82	1	M	7, 16, 40, 50, 64, 73, 74, 88
2	2	4	the , uh ,	73	34	1	A	40, 73
5	3	3	, uh ,	73	63	2	A	24, 40, 73, 74, 86
2	2	3	A lot of	64	10	1	M	55, 64
2	2	3	You know ,	23	12	1	A	12, 23
2	2	3	they are .	80	58	1	M	23, 80
11	1	2	know ,	31	82	1	M	7, 12, 16, 23, 31, 40, 50, 64, 73, 74, 88
10	4	2	, you	16	82	1	M	7, 16, 40, 50, 64, 67, 73, 74, 86, 88
7	7	2	I think	21	72	1	A	20, 21, 23, 31, 49, 55, 91
5	5	2	, I	60	21	1	M	55, 60, 62, 70, 75
5	5	2	, and	24	53	1	M	15, 24, 48, 62, 67
5	5	2	I don't	42	56	1	M	31, 42, 64, 71, 86
5	5	2	Well ,	15	57	1	A	6, 15, 34, 60, 62
5	5	2	in the	59	86	3	A	4, 36, 50, 59, 89
5	1	2	uh ,	73	63	2	A	24, 40, 73, 74, 86
4	4	2	I would	51	64	2	A	12, 42, 51, 75
4	2	2	the ,	73	54	3	A	20, 36, 40, 73
4	4	2	would be	60	17	1	M	59, 60, 64, 75
3	3	2	, I'm	57	74	1	A	12, 57, 85
2	2	2	, but	86	56	1	M	31, 86
2	2	2	, it	69	58	1	A	12, 69
2	2	2	, it's	16	14	1	M	3, 16
2	2	2	, that's	86	72	1	M	15, 86
2	2	2	. I	64	18	1	M	47, 64
2	2	2	And I	49	2	1	A	48, 49
2	2	2	Yes ,	80	12	1	M	69, 80
2	2	2	You don't	62	20	1	M	43, 62
2	2	2	a real	85	38	1	A	48, 85
2	2	2	don't think	43	2	1	A	42, 43
2	2	2	good .	86	58	1	M	29, 86
2	2	2	it .	90	44	1	M	47, 90
2	2	2	it ?	79	14	1	A	66, 79
2	2	2	like it	62	16	1	M	47, 62
2	2	2	like the	62	54	1	M	9, 62
2	2	2	not ,	85	48	1	A	38, 85
2	2	2	of a	17	2	1	A	16, 17
2	2	2	the people	37	18	1	A	20, 37
2	2	2	yeah ,	56	54	1	M	3, 56
27	11	1	I	21	80	3	A	12, 16, 20, 21, 23, 31, 35, 36, 40, 42, 47, 48, 49, 51, 53, 55, 60, 62, 64, 65, 70, 71, 74, 75, 86, 88, 91
20	16	1	a	3	87	1	A	2, 3, 15, 16, 17, 20, 33, 36, 47, 48, 57, 60, 61, 64, 66, 67, 74, 85, 87, 88
19	11	1	the	12	86	1	A	4, 9, 12, 18, 20, 36, 37, 40, 50, 51, 59, 62, 64, 70, 73, 75, 84, 88, 89
16	6	1	you	7	87	2	A	2, 4, 7, 9, 16, 31, 40, 48, 50, 64, 67, 73, 74, 79, 86, 88
15	15	1	that	17	77	1	A	12, 17, 20, 30, 42, 48, 54, 55, 56, 59, 60, 64, 70, 86, 88
14	10	1	and	15	87	2	A	2, 12, 15, 16, 20, 24, 40, 48, 60, 62, 67, 70, 86, 88
14	14	1	to	21	89	3	A	2, 12, 20, 21, 24, 31, 38, 47, 48, 50, 59, 64, 85, 90
12	7	1	it	47	89	3	A	2, 12, 24, 47, 48, 50, 60, 62, 66, 69, 79, 90
11	1	1	know	16	82	1	M	7, 12, 16, 23, 31, 40, 50, 64, 73, 74, 88
11	10	1	not	38	73	4	M	13, 15, 19, 21, 38, 45, 47, 57, 61, 70, 85
10	6	1	be	17	64	1	A	12, 17, 38, 41, 48, 59, 60, 64, 65, 75
9	2	1	don't	50	56	1	M	31, 42, 43, 50, 62, 64, 70, 71, 86
9	4	1	in	59	86	5	A	4, 12, 16, 36, 50, 59, 62, 86, 89
9	9	1	just	7	87	1	A	2, 7, 15, 50, 57, 60, 64, 70, 88
9	6	1	of	17	74	1	A	16, 17, 38, 40, 55, 64, 84, 88, 89
8	5	1	I'm	15	78	1	A	12, 15, 43, 57, 59, 83, 85, 89
8	8	1	do	12	71	1	M	9, 12, 16, 31, 37, 56, 70, 79
8	5	1	like	9	87	1	A	2, 9, 12, 42, 47, 62, 70, 88
7	5	1	And	49	89	3	A	2, 30, 48, 49, 54, 84, 90
7	5	1	good	48	72	3	M	15, 29, 47, 48, 57, 63, 86
7	7	1	is	20	71	1	M	11, 20, 36, 62, 66, 69, 81
7	2	1	uh	24	80	1	M	7, 24, 40, 73, 74, 77, 86
6	2	1	You	23	51	2	A	12, 16, 23, 41, 43, 62
6	6	1	for	17	67	2	A	12, 14, 17, 40, 64, 78
6	4	1	people	23	40	1	A	20, 23, 24, 37, 55, 59
5	5	1	have	31	81	2	A	6, 12, 31, 84, 86
5	3	1	it's	3	50	1	A	2, 3, 16, 21, 51
5	3	1	than	36	72	2	M	3, 23, 36, 64, 74
5	5	1	them	7	79	1	A	6, 7, 24, 59, 84
5	3	1	they	23	75	1	A	6, 23, 54, 64, 80
4	4	1	all	59	73	2	A	12, 20, 59, 84
4	3	1	are	80	58	3	M	23, 37, 55, 80
4	4	1	me	85	74	3	A	12, 24, 54, 85
4	4	1	only	65	73	1	A	12, 65, 70, 84
4	4	1	or	57	87	1	A	2, 57, 66, 88
4	2	1	real	59	70	2	A	16, 48, 59, 85
4	4	1	so	29	43	2	A	12, 18, 29, 54
4	3	1	that's	78	72	2	M	15, 49, 78, 86
3	3	1	It's	70	41	1	M	47, 70, 87
3	3	1	What	42	32	2	M	11, 37, 42
3	3	1	always	15	49	1	A	12, 15, 60
3	1	1	but	31	71	1	A	16, 31, 86
3	3	1	day	59	58	2	A	2, 14, 59
3	3	1	if	57	56	1	A	12, 57, 67
3	3	1	sure	78	22	2	M	57, 65, 78
3	3	1	up	84	14	1	M	75, 84, 88
3	3	1	work	86	66	2	M	21, 37, 86
3	1	1	yeah	34	54	1	M	3, 34, 56
3	3	1	you're	67	70	1	A	16, 67, 85
2	2	1	But	29	18	1	A	12, 29
2	2	1	I've	70	56	1	M	15, 70
2	2	1	It	81	44	1	A	38, 81
2	2	1	enough	50	2	1	M	49, 50
2	2	1	fun	47	32	1	A	16, 47
2	2	1	here	62	6	1	M	57, 62
2	2	1	on	75	12	1	A	64, 75
2	2	1	problem	62	46	1	M	17, 62
2	2	1	stick	50	42	1	M	9, 50

