Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	, you know ,	29	35	1	A	0, 29, 34
2	2	4	, you know .	72	72	1	M	1, 72
8	8	3	, uh ,	53	53	5	A	20, 22, 34, 38, 42, 53, 59, 72
8	1	2	, uh	59	53	5	A	20, 22, 34, 38, 42, 53, 59, 72
7	2	2	, you	23	73	1	A	0, 1, 23, 29, 34, 62, 72
4	4	2	, the	75	76	3	A	0, 20, 22, 75
4	4	2	, yeah	32	54	1	M	21, 32, 36, 74
4	4	2	Yeah ,	59	28	3	A	32, 34, 38, 59
4	4	2	don't know	34	44	1	M	7, 34, 38, 50
4	4	2	in the	53	29	2	A	38, 42, 53, 66
4	4	2	of the	13	61	1	A	12, 13, 66, 72
3	3	2	, I'm	20	52	1	M	15, 20, 66
3	3	2	, it's	53	14	1	A	42, 53, 55
3	3	2	I guess	15	9	1	A	12, 15, 20
3	3	2	I know	50	48	2	M	3, 49, 50
3	2	2	know ,	29	35	1	A	0, 29, 34
3	1	2	know .	72	72	2	M	1, 49, 72
3	3	2	used to	73	62	2	A	12, 52, 73
2	2	2	, if	38	16	1	M	23, 38
2	2	2	I think	71	6	1	A	66, 71
2	2	2	I'm not	73	36	1	A	38, 73
2	2	2	It was	17	12	1	A	6, 17
2	2	2	Oh .	65	8	1	A	58, 65
2	2	2	a real	24	2	1	M	23, 24
2	2	2	is the	47	36	1	A	12, 47
2	2	2	not ,	38	16	1	M	23, 38
2	2	2	right ?	40	38	1	M	3, 40
2	2	2	the first	17	18	1	A	0, 17
2	2	2	the other	55	44	1	A	12, 55
23	14	1	the	7	76	3	A	0, 2, 6, 7, 11, 12, 13, 17, 20, 22, 27, 34, 38, 42, 45, 47, 50, 53, 55, 65, 66, 72, 75
21	17	1	I	12	70	3	M	3, 5, 7, 12, 15, 16, 17, 20, 26, 33, 34, 35, 38, 41, 42, 49, 50, 52, 66, 71, 72
19	17	1	a	13	67	2	A	6, 12, 13, 15, 20, 22, 23, 24, 27, 40, 42, 43, 45, 52, 55, 62, 63, 66, 72
17	11	1	you	6	76	1	A	0, 1, 6, 20, 22, 23, 28, 29, 34, 39, 42, 62, 63, 64, 65, 72, 75
10	7	1	of	13	71	2	A	2, 12, 13, 17, 20, 28, 34, 42, 66, 72
10	7	1	to	7	74	1	A	0, 7, 12, 20, 22, 34, 38, 42, 52, 73
9	1	1	uh	51	53	5	A	20, 22, 34, 38, 42, 51, 53, 59, 72
8	8	1	have	23	51	1	A	16, 23, 38, 39, 52, 53, 62, 66
8	4	1	in	53	59	5	A	12, 20, 38, 42, 52, 53, 66, 70
8	8	1	it	65	52	5	A	20, 34, 38, 42, 64, 65, 70, 71
7	4	1	I'm	20	73	2	M	1, 15, 20, 38, 57, 66, 73
7	4	1	Yeah	59	50	6	A	10, 24, 32, 34, 38, 42, 59
7	5	1	was	11	72	3	A	0, 4, 6, 11, 12, 17, 71
6	4	1	Oh	65	57	4	A	18, 30, 56, 58, 65, 74
6	6	1	just	1	16	1	A	0, 1, 4, 6, 7, 15
5	5	1	at	15	37	2	A	6, 12, 15, 34, 42
5	1	1	don't	12	44	1	M	7, 12, 34, 38, 50
5	3	1	not	38	51	1	M	23, 38, 42, 65, 73
4	3	1	is	47	59	2	A	12, 24, 47, 70
4	4	1	like	33	29	2	A	6, 12, 33, 34
4	2	1	right	14	38	1	M	3, 14, 24, 40
4	1	1	yeah	32	54	1	M	21, 32, 36, 74
3	1	1	It	24	19	1	A	6, 17, 24
3	3	1	The	11	17	1	A	4, 11, 20
3	3	1	because	71	38	2	A	34, 50, 71
3	3	1	can	26	14	2	M	13, 23, 26
3	3	1	get	34	30	2	M	5, 27, 34
3	2	1	if	38	28	1	M	23, 38, 50
3	3	1	money	22	32	1	M	5, 22, 36
3	3	1	thing	17	16	2	A	2, 12, 17
3	3	1	way	40	30	1	M	13, 40, 42
3	3	1	your	23	4	1	A	22, 23, 25
2	2	1	He's	19	18	1	A	2, 19
2	2	1	So	65	24	1	A	42, 65
2	2	1	Texas	57	20	1	A	38, 57
2	2	1	been	53	16	1	A	38, 53
2	2	1	done	39	2	1	A	38, 39
2	2	1	good	62	48	1	M	15, 62
2	2	1	living	63	36	1	A	28, 63
2	2	1	running	29	10	1	A	20, 29
2	2	1	school	25	6	1	A	20, 25
2	2	1	with	23	4	1	A	20, 23

