Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	I think it's a	15	M	51, 65
3	3	, I think	59	M	7, 61, 65
8	2	I think	93	M	7, 23, 51, 53, 61, 65, 79, 99
5	2	, I	59	M	7, 23, 29, 61, 65
3	2	, they	51	M	25, 43, 75
3	2	know .	45	M	3, 43, 47
2	2	, you	11	M	47, 57
2	2	I like	45	M	23, 67
2	2	I'm not	57	M	13, 69
2	2	do you	9	M	89, 97
2	2	have a	19	M	7, 25
2	2	it was	27	M	27, 53
2	2	just a	57	M	35, 91
2	2	uh .	25	M	79, 103
2	2	was the	47	M	53, 99
2	2	you like	29	M	77, 105
17	1	I	93	M	7, 9, 13, 23, 27, 29, 35, 51, 53, 61, 65, 67, 79, 81, 87, 95, 99
13	1	a	93	M	7, 13, 21, 23, 25, 33, 35, 51, 59, 65, 87, 91, 99
9	1	think	93	M	7, 23, 51, 53, 61, 65, 79, 97, 99
7	1	you	77	M	29, 47, 57, 77, 89, 97, 105
6	1	You	87	M	3, 7, 25, 71, 73, 89
6	1	the	85	M	15, 25, 39, 53, 67, 99
5	1	it	41	M	27, 41, 53, 57, 67
5	1	like	83	M	23, 67, 71, 77, 105
5	1	was	87	M	13, 27, 39, 53, 99
4	1	know	45	M	3, 27, 43, 47
4	1	of	55	M	21, 35, 67, 75
4	1	they	65	M	11, 25, 43, 75
3	1	I'm	57	M	13, 33, 69
3	1	It's	73	M	19, 59, 91
3	1	Uhh	29	M	21, 47, 49
3	1	do	87	M	11, 89, 97
3	1	have	83	M	7, 25, 89
3	1	it's	31	M	35, 51, 65
3	1	that	31	M	55, 75, 85
3	1	uh	55	M	49, 79, 103
3	1	you're	67	M	21, 61, 87
2	1	But	35	M	41, 75
2	1	He	3	M	37, 39
2	1	That's	37	M	9, 45
2	1	Well	47	M	57, 103
2	1	What	21	M	77, 97
2	1	about	19	M	41, 59
2	1	any	17	M	73, 89
2	1	doctor	7	M	33, 39
2	1	mean	37	M	35, 71
2	1	so	57	M	23, 79
2	1	to	43	M	39, 81
2	1	what	33	M	9, 41

