,response,context,context/0,context/1,context/2,context/3
0,,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.,Huh-uh.,"Well, I know that we have some relatives that live around, like the area in there,","Well, since you live close, I don't know if you know, um, about what Louisville is doing with recycling, or are you familiar with any of that?"
1,Yup. uuh,Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.,Huh-uh.,"Well, I know that we have some relatives that live around, like the area in there,"
2,"Well, I can","So if they would come up, curbside recycling,",Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.,Huh-uh.
3,"I'm, like... a dump, like, dump, dump.","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,",Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.
4,It's too late.,"Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,",Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain."
5,Are they still in the bins?,Yeah.,"Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,",Huh-uh.
6,They're in the recycling bin.,"Oh, God.",Yeah.,"Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,"
7,Why do you ask?,"Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God.",Yeah.,"Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things."
8,"I'm just saying, you know.","Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God.",Yeah.,"Well, now have they moved them behind Wal-Mart?"
9,"Hehe, I like it.",Huh-uh.,"Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God.",Yeah.
10,You,"And so when that thing came up in Wal-Mart parking lot, we thought, oh, this is great. And we started taking them up there. And then, all the sudden, it disappeared, you know I didn't know. And we're going, oh, no, there goes our recycling place.",Huh-uh.,"Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God."
