,response,context,context/0,context/1,context/2,context/3
0,I think they're saying it's not too late to get back to work.,Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life",Uh-huh.,"Well, I know it's hard for young people to think about giving up their years, you know, their carefree years","So, what do you think about a year or two of public service?"
1,"Yeah, and I think that's the reason why people do it.","and I think they're better people because of it,",Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life",Uh-huh.,"Well, I know it's hard for young people to think about giving up their years, you know, their carefree years"
2,Yea. Uh.uh.,Uh-huh.,"and I think they're better people because of it,",Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life",Uh-huh.
3,"I don't know, I don't think I've ever seen a church that gives me the same chance as a child.","they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.,"and I think they're better people because of it,",Yeah. Yeah.,"but people that I have known that have done that, like from other countries, especially, from Germany and Finland, um, they are just, they have such a better, more mature, outlook on life"
4,You have a good point. I wonder what the other people are like.,Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.,"and I think they're better people because of it,",Yeah. Yeah.
5,"uhh, I'm not really sure what you mean.","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.,"and I think they're better people because of it,"
6,i,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,",Uh-huh.
7,Yes.,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.,"they're much more responsible. I know, um, the church that I go to, um, the young men give two years of their life when they turn nineteen, you know,"
8,i know.,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better.",Uh-huh.
9,I'm just kidding,Uh-huh.,and I think it was probably one of my largest eye-opening experiences because I come from nice middle class white suburban home,Uh-huh.,"You know, I, I really agree with you. Um, I, uh, though I've never done that myself, I, I'm, was a basically an education major when I graduated from college and I accepted a job that at the time was just slightly above the poverty level to teach to, um, very rural children in a very low income district and I spent a year teaching there","they're encouraged to do that, missionary work, and I I really believe that the people that do that are better people that make our, society better."
