,response,context,context/0,context/1,context/2,context/3
0,Are you sure?,"I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good.","Yes, we, uh, uh, I haven't missed a one since I've been eligible to vote.","Okay, did you vote in the last, uh, national election?"
1,"Ah, yeah, I'm gonna try it. I don't know what I'm doing right now, but...","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good.","Yes, we, uh, uh, I haven't missed a one since I've been eligible to vote."
2,"You know, I voted for a lot of the local candidates.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good."
3,"I'm not saying there's not, uh, there's a lot of people","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?
4,"So, you know, they","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one."
5,I don't think so.Right.It.Is.N,"Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be."
6,"I'm not sure, but I'm pretty sure it's a lot.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that."
7,"... And, it's, and, and","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents."
8,That's the main reason I dislike it.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that."
9,"Right. So, uh, why do you?",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting."
10,I'm not sure if they like each other or not.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right."
11,What do you mean?,Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote."
12,"I don't know, maybe it's just a Texas thing?","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,"
13,"We're talking about Texas, not Texas.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.
14,"Well, that's how it's supposed to be.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote."
15,Yea. It was a terrible race,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.
16,Is that a serious problem?,Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas"
17,"I'm not sure, I've been pretty depressed about the last few years.","Yeah, I think, well, it's, it's definitely a problem, and I think it could get worse.",Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful."
