,response,context,context/0,context/1,context/2,context/3
0,you,Uh-huh. I see.,"Well, we have it just opposite here. My wife works in, you know, at, at, at the T I, and she's, uh, sedentary all day long so when she gets home she likes to mow.","I'll fix the porch up with pumpkins for Halloween and Christmas, but basically he does all the heavy stuff, and I do all the fun stuff",Uh-huh.,"Let's see, *something missing? A.1? my husband does the majority of the, um, the, uh, gardening, uh, taking care of the lawn and fertilizing, but, I, um, tend to all the, planting the annuals and, and the spraying and, um, taking care of them and maybe putting flowers in, you know, throughout that season, and later on maybe planting some mums and that kind of stuff and, um, any kind of decorating for the holidays, you know,"
1,I see.,"And we have about ten acres, and she tries to mow about half of it",Uh-huh. I see.,"Well, we have it just opposite here. My wife works in, you know, at, at, at the T I, and she's, uh, sedentary all day long so when she gets home she likes to mow.","I'll fix the porch up with pumpkins for Halloween and Christmas, but basically he does all the heavy stuff, and I do all the fun stuff",Uh-huh.
2,"I know, right?","Wow. Wow. That's a, a big job.","And we have about ten acres, and she tries to mow about half of it",Uh-huh. I see.,"Well, we have it just opposite here. My wife works in, you know, at, at, at the T I, and she's, uh, sedentary all day long so when she gets home she likes to mow.","I'll fix the porch up with pumpkins for Halloween and Christmas, but basically he does all the heavy stuff, and I do all the fun stuff"
3,How are you guys doing,"Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed","Wow. Wow. That's a, a big job.","And we have about ten acres, and she tries to mow about half of it",Uh-huh. I see.,"Well, we have it just opposite here. My wife works in, you know, at, at, at the T I, and she's, uh, sedentary all day long so when she gets home she likes to mow."
4,"Oh yeah, uh huh.",Uh-huh.,"Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed","Wow. Wow. That's a, a big job.","And we have about ten acres, and she tries to mow about half of it",Uh-huh. I see.
5,"Well, I mean, you know, it was just a little bit of dirt","I mean, you know, it was bare dirt in a lot of places",Uh-huh.,"Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed","Wow. Wow. That's a, a big job.","And we have about ten acres, and she tries to mow about half of it"
6,"This is a lot more than just the dirt, this is the entire planet.",Uh-huh.,"I mean, you know, it was bare dirt in a lot of places",Uh-huh.,"Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed","Wow. Wow. That's a, a big job."
7,How do you?,"and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it.",Uh-huh.,"I mean, you know, it was bare dirt in a lot of places",Uh-huh.,"Well, yeah, it keeps, uh, well, it's doing real well, because when we got this place the, the dirt was just overgrazed"
8,This is how you build a beautiful house.,"Oh, sure. Oh, I bet it's beautiful.","and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it.",Uh-huh.,"I mean, you know, it was bare dirt in a lot of places",Uh-huh.
9,It ',"Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with.","Oh, sure. Oh, I bet it's beautiful.","and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it.",Uh-huh.,"I mean, you know, it was bare dirt in a lot of places"
10,"I know, I was just kidding.",Uh-huh.,"Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with.","Oh, sure. Oh, I bet it's beautiful.","and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it.",Uh-huh.
11,What's the matter?,The rest of it is just like wild flowers,Uh-huh.,"Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with.","Oh, sure. Oh, I bet it's beautiful.","and now, you know, since we've been mowing it, and, you know, of course we water a little bit, that's just too much to water all at once, but but just by keeping it mowed and getting it mulched in, we've reclaimed a lot of it."
12,What's the flowers?,Wild flowers.,The rest of it is just like wild flowers,Uh-huh.,"Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with.","Oh, sure. Oh, I bet it's beautiful."
13,And the most beautiful yellow flowers.,and in the summertime we get the prettiest yellow flowers.,Wild flowers.,The rest of it is just like wild flowers,Uh-huh.,"Yeah, but we don't do much in the way of, uh, flowers. We have one little flower garden that we, that we work with."
14,We get the best of the best.,Uh-huh.,and in the summertime we get the prettiest yellow flowers.,Wild flowers.,The rest of it is just like wild flowers,Uh-huh.
15,Oh my,"They're about, oh, I guess, a third the size of your, palm of your hand",Uh-huh.,and in the summertime we get the prettiest yellow flowers.,Wild flowers.,The rest of it is just like wild flowers
16,"I know, right?",Uh-huh.,"They're about, oh, I guess, a third the size of your, palm of your hand",Uh-huh.,and in the summertime we get the prettiest yellow flowers.,Wild flowers.
17,Ummmmm... that's what I call a'bluebonnet '.,and course in the spring we get the bluebonnets and Indian paintbrush.,Uh-huh.,"They're about, oh, I guess, a third the size of your, palm of your hand",Uh-huh.,and in the summertime we get the prettiest yellow flowers.
18,I,"Oh, that sounds lovely. Uh-huh. Oh, the wild flowers are beautiful. I think, um, I was thinking about throwing some for, in the back, just where the kids, um, just way in the back, behind the swing sets or, just have some wild flowers growing back there would be real pretty. Then you don't really have to have much maintenance involved.",and course in the spring we get the bluebonnets and Indian paintbrush.,Uh-huh.,"They're about, oh, I guess, a third the size of your, palm of your hand",Uh-huh.
19,I'm a lot of fun.,"Yeah. Well, my wife and I really enjoy that sort of thing.","Oh, that sounds lovely. Uh-huh. Oh, the wild flowers are beautiful. I think, um, I was thinking about throwing some for, in the back, just where the kids, um, just way in the back, behind the swing sets or, just have some wild flowers growing back there would be real pretty. Then you don't really have to have much maintenance involved.",and course in the spring we get the bluebonnets and Indian paintbrush.,Uh-huh.,"They're about, oh, I guess, a third the size of your, palm of your hand"
20,I see,Uh-huh.,"Yeah. Well, my wife and I really enjoy that sort of thing.","Oh, that sounds lovely. Uh-huh. Oh, the wild flowers are beautiful. I think, um, I was thinking about throwing some for, in the back, just where the kids, um, just way in the back, behind the swing sets or, just have some wild flowers growing back there would be real pretty. Then you don't really have to have much maintenance involved.",and course in the spring we get the bluebonnets and Indian paintbrush.,Uh-huh.
21,Yay it.,"Uh, she enjoys mowing. I can't believe it.",Uh-huh.,"Yeah. Well, my wife and I really enjoy that sort of thing.","Oh, that sounds lovely. Uh-huh. Oh, the wild flowers are beautiful. I think, um, I was thinking about throwing some for, in the back, just where the kids, um, just way in the back, behind the swing sets or, just have some wild flowers growing back there would be real pretty. Then you don't really have to have much maintenance involved.",and course in the spring we get the bluebonnets and Indian paintbrush.
22,Hahhhhhhuh,"Uh-huh,  I know a lot of","Uh, she enjoys mowing. I can't believe it.",Uh-huh.,"Yeah. Well, my wife and I really enjoy that sort of thing.","Oh, that sounds lovely. Uh-huh. Oh, the wild flowers are beautiful. I think, um, I was thinking about throwing some for, in the back, just where the kids, um, just way in the back, behind the swing sets or, just have some wild flowers growing back there would be real pretty. Then you don't really have to have much maintenance involved."
23,She laughs. I'm sure.,"I mean, I hate it","Uh-huh,  I know a lot of","Uh, she enjoys mowing. I can't believe it.",Uh-huh.,"Yeah. Well, my wife and I really enjoy that sort of thing."
24,I,"uh-huh, a lot of women do. Um, I've just never really, you know, maybe one of these days I'll have to get out there and mow, but, um, my husband takes it on, and I'll help rake up the grass, and, um, sometimes I'll help him edge, um, because, we don't have that much property, but we're on a corner lot, so there's a lot of edging to do","I mean, I hate it","Uh-huh,  I know a lot of","Uh, she enjoys mowing. I can't believe it.",Uh-huh.
25,I'm sorry,Right.,"uh-huh, a lot of women do. Um, I've just never really, you know, maybe one of these days I'll have to get out there and mow, but, um, my husband takes it on, and I'll help rake up the grass, and, um, sometimes I'll help him edge, um, because, we don't have that much property, but we're on a corner lot, so there's a lot of edging to do","I mean, I hate it","Uh-huh,  I know a lot of","Uh, she enjoys mowing. I can't believe it."
26,"i don't really, you're","and, um, uh, that's what's nice about living more in the country, you don't have to worry about any of that",Right.,"uh-huh, a lot of women do. Um, I've just never really, you know, maybe one of these days I'll have to get out there and mow, but, um, my husband takes it on, and I'll help rake up the grass, and, um, sometimes I'll help him edge, um, because, we don't have that much property, but we're on a corner lot, so there's a lot of edging to do","I mean, I hate it","Uh-huh,  I know a lot of"
27,"yeah, to",We don't even have any concrete or asphalt.,"and, um, uh, that's what's nice about living more in the country, you don't have to worry about any of that",Right.,"uh-huh, a lot of women do. Um, I've just never really, you know, maybe one of these days I'll have to get out there and mow, but, um, my husband takes it on, and I'll help rake up the grass, and, um, sometimes I'll help him edge, um, because, we don't have that much property, but we're on a corner lot, so there's a lot of edging to do","I mean, I hate it"
28,A.,"Oh. Oh, that's nice, I, this is different for us because the other, in the past we've had homes that haven't had any side walks, and, um, it's been a little more country with the trees, and we do miss that. Um, if we had a chance to move, I think we'd move back to somewhere that was a little more countrified and a little less maintenance required as, as far as that goes.",We don't even have any concrete or asphalt.,"and, um, uh, that's what's nice about living more in the country, you don't have to worry about any of that",Right.,"uh-huh, a lot of women do. Um, I've just never really, you know, maybe one of these days I'll have to get out there and mow, but, um, my husband takes it on, and I'll help rake up the grass, and, um, sometimes I'll help him edge, um, because, we don't have that much property, but we're on a corner lot, so there's a lot of edging to do"
29,...,"Uh-huh. Yeah but, you know, we do everything together.","Oh. Oh, that's nice, I, this is different for us because the other, in the past we've had homes that haven't had any side walks, and, um, it's been a little more country with the trees, and we do miss that. Um, if we had a chance to move, I think we'd move back to somewhere that was a little more countrified and a little less maintenance required as, as far as that goes.",We don't even have any concrete or asphalt.,"and, um, uh, that's what's nice about living more in the country, you don't have to worry about any of that",Right.
30,We are you?,Uh-huh.,"Uh-huh. Yeah but, you know, we do everything together.","Oh. Oh, that's nice, I, this is different for us because the other, in the past we've had homes that haven't had any side walks, and, um, it's been a little more country with the trees, and we do miss that. Um, if we had a chance to move, I think we'd move back to somewhere that was a little more countrified and a little less maintenance required as, as far as that goes.",We don't even have any concrete or asphalt.,"and, um, uh, that's what's nice about living more in the country, you don't have to worry about any of that"
31,It's...,"This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people",Uh-huh.,"Uh-huh. Yeah but, you know, we do everything together.","Oh. Oh, that's nice, I, this is different for us because the other, in the past we've had homes that haven't had any side walks, and, um, it's been a little more country with the trees, and we do miss that. Um, if we had a chance to move, I think we'd move back to somewhere that was a little more countrified and a little less maintenance required as, as far as that goes.",We don't even have any concrete or asphalt.
32,You know,Oh. Uh-huh.,"This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people",Uh-huh.,"Uh-huh. Yeah but, you know, we do everything together.","Oh. Oh, that's nice, I, this is different for us because the other, in the past we've had homes that haven't had any side walks, and, um, it's been a little more country with the trees, and we do miss that. Um, if we had a chance to move, I think we'd move back to somewhere that was a little more countrified and a little less maintenance required as, as far as that goes."
33,"And, uh, we're planting","and, uh, we're in the process of, of planting",Oh. Uh-huh.,"This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people",Uh-huh.,"Uh-huh. Yeah but, you know, we do everything together."
34,"A lot of trees, and, uh, conservation.","Wow that's,","and, uh, we're in the process of, of planting",Oh. Uh-huh.,"This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people",Uh-huh.
35,"We're in, uh, the process.","and we're building a stand, uh, just to the north of our house, and along the east, uh, property line","Wow that's,","and, uh, we're in the process of, of planting",Oh. Uh-huh.,"This, this spring we got a thousand pine trees from the, actually this fall, I was talking about, two weeks ago we got a thousand pine trees from the, you know, soil and conservation people"
36,"We're in, uh",Um.,"and we're building a stand, uh, just to the north of our house, and along the east, uh, property line","Wow that's,","and, uh, we're in the process of, of planting",Oh. Uh-huh.
37,"I, uh, we're gonna build a wall, and I, uh...","and I, uh, I think what we're, what we're trying to do is create sort of a wind break because I tell you, in the winter time when that, when that wind comes out of the north, it just cuts right through you like you're not even there.",Um.,"and we're building a stand, uh, just to the north of our house, and along the east, uh, property line","Wow that's,","and, uh, we're in the process of, of planting"
38,"Oh yeah, it's cold out, I'm trying to build a snowman",Uh-huh. Right.,"and I, uh, I think what we're, what we're trying to do is create sort of a wind break because I tell you, in the winter time when that, when that wind comes out of the north, it just cuts right through you like you're not even there.",Um.,"and we're building a stand, uh, just to the north of our house, and along the east, uh, property line","Wow that's,"
39,"Well, we can't stop them.",So.,Uh-huh. Right.,"and I, uh, I think what we're, what we're trying to do is create sort of a wind break because I tell you, in the winter time when that, when that wind comes out of the north, it just cuts right through you like you're not even there.",Um.,"and we're building a stand, uh, just to the north of our house, and along the east, uh, property line"
40,I don't have the right to say that.,"Right.  Well, I put,",So.,Uh-huh. Right.,"and I, uh, I think what we're, what we're trying to do is create sort of a wind break because I tell you, in the winter time when that, when that wind comes out of the north, it just cuts right through you like you're not even there.",Um.
41,So. Where do you live?,"On the other side of the house, though, that's where we have all the, the delicate flowers and the mums, and we have morning glory","Right.  Well, I put,",So.,Uh-huh. Right.,"and I, uh, I think what we're, what we're trying to do is create sort of a wind break because I tell you, in the winter time when that, when that wind comes out of the north, it just cuts right through you like you're not even there."
42,You and me both brother.,Uh-huh.,"On the other side of the house, though, that's where we have all the, the delicate flowers and the mums, and we have morning glory","Right.  Well, I put,",So.,Uh-huh. Right.
43,But we have no water,"and we have trumpet vine and moon flowers, and we planted those out by the septic, so that, uh, they get plenty of water",Uh-huh.,"On the other side of the house, though, that's where we have all the, the delicate flowers and the mums, and we have morning glory","Right.  Well, I put,",So.
44,"Uh, you don't have to be so rude.",Uh-huh.,"and we have trumpet vine and moon flowers, and we planted those out by the septic, so that, uh, they get plenty of water",Uh-huh.,"On the other side of the house, though, that's where we have all the, the delicate flowers and the mums, and we have morning glory","Right.  Well, I put,"
45,"Uh, we have a lot of flowers, we just don't have the time to plant them","and we get hummingbirds come in the spring, you know, all summer long.",Uh-huh.,"and we have trumpet vine and moon flowers, and we planted those out by the septic, so that, uh, they get plenty of water",Uh-huh.,"On the other side of the house, though, that's where we have all the, the delicate flowers and the mums, and we have morning glory"
46,"They have all summer, and we have lots of spring.","Oh. Oh, that sounds so pretty.","and we get hummingbirds come in the spring, you know, all summer long.",Uh-huh.,"and we have trumpet vine and moon flowers, and we planted those out by the septic, so that, uh, they get plenty of water",Uh-huh.
47,"... and, we have all the rain we need, we can get the birds out.","And, well, when we leave the doors open, they fly in the house.","Oh. Oh, that sounds so pretty.","and we get hummingbirds come in the spring, you know, all summer long.",Uh-huh.,"and we have trumpet vine and moon flowers, and we planted those out by the septic, so that, uh, they get plenty of water"
48,I'll keep an eye out for them.,"Oh really Do they, don't do any damage, though, they just fly right back out, if you have the,","And, well, when we leave the doors open, they fly in the house.","Oh. Oh, that sounds so pretty.","and we get hummingbirds come in the spring, you know, all summer long.",Uh-huh.
49,"Yeah, but you're in the kitchen.","Well, yeah, they don't like it in here because there's nothing to eat","Oh really Do they, don't do any damage, though, they just fly right back out, if you have the,","And, well, when we leave the doors open, they fly in the house.","Oh. Oh, that sounds so pretty.","and we get hummingbirds come in the spring, you know, all summer long."
