,response,context,context/0,context/1,context/2,context/3
0,They're both very pretty.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old.",How old are they?,"Yes, I have four cats.",You said you have four cats?
1,Do you have cats?,Yes.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old.",How old are they?,"Yes, I have four cats."
2,How old is your oldest one?,"I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old.",How old are they?
3,The youngest one is the oldest one.,"Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.,Oh gosh.,"Well they range from, let's see about a year and a half to nine years old."
4,You must be so sad.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.,Oh gosh.
5,No.No.no.no,Oh.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years.",Yes.
6,Ah. I didn't get that.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them.","I haven't had my oldest one quite nine years, I've had him probably five years."
7,I think he just got in a car accident,Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.,"Oh yes, I love my cats. I lost one, one time, uh,","Oh okay, you get so attached to them."
8,I think he was the one who made the cat out of his own heart.,"And he'd never been outside, like, you know, by himself outside.",Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.,"Oh yes, I love my cats. I lost one, one time, uh,"
9,What?,Uh-huh.,"And he'd never been outside, like, you know, by himself outside.",Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment.",Oh.
10,He jumped off a balcony and I had to laugh at that,"And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.,"And he'd never been outside, like, you know, by himself outside.",Oh no.,"the first one I got. He jumped off the balcony actually, of a second story apartment."
11,Did you know that's a thing?,"Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.,"And he'd never been outside, like, you know, by himself outside.",Oh no.
12,"Uhhh, you had a friend?","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.,"And he'd never been outside, like, you know, by himself outside."
13,That's what I meant.,"Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died.",Uh-huh.
14,"No, I told them that was the funniest cat ever.","And they laughed at me, they thought that was so hysterical.","Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh.","And it started raining and I was hysterical. I was, I was, I mean, you would have thought a child had died."
15,"I don't know, I've been sick and tired for a while.","Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical.","Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat.","Yes, uh-huh."
16,"Well, they did the same thing with the cat.",Oh yeah.,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical.","Yes, I understand.","I called everyone I knew, I had every friend I knew in the apartment searching for this cat."
17,I'm sorry.,"my boss thinks I'm absolutely crazy. And then we had a baby and it's like, all right who comes first the cat or the baby.",Oh yeah.,"Oh no, I understand, we, uh, we've gone through the same things with ours, we've had, you know, they've been ill, I mean I take off work, to take care of my cats, you know,","And they laughed at me, they thought that was so hysterical.","Yes, I understand."
