Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	the right of the	35	93	1	f	20, 35, 112
3	3	3	at the top	23	19	1	f	18, 23, 36
3	3	3	of the page	61	58	2	f	4, 36, 61
3	3	3	the top of	76	45	1	M	61, 76, 105
3	3	3	to the right	127	108	2	f	20, 112, 127
2	2	3	i just go	121	20	1	f	102, 121
2	2	3	side of the	141	108	1	f	34, 141
2	2	3	where i am	46	36	1	M	11, 46
13	5	2	of the	5	138	1	f	4, 5, 20, 34, 35, 36, 40, 61, 70, 73, 105, 112, 141
11	8	2	to the	25	125	2	f	4, 20, 25, 28, 61, 92, 112, 118, 123, 127, 128
7	3	2	the right	33	122	1	f	20, 33, 35, 58, 112, 127, 141
7	1	2	the top	25	88	1	f	18, 23, 25, 36, 61, 76, 105
6	6	2	in the	36	93	2	M	5, 29, 36, 53, 77, 97
5	2	2	at the	46	33	1	f	18, 23, 36, 46, 50
4	4	2	and then	100	68	1	M	57, 100, 118, 124
4	4	2	do you	43	94	1	f	8, 43, 89, 101
4	4	2	i've got	49	87	1	f	42, 49, 56, 128
4	1	2	right of	46	93	1	f	20, 35, 46, 112
4	4	2	the left	141	114	3	f	28, 92, 128, 141
4	1	2	the page	66	63	2	f	4, 36, 61, 66
3	1	2	i am	87	77	1	M	11, 46, 87
3	1	2	i just	121	80	2	f	42, 102, 121
3	3	2	under the	124	50	2	M	75, 95, 124
3	3	2	you know	50	55	1	M	29, 50, 83
2	2	2	and i	65	52	1	f	14, 65
2	2	2	below it	128	78	1	M	51, 128
2	2	2	boat house	49	30	1	f	20, 49
2	2	2	don't have	111	38	1	f	74, 111
2	2	2	go right	121	108	1	f	14, 121
2	2	2	right and	124	34	1	M	91, 124
2	2	2	that means	126	68	1	M	59, 126
2	2	2	the fort	124	2	1	M	123, 124
2	2	2	to go	49	42	1	f	8, 49
2	2	2	west and	100	84	1	M	17, 100
2	2	2	yeah right	130	16	1	M	115, 130
47	34	1	right	8	141	1	M	1, 8, 12, 14, 18, 20, 23, 25, 26, 32, 33, 34, 35, 42, 46, 49, 50, 51, 54, 55, 58, 64, 66, 69, 76, 81, 83, 86, 90, 91, 94, 98, 102, 103, 110, 112, 113, 115, 121, 124, 125, 126, 127, 130, 134, 137, 141
