ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
q1ec3-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	199.0	1170.0	111.0	0.09487179487179487	0.42735042735042733	0.2222222222222222	1.0485518387097454	1.3200723327305606	4.0
q1ec8-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	110.0	706.0	81.0	0.11473087818696884	0.42917847025495753	0.26495726495726496	0.8435001981498813	1.229050279329609	4.0
q1nc4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	142.0	850.0	88.0	0.10352941176470588	0.47294117647058825	0.21923076923076923	0.9857056226618455	1.2892156862745099	4.0
q2ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	165.0	913.0	85.0	0.09309967141292443	0.447973713033954	0.20689655172413793	0.9097155091566509	1.2580645161290323	4.0
q3ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	106.0	724.0	78.0	0.10773480662983426	0.4240331491712707	0.2529182879377432	0.6608619290528955	1.158640226628895	4.0
q4ec3-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	159.0	862.0	74.0	0.08584686774941995	0.39327146171693733	0.20141342756183744	0.7483152377493372	1.1886304909560723	4.0
q5ec1-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	223.0	1216.0	141.0	0.11595394736842106	0.4720394736842105	0.2967741935483871	0.9523631326057033	1.2759146341463414	4.0
q5ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	116.0	678.0	77.0	0.11356932153392331	0.41150442477876104	0.2610619469026549	0.8057548989996355	1.2116564417177915	4.0
q5nc5-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	93.0	568.0	61.0	0.1073943661971831	0.3908450704225352	0.22119815668202766	0.7403273272114119	1.192	4.0
q6ec3-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	139.0	800.0	78.0	0.0975	0.355	0.21641791044776118	0.8501013087054048	1.231638418079096	5.0
q7ec4-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	115.0	655.0	75.0	0.11450381679389313	0.4198473282442748	0.2675438596491228	0.8059752007494908	1.2156862745098038	3.0
q7nc7-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	127.0	787.0	84.0	0.10673443456162643	0.4256670902160102	0.24074074074074073	0.8368144832523094	1.2357512953367875	6.0
q8nc5-scrambled_txt-base_DialoGPT-speaker_f_M_tsv	205.0	1264.0	132.0	0.10443037974683544	0.4920886075949367	0.2765957446808511	0.8908875418813343	1.2468944099378882	4.0
