,response,context,context/0,context/1,context/2,context/3
0,"But, um, I think, I, I do know that they have, they have a few different dress codes, and, um",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.,"Uh, I work for Georgia Tech. Yes sir. I work for the research facility. Uh, and it's, it's kind of small in a sense but it, it does have, about, uh, I guess, two thousand civil employees.",what sort of company do you work for? Do you work for a big or a little place?
1,Yeah.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.,"Uh, I work for Georgia Tech. Yes sir. I work for the research facility. Uh, and it's, it's kind of small in a sense but it, it does have, about, uh, I guess, two thousand civil employees."
2,"But we're trying to keep it up, uh, and, uh",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.
3,"Yeah, I've, I was thinking about that, too, and I, I think that's a, that's probably true. I, uh, I have some friends that work for a university, uh-havings, uh.","So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories."
4,"And I'm not, I'm pretty much limited to just the large study areas.",Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.
5,"Well, I'm a, I work for a university.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so."
6,"Oh, uh-hoh.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.
7,"And so, uh.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small."
8,Okay.,"Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.
9,"And, uh.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?
10,Yeah.,"Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory."
11,"But, uh.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay."
12,"Yeah. Yeah. Yeah, I think, I don't know, I, I know that there are a lot of people who, uh","Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech."
13,"And, uh.",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see."
14,"Well, uh.","I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution."
15,Right.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,"
16,"And I think that, uh  I think, uh you know, we've, we're, we have to be careful about what we do with them.",Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that."
17,Yeah.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.
