,response,context,context/0,context/1,context/2,context/3
0,"Well, that's true.","And I really don't agree with that I think that the trial by jury is better, uh, you know, than having a unanimous decision rather than to have one person be responsible. I don't think that they could be objective in every case, every time.",Uh-huh.,"Okay. Uh, one of the things they talked about was, uh, did we, what do we think about a judge making the decision?","No, you can start",You want to go first?
1,"I think that's just, I think it's a matter of opinion. I think they have to decide whether or not they want a jury of their peers.",Right.,"And I really don't agree with that I think that the trial by jury is better, uh, you know, than having a unanimous decision rather than to have one person be responsible. I don't think that they could be objective in every case, every time.",Uh-huh.,"Okay. Uh, one of the things they talked about was, uh, did we, what do we think about a judge making the decision?","No, you can start"
2,Yeah.,you know what I mean?,Right.,"And I really don't agree with that I think that the trial by jury is better, uh, you know, than having a unanimous decision rather than to have one person be responsible. I don't think that they could be objective in every case, every time.",Uh-huh.,"Okay. Uh, one of the things they talked about was, uh, did we, what do we think about a judge making the decision?"
3,"Right, right.","Right. There's, there, this topic is kind of mute. Uh",you know what I mean?,Right.,"And I really don't agree with that I think that the trial by jury is better, uh, you know, than having a unanimous decision rather than to have one person be responsible. I don't think that they could be objective in every case, every time.",Uh-huh.
4,"I mean, I don t even know what the procedures are.",Yeah.,"Right. There's, there, this topic is kind of mute. Uh",you know what I mean?,Right.,"And I really don't agree with that I think that the trial by jury is better, uh, you know, than having a unanimous decision rather than to have one person be responsible. I don't think that they could be objective in every case, every time."
5,I know. I don't think there's a lot of people that would be willing to go to a trial for a minor thing.,"there, there's no way. We, we couldn't survive in a in a juror in a trial system without a jury.",Yeah.,"Right. There's, there, this topic is kind of mute. Uh",you know what I mean?,Right.
6,"I mean, it just, you know, it was just so out of the question.",Right.,"there, there's no way. We, we couldn't survive in a in a juror in a trial system without a jury.",Yeah.,"Right. There's, there, this topic is kind of mute. Uh",you know what I mean?
7,"That's right. That's right, that's right and I think that's a, a, that is a good, a good point.","Uh, one man can never be, one man, one woman can never be objectionable in every case.",Right.,"there, there's no way. We, we couldn't survive in a in a juror in a trial system without a jury.",Yeah.,"Right. There's, there, this topic is kind of mute. Uh"
8,"So I think that we have to do something about, uh, the length of the prison sentence.",That's it.,"Uh, one man can never be, one man, one woman can never be objectionable in every case.",Right.,"there, there's no way. We, we couldn't survive in a in a juror in a trial system without a jury.",Yeah.
9,Yeah.,"Uh, every person has their opinions and that's why jury selection is often very difficult. Uh.",That's it.,"Uh, one man can never be, one man, one woman can never be objectionable in every case.",Right.,"there, there's no way. We, we couldn't survive in a in a juror in a trial system without a jury."
10,Uh-huh.,"Well, I, I feel the other thing too, uh, they were saying, uh, you know, what new ways could could it, you, you know, change the system. I, I really think that, uh, we spend a lot of time, uh, going through appeal after appeal after appeal after appeal, I mean, if you go to a trial by jury and especially if a person has confessed. If they have been caught, you know, point blank in the crime. There's, uh, no question","Uh, every person has their opinions and that's why jury selection is often very difficult. Uh.",That's it.,"Uh, one man can never be, one man, one woman can never be objectionable in every case.",Right.
