,response,context,context/0,context/1,context/2,context/3
0,"But, uh.","Oh, okay.",I'm only twenty-nine.,Uh-huh.,"No, I'm not that old either","Well, um, since I'm in college, uh, I mean, uh, I haven't seen that much change I'm kind of young still, I don't know how much it changed in the last, uh, twenty years anyway. But, I don't know. Do you, do you have an idea of, of how much."
1,"Yeah, that's true.","So, social changes aren't that much for me either.","Oh, okay.",I'm only twenty-nine.,Uh-huh.,"No, I'm not that old either"
2,Yeah.,"Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either.","Oh, okay.",I'm only twenty-nine.,Uh-huh.
3,"and, uh,","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either.","Oh, okay.",I'm only twenty-nine.
4,!!!%!!;!! Remind me.,"and, uh.","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either.","Oh, okay."
5,Uh-huh.,I think attitudes are more lax now than they used to be.,"and, uh.","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress","So, social changes aren't that much for me either."
6,"Yeah, and, uh,",More lax?,I think attitudes are more lax now than they used to be.,"and, uh.","Well, yeah, that.","Yeah, right. Well, I can remember are from, from my childhood were the disco days and maybe that's changed a lot. Uh the way, the way people dress"
7,Yeah.,"Uh-huh, relaxed and laid back and stuff",More lax?,I think attitudes are more lax now than they used to be.,"and, uh.","Well, yeah, that."
8,"and, you know, I think that's good.",Uh-huh.,"Uh-huh, relaxed and laid back and stuff",More lax?,I think attitudes are more lax now than they used to be.,"and, uh."
9,"Yeah, I've seen a lot of change, I think.",and.,Uh-huh.,"Uh-huh, relaxed and laid back and stuff",More lax?,I think attitudes are more lax now than they used to be.
10,"Uh, no, I think, uh, I, I don't think there's as much of that anymore.",Maybe a people are a little more open-minded than maybe they used to be.,and.,Uh-huh.,"Uh-huh, relaxed and laid back and stuff",More lax?
11,"Yeah, I think that's, uh,",I think so.,Maybe a people are a little more open-minded than maybe they used to be.,and.,Uh-huh.,"Uh-huh, relaxed and laid back and stuff"
12,"And, uh, I think that, uh I think we're going to see a lot more recycling centers where they're more organized.",Uh-huh.,I think so.,Maybe a people are a little more open-minded than maybe they used to be.,and.,Uh-huh.
13,Yeah.,"I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.,I think so.,Maybe a people are a little more open-minded than maybe they used to be.,and.
14,!!!%!! Remind me of that.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.,I think so.,Maybe a people are a little more open-minded than maybe they used to be.
15,!!!%!! RemindMe!!ets!!,Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.,I think so.
16,!!!%!!;!!et!! Remind me of that.,"Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be.",Uh-huh.
17,Uh-hue.,"Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty.","I think so, and a lot, I think people are, are used to now saying what's, what's on their minds more more up front than they used to be."
18,"and,","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.,"Right. Right. Uh-huh. Especially with like a lot of the different organizations now like, you know, Pro-Life and, and uh, Choice in, in the special interest groups maybe um, like amnesty."
19,"Right. Right, I agree with you.","and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free.",Right.
20,"I mean, I'm not saying that women should have to go through, you know, the government run health services.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,","Uh, yeah, maybe people are a little, a little more, uh, free to express their opinions, socially free."
21,Right.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right.","Yeah, I think so. I think women have come out more too, on, on like child abuse and, and the wife beatings,"
22,No.,Right. Just wasn't socially acceptable.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot.","Oh, yeah. Right."
23,"And, and I think that that's probably going to happen.","No, huh-uh.",Right. Just wasn't socially acceptable.,"I think that's become more outstanding than it used to be where women, I think used to be a little bit afraid of coming out and saying something.",Uh-huh. Uh-huh. Uh-huh. Right.,"and and like you said, pro pro-choice and whatnot."
