,response,context,context/0,context/1,context/2,context/3
0,"and she's, she works at a day care center, and, uh uh, she doesn't really get up, she talks to other people and, and she, uh she doesn, she can't talk to other dogs.",Uh-huh.,"somebody, somebody abandoned her and, she's only about, oh, between six and eight, six to eight weeks old",Uh.,"Well, uh, I think she's mostly German Shepherd. Uh, she was, uh, uh, a person lives across the street from me, uh, brought her home from work because a coworker of hers, uh, had this dog appear on its front doorstep,","Okay, what kind of puppy you got?"
1,"Oh, it's just the worst part, the, the second time, I'm not sure how old the dog is, but it's, uh","and, uh, uh, I can't understand why anyone would abandon this dog, though.",Uh-huh.,"somebody, somebody abandoned her and, she's only about, oh, between six and eight, six to eight weeks old",Uh.,"Well, uh, I think she's mostly German Shepherd. Uh, she was, uh, uh, a person lives across the street from me, uh, brought her home from work because a coworker of hers, uh, had this dog appear on its front doorstep,"
2,I don't know.,Oh.,"and, uh, uh, I can't understand why anyone would abandon this dog, though.",Uh-huh.,"somebody, somebody abandoned her and, she's only about, oh, between six and eight, six to eight weeks old",Uh.
3,"Uh, uh-hau.","She's, I mean she's that, this young and she's almost housebroken.",Oh.,"and, uh, uh, I can't understand why anyone would abandon this dog, though.",Uh-huh.,"somebody, somebody abandoned her and, she's only about, oh, between six and eight, six to eight weeks old"
4,"But, uh.",Wow.,"She's, I mean she's that, this young and she's almost housebroken.",Oh.,"and, uh, uh, I can't understand why anyone would abandon this dog, though.",Uh-huh.
5,Yeah.,I mean she actually asks to go out.,Wow.,"She's, I mean she's that, this young and she's almost housebroken.",Oh.,"and, uh, uh, I can't understand why anyone would abandon this dog, though."
6,"Yeah, she's, uh, she has, uh she's been, she was a good, good housekeeper before, before we got married, and, and now we kind of have a, a little bit more time to, to think about it, but, uh.",That's great.,I mean she actually asks to go out.,Wow.,"She's, I mean she's that, this young and she's almost housebroken.",Oh.
7,"Well, I think, I, I don, I guess I, it's, it seems to me that the, the, uh the, it, the temperament of this dog is unusual. I mean, I've had dogs that, that I think are really very aggressive and they bark and they, you know, they're not really scared of their owner, you, you're just, you don't, you can't, uh you can just, uh put them down and let them run around and,","And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so.",That's great.,I mean she actually asks to go out.,Wow.,"She's, I mean she's that, this young and she's almost housebroken."
8,Yeah.,"Yeah, well I, I have a dog that God gave us too,","And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so.",That's great.,I mean she actually asks to go out.,Wow.
9,"and I think that, that we, we've lost some things in our family, you know, but, but I think they, they, I think it's one of the most enjoyable things to do.",Uh-huh.,"Yeah, well I, I have a dog that God gave us too,","And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so.",That's great.,I mean she actually asks to go out.
10,"Uh, I guess that's unusual.","Yeah, she just appeared.",Uh-huh.,"Yeah, well I, I have a dog that God gave us too,","And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so.",That's great.
11,She's a miracle baby.,"Oh, really.","Yeah, she just appeared.",Uh-huh.,"Yeah, well I, I have a dog that God gave us too,","And, uh, yeah I was amazed. Really good temperament and very playful and affectionate, good personality. I don't know, I can't imagine what, uh, would have been wrong with this dog, so."
12,Oh.,"Yeah, my husband calls her street dog, but we've had her now for about three years,","Oh, really.","Yeah, she just appeared.",Uh-huh.,"Yeah, well I, I have a dog that God gave us too,"
13,"and, uh, we have had, uh, a couple of dogs, uh",Uh-huh.,"Yeah, my husband calls her street dog, but we've had her now for about three years,","Oh, really.","Yeah, she just appeared.",Uh-huh.
14,"Uh, my, my little girl, is three and a half and she's nine months and she, she's just, she, you know, she enjoys going places.","and I just, you get so attached to them.",Uh-huh.,"Yeah, my husband calls her street dog, but we've had her now for about three years,","Oh, really.","Yeah, she just appeared."
15,Oh.,"Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,","and I just, you get so attached to them.",Uh-huh.,"Yeah, my husband calls her street dog, but we've had her now for about three years,","Oh, really."
16,"so he was able to, to control the, the spread of the virus and, and all those kinds of things.",Uh-huh.,"Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,","and I just, you get so attached to them.",Uh-huh.,"Yeah, my husband calls her street dog, but we've had her now for about three years,"
17,Oh my goodness.,"and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,",Uh-huh.,"Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,","and I just, you get so attached to them.",Uh-huh.
18,"so he just, he went back to the vet and, you know, they said, you bet, he's fine, he'll be fine. And so he went in and he was, uh-hired and, and they said that it was just the, uh the, the, you, you just, uh you just have to, you have to keep him off of drugs to be completely content.",Um. Wow.,"and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,",Uh-huh.,"Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,","and I just, you get so attached to them."
19,Yeah.,"um, but he had actually was able to get him over that.",Um. Wow.,"and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,",Uh-huh.,"Oh, yeah. I had a, uh, last year I had I had another German Shepherd, now this one was purebred and, uh, he, when he was about seven months old got a gastrointestinal virus and was just about on death's door but, uh, managed to get him to a veterinarian in time,"
20,"Um, I mean, you know, he was, he, he had, he really was able, to, to cope with what he had.",Uh-huh.,"um, but he had actually was able to get him over that.",Um. Wow.,"and, uh, and on huge doses of antibiotics, and he actually got over it with, seven hundred dollars in vet bills,",Uh-huh.
