,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,Yeah.,Detroit?,"Recently, my most recent trip was last year, and that was Detroit.","Okay, where have you all been on vacation recently?",Okay.
1,"Uh, I haven't been on a real hot, hot, cool, hot summer. I mean, I've been on, on a nice hot, mild summer.",Is that a nice vacation spot?,Yeah.,Detroit?,"Recently, my most recent trip was last year, and that was Detroit.","Okay, where have you all been on vacation recently?"
2,Uh-huh.,"Well, it wasn't really. It was, um, uh, to see an old relative.",Is that a nice vacation spot?,Yeah.,Detroit?,"Recently, my most recent trip was last year, and that was Detroit."
3,"And, uh.","Right, okay.","Well, it wasn't really. It was, um, uh, to see an old relative.",Is that a nice vacation spot?,Yeah.,Detroit?
4,Uh-huh.,"And it was, uh, just to, uh, have some fellowship with her.","Right, okay.","Well, it wasn't really. It was, um, uh, to see an old relative.",Is that a nice vacation spot?,Yeah.
5,"Uh, no, because, uh",Right. So you probably wouldn't recommend that as a big tourist spot?,"And it was, uh, just to, uh, have some fellowship with her.","Right, okay.","Well, it wasn't really. It was, um, uh, to see an old relative.",Is that a nice vacation spot?
6,"Oh, is that right?","No. The only thing that I, I visited that, you know, is quite a tourist spot is Cancun, Mexico.",Right. So you probably wouldn't recommend that as a big tourist spot?,"And it was, uh, just to, uh, have some fellowship with her.","Right, okay.","Well, it wasn't really. It was, um, uh, to see an old relative."
7,"But, uh.","Ooh, that would be nice.","No. The only thing that I, I visited that, you know, is quite a tourist spot is Cancun, Mexico.",Right. So you probably wouldn't recommend that as a big tourist spot?,"And it was, uh, just to, uh, have some fellowship with her.","Right, okay."
8,"Oh, that's not too far.","And that was real nice. Uh,","Ooh, that would be nice.","No. The only thing that I, I visited that, you know, is quite a tourist spot is Cancun, Mexico.",Right. So you probably wouldn't recommend that as a big tourist spot?,"And it was, uh, just to, uh, have some fellowship with her."
9,"Oh, yes, yes.",Did you scuba dive there?,"And that was real nice. Uh,","Ooh, that would be nice.","No. The only thing that I, I visited that, you know, is quite a tourist spot is Cancun, Mexico.",Right. So you probably wouldn't recommend that as a big tourist spot?
10,"Oh, I would love to, uh, go on a safari over there. I love to go anywhere.","No, we just kind of walked the beaches and looked at all the beautiful scenery there.",Did you scuba dive there?,"And that was real nice. Uh,","Ooh, that would be nice.","No. The only thing that I, I visited that, you know, is quite a tourist spot is Cancun, Mexico."
11,"!!!% Yeah, that is, that's what we like to do. We've got a, we've got, uh, we have a little, uh little, little, well, little school on one side and a football field and, uh we've, we're kind of on a picnic table out there, so we, we do, uh","Ooh, that would be nice.","No, we just kind of walked the beaches and looked at all the beautiful scenery there.",Did you scuba dive there?,"And that was real nice. Uh,","Ooh, that would be nice."
12,"!!!%!!;!! translated We, uh, we were just, uh we were out on a cruise, uh back in, in, uh in, Florida, back in June, and, uh","Yeah, and just kind of relaxed and unwound a little bit, from our daily routine.","Ooh, that would be nice.","No, we just kind of walked the beaches and looked at all the beautiful scenery there.",Did you scuba dive there?,"And that was real nice. Uh,"
13,Uh-huh.,"Oh, that would be enjoyable. Right, yeah, that's, a nice break.","Yeah, and just kind of relaxed and unwound a little bit, from our daily routine.","Ooh, that would be nice.","No, we just kind of walked the beaches and looked at all the beautiful scenery there.",Did you scuba dive there?
14,I enjoyed it.,Huh.,"Oh, that would be enjoyable. Right, yeah, that's, a nice break.","Yeah, and just kind of relaxed and unwound a little bit, from our daily routine.","Ooh, that would be nice.","No, we just kind of walked the beaches and looked at all the beautiful scenery there."
