,response,context,context/0,context/1,context/2,context/3
0,"I think that's, uh.","Right now we have a pretty nice recycling program where a lot of the recyclable materials can be picked up by the, by the collection agency or the, the city along with your garbage can. Uh, you can put out newspaper, you can put out glass, you can put out aluminum cans, you can put, put out certain types of plastic material and that is on a roll out effort right now. Not all the citizens and the people in Plano can go ahead and, uh, participate right now, but, uh, that will be rolled out to everyone, I hope, in the next year or so. And those that aren't participating, they have the specific drop off sites where you can take glass and newspaper and aluminum. And I think, uh, overall that's an, an excellent opportunity because I hate to see our landfills being filled up and, uh, growing bigger and bigger and bigger where they are becoming a big problem for not only the people that are living today, but for the future also. So,",All right.,And I'd like to tell you first of all what's happening in our community here in Plano.,Uh-huh.,"Okay, Jerry, I guess tonight's topic is about recycling."
1,"Well, you know, I, I think we're going to see a lot more recycling centers and a lot, a lot going on here in this area.","Yeah, uh, I was","Right now we have a pretty nice recycling program where a lot of the recyclable materials can be picked up by the, by the collection agency or the, the city along with your garbage can. Uh, you can put out newspaper, you can put out glass, you can put out aluminum cans, you can put, put out certain types of plastic material and that is on a roll out effort right now. Not all the citizens and the people in Plano can go ahead and, uh, participate right now, but, uh, that will be rolled out to everyone, I hope, in the next year or so. And those that aren't participating, they have the specific drop off sites where you can take glass and newspaper and aluminum. And I think, uh, overall that's an, an excellent opportunity because I hate to see our landfills being filled up and, uh, growing bigger and bigger and bigger where they are becoming a big problem for not only the people that are living today, but for the future also. So,",All right.,And I'd like to tell you first of all what's happening in our community here in Plano.,Uh-huh.
2,"Well, it's a, it is a small community, but it's, uh it's fairly large and it's not a total, you know, it, it does have some recycling centers and things like that. Uh.",How about your community?,"Yeah, uh, I was","Right now we have a pretty nice recycling program where a lot of the recyclable materials can be picked up by the, by the collection agency or the, the city along with your garbage can. Uh, you can put out newspaper, you can put out glass, you can put out aluminum cans, you can put, put out certain types of plastic material and that is on a roll out effort right now. Not all the citizens and the people in Plano can go ahead and, uh, participate right now, but, uh, that will be rolled out to everyone, I hope, in the next year or so. And those that aren't participating, they have the specific drop off sites where you can take glass and newspaper and aluminum. And I think, uh, overall that's an, an excellent opportunity because I hate to see our landfills being filled up and, uh, growing bigger and bigger and bigger where they are becoming a big problem for not only the people that are living today, but for the future also. So,",All right.,And I'd like to tell you first of all what's happening in our community here in Plano.
3,"Oh, okay.","My community, that's cute. I live in a place called Dye Mound.",How about your community?,"Yeah, uh, I was","Right now we have a pretty nice recycling program where a lot of the recyclable materials can be picked up by the, by the collection agency or the, the city along with your garbage can. Uh, you can put out newspaper, you can put out glass, you can put out aluminum cans, you can put, put out certain types of plastic material and that is on a roll out effort right now. Not all the citizens and the people in Plano can go ahead and, uh, participate right now, but, uh, that will be rolled out to everyone, I hope, in the next year or so. And those that aren't participating, they have the specific drop off sites where you can take glass and newspaper and aluminum. And I think, uh, overall that's an, an excellent opportunity because I hate to see our landfills being filled up and, uh, growing bigger and bigger and bigger where they are becoming a big problem for not only the people that are living today, but for the future also. So,",All right.
4,Yeah.,Dye Mound?,"My community, that's cute. I live in a place called Dye Mound.",How about your community?,"Yeah, uh, I was","Right now we have a pretty nice recycling program where a lot of the recyclable materials can be picked up by the, by the collection agency or the, the city along with your garbage can. Uh, you can put out newspaper, you can put out glass, you can put out aluminum cans, you can put, put out certain types of plastic material and that is on a roll out effort right now. Not all the citizens and the people in Plano can go ahead and, uh, participate right now, but, uh, that will be rolled out to everyone, I hope, in the next year or so. And those that aren't participating, they have the specific drop off sites where you can take glass and newspaper and aluminum. And I think, uh, overall that's an, an excellent opportunity because I hate to see our landfills being filled up and, uh, growing bigger and bigger and bigger where they are becoming a big problem for not only the people that are living today, but for the future also. So,"
5,"Oh, Dye,",Or Dye Community.,Dye Mound?,"My community, that's cute. I live in a place called Dye Mound.",How about your community?,"Yeah, uh, I was"
6,"Yeah, it's in the Plano area.",Uh-huh.,Or Dye Community.,Dye Mound?,"My community, that's cute. I live in a place called Dye Mound.",How about your community?
7,"Uh,","And it's not a city, not incorporated, my nearest neighbor's about a half a mile at least, I can't even see their house and, uh,",Uh-huh.,Or Dye Community.,Dye Mound?,"My community, that's cute. I live in a place called Dye Mound."
8,"Yeah, uh-hope so,",Sounds like a place where I grew up,"And it's not a city, not incorporated, my nearest neighbor's about a half a mile at least, I can't even see their house and, uh,",Uh-huh.,Or Dye Community.,Dye Mound?
9,"Oh, I see.","Yeah, I mean, uh, I'm out in, I'm out in the wilderness. Literally.",Sounds like a place where I grew up,"And it's not a city, not incorporated, my nearest neighbor's about a half a mile at least, I can't even see their house and, uh,",Uh-huh.,Or Dye Community.
