,response,context,context/0,context/1,context/2,context/3
0,"I'm, I'm not an American car person at all.","Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one.",Uh-huh.,"Let's see, mine's pretty easy actually. Uh, I just got done reading a, a magazine or a couple magazine articles about the, uh, new Saturns."
1,"yeah, I'm not sure if I want to do that or not.",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one.",Uh-huh.
2,Uh-huh.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American","Uh, and, although I can't afford it right now, I would just like love to have one."
3,"and I like that. But, uh.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,","Oh, really, you like, uh, so you're an American"
4,"Well, that's the way I feel about Hondas.","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.,"Well,"
5,Uh-huh.,"It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing",you want to buy American.
6,Uh-huh.,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.,"No, regardless of that fact. It's the best car in the class for the cheapest amount of money. I'm interested in having it for, uh, doing a little autocross racing, uh, closed circuit racing"
7,!!! Remind me!!clamation!!,What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away.",Um.
8,"Well, that's, that was, that is a Mustang, yeah, the, the G T is the same.","Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,","and, uh, it seems to just blow the competition away."
9,Yeah. Yeah.,"Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it.","It terms of handling, uh, acceleration,"
10,"No, I, I never did.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T,"Handling, power, everything. Yeah, it just got like the top rating. It was compared up against, uh, let's see, there was like the Mazda M X three, uh, Nissan's, whatever, their two, N X two thousand, the Civic S I and it just, you know, it, it dominated over all of them. Everybody, all the, uh, raters loved it. I like the, I like the styling and, I seen a few of them actually race and they seem to be really good cars for it."
11,"That's right, that's right.","Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it.",What about Mustang G T
12,"Well, we've got, we have a Dodge Daytona, and we've had, uh, we just bought a Dodge Omni a couple of months ago, and it, it was, it, you know, it handled just like a truck, you could put it in, and, uh it, the engine just kept running, it ran just fine, and the only thing that really bothered me was the seats.","Yeah. Yeah, we'll see then. Yeah, right now I'm stuck, I, I've got a, a Pontiac Sunbird Turbo that, it's fast, but unreliable and trying to get it prepared for racing. But it's, it would be nice, just like scrap it and go for the Saturn.","Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range.","Mustang G T Uh, can't afford it."
13,"Well, I would.","Right, would you use that for city driving and racing?","Yeah. Yeah, we'll see then. Yeah, right now I'm stuck, I, I've got a, a Pontiac Sunbird Turbo that, it's fast, but unreliable and trying to get it prepared for racing. But it's, it would be nice, just like scrap it and go for the Saturn.","Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,","Those, so you're talking about ones in a lower, lower end, price range."
14,"Well, that's great.","Oh, yeah, I'd do it, I'd use it for both. The nice thing about autocrossing is you can, you can do both.","Right, would you use that for city driving and racing?","Yeah. Yeah, we'll see then. Yeah, right now I'm stuck, I, I've got a, a Pontiac Sunbird Turbo that, it's fast, but unreliable and trying to get it prepared for racing. But it's, it would be nice, just like scrap it and go for the Saturn.","Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","Right, yeah, I'm a graduate student and, let's face it, I don't make any money so,"
15,"Uh, well, it, it is a trials type of thing. It's, uh, you race the ball.","Autocrossing is, what kind of track is that?","Oh, yeah, I'd do it, I'd use it for both. The nice thing about autocrossing is you can, you can do both.","Right, would you use that for city driving and racing?","Yeah. Yeah, we'll see then. Yeah, right now I'm stuck, I, I've got a, a Pontiac Sunbird Turbo that, it's fast, but unreliable and trying to get it prepared for racing. But it's, it would be nice, just like scrap it and go for the Saturn.","Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want."
16,Yeah.,"Uh, just like a, uh, set up a lot of times and it's like really large, uh, parking lots. And pylons and things.","Autocrossing is, what kind of track is that?","Oh, yeah, I'd do it, I'd use it for both. The nice thing about autocrossing is you can, you can do both.","Right, would you use that for city driving and racing?","Yeah. Yeah, we'll see then. Yeah, right now I'm stuck, I, I've got a, a Pontiac Sunbird Turbo that, it's fast, but unreliable and trying to get it prepared for racing. But it's, it would be nice, just like scrap it and go for the Saturn."
17,And then you have to go up the piers and all that stuff.,"Okay. And you put up, set up the track, pylons. Okay.","Uh, just like a, uh, set up a lot of times and it's like really large, uh, parking lots. And pylons and things.","Autocrossing is, what kind of track is that?","Oh, yeah, I'd do it, I'd use it for both. The nice thing about autocrossing is you can, you can do both.","Right, would you use that for city driving and racing?"
18,Uh-huh.,"Tight turns, hard acceleration. I've seen a lot of Mustangs, uh, compete and it's interesting. They get dominated by the Corvettes that are also in their class.","Okay. And you put up, set up the track, pylons. Okay.","Uh, just like a, uh, set up a lot of times and it's like really large, uh, parking lots. And pylons and things.","Autocrossing is, what kind of track is that?","Oh, yeah, I'd do it, I'd use it for both. The nice thing about autocrossing is you can, you can do both."
