,response,context,context/0,context/1,context/2,context/3
0,Yeah.,"I have one that's a freshman in high school, a daughter. And a son who's a sixth grader in a middle school.",And you?,Oh.,"Uh, yes. Uh, we have two sons. Uh, one's a freshman in college and one's a sophomore in high school.",Do you have children?
1,"So, uh,",Okay.,"I have one that's a freshman in high school, a daughter. And a son who's a sixth grader in a middle school.",And you?,Oh.,"Uh, yes. Uh, we have two sons. Uh, one's a freshman in college and one's a sophomore in high school."
2,Uh-huh.,And I spend most of my time carpooling,Okay.,"I have one that's a freshman in high school, a daughter. And a son who's a sixth grader in a middle school.",And you?,Oh.
3,And so I have a lot of friends that commute to work from home. And so I get to see a lot more of the children and a lot less of the adults.,Oh,And I spend most of my time carpooling,Okay.,"I have one that's a freshman in high school, a daughter. And a son who's a sixth grader in a middle school.",And you?
4,Uh-huh.,The story of my life,Oh,And I spend most of my time carpooling,Okay.,"I have one that's a freshman in high school, a daughter. And a son who's a sixth grader in a middle school."
5,"I, I think that's great.",Yes Yes. Yeah.,The story of my life,Oh,And I spend most of my time carpooling,Okay.
6,Uh-huh.,"My kids are involved in sports. My daughter has played basketball for six years, and my son plays football. I, my rule is that they can't play a sport the same time of the year because there's just not enough of me to drive them around everywhere.",Yes Yes. Yeah.,The story of my life,Oh,And I spend most of my time carpooling
7,"Well, I think that's a wonderful thing to do. I think, uh.","Uh, well, uh, yeah. We've spend a spend a did spend a lot of time, uh, it really helped when the, uh, older one was old enough to get his license and could, uh drive around by himself although that brought in a whole other set of problems.","My kids are involved in sports. My daughter has played basketball for six years, and my son plays football. I, my rule is that they can't play a sport the same time of the year because there's just not enough of me to drive them around everywhere.",Yes Yes. Yeah.,The story of my life,Oh
8,"And, uh.","Yes. I know, I know. The insurance.","Uh, well, uh, yeah. We've spend a spend a did spend a lot of time, uh, it really helped when the, uh, older one was old enough to get his license and could, uh drive around by himself although that brought in a whole other set of problems.","My kids are involved in sports. My daughter has played basketball for six years, and my son plays football. I, my rule is that they can't play a sport the same time of the year because there's just not enough of me to drive them around everywhere.",Yes Yes. Yeah.,The story of my life
9,Yeah.,"But, uh, I, uh, yeah, for one thing. Uh, but yeah, we, uh, we do but our two had, had, uh, totally different interests of, but there was not much, uh, overlap as such. The, the older one is not, was not at all into, uh, sports for the most part. Uh, he participated band and, and, uh, scouts were his two big things.","Yes. I know, I know. The insurance.","Uh, well, uh, yeah. We've spend a spend a did spend a lot of time, uh, it really helped when the, uh, older one was old enough to get his license and could, uh drive around by himself although that brought in a whole other set of problems.","My kids are involved in sports. My daughter has played basketball for six years, and my son plays football. I, my rule is that they can't play a sport the same time of the year because there's just not enough of me to drive them around everywhere.",Yes Yes. Yeah.
10,Yeah.,"Yes. My son, is in both band and scouts too.","But, uh, I, uh, yeah, for one thing. Uh, but yeah, we, uh, we do but our two had, had, uh, totally different interests of, but there was not much, uh, overlap as such. The, the older one is not, was not at all into, uh, sports for the most part. Uh, he participated band and, and, uh, scouts were his two big things.","Yes. I know, I know. The insurance.","Uh, well, uh, yeah. We've spend a spend a did spend a lot of time, uh, it really helped when the, uh, older one was old enough to get his license and could, uh drive around by himself although that brought in a whole other set of problems.","My kids are involved in sports. My daughter has played basketball for six years, and my son plays football. I, my rule is that they can't play a sport the same time of the year because there's just not enough of me to drive them around everywhere."
