,response,context,context/0,context/1,context/2,context/3
0,and she's a hundred and two.,Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.,"well, about nursing homes, and, and older people.","What is it about, nursing homes?"
1,Oh.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.,"well, about nursing homes, and, and older people."
2,"And, um.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.
3,"Uh, yeah, I think so too.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother"
4,Yeah.,"Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.
5,Yeah.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her."
6,"She, uh she has been a good dog to have.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.
7,Yeah.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day."
8,"But she has, she can talk to anybody and, uh",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know."
9,!!!%!! RemindMe!!,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything."
