,response,context,context/0,context/1,context/2,context/3
0,!!!% Yeah.,"I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?","Okay They suggested that we, uh, discuss what we think of when we say camping.",Okay.
1,Uh-huh.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?","Okay They suggested that we, uh, discuss what we think of when we say camping."
2,"Well, I've been wanting to go to Alaska. I haven't been able to make the trip yet.",Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,","Yeah. What do you, where do you like to camp? How do you like to camp?"
3,"Yeah, uh-hope not, not very often.",Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods.","Oh, I can camp just about, most anyway Camping or, uh, motor home is nice, uh, travel trailer, pop up,"
4,"Well, you have a good system.",I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then.","I used to, uh, live in the Ozarks and, uh liked to go up there and just take a backpack and strike out into the woods."
5,"But, uh, it's a lot of fun.",Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.,"Oh, really? Oh. You really rough it then."
6,"Oh, really.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?,Yeah.
7,Yeah.,"Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.,Uh-huh. Do you do that very often?
8,"Well, I, I grew up in, uh, South Dakota","Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.,I haven't done it in quite awhile since I moved down here.
9,"we've got, we've got a lot, uh, we have a golf tournament this weekend.",Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.,Uh-huh.
10,"Oh, really?",it was real hilly.,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area.",But I used to do it quite a bit.
11,"And, uh, we were there a couple of weeks ago and, uh it was really hilly, but, uh.",That would be really great.,it was real hilly.,Yeah.,"Yeah, yeah","Uh-huh. You'd have a lot of hills in that, down in that area."
12,"Yeah, and that's the only place I don't like to go.",Take a twenty-two and go out.,That would be really great.,it was real hilly.,Yeah.,"Yeah, yeah"
13,"You know, uh, twenty-twos, uh-huh.",Pardon?,Take a twenty-two and go out.,That would be really great.,it was real hilly.,Yeah.
14,"Oh, my gosh.",Take a twenty-two and find a creek.,Pardon?,Take a twenty-two and go out.,That would be really great.,it was real hilly.
15,"No, I, I did it by myself.","Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.,Pardon?,Take a twenty-two and go out.,That would be really great.
16,You did?,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.,Pardon?,Take a twenty-two and go out.
17,"And, uh, he, he went with me and my brother, and, uh we had a good time.",Uh-huh.,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.,Pardon?
18,!!!%,We just lived up there.,Uh-huh.,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,",Take a twenty-two and find a creek.
19,"Yeah, that sounds good.","Uh-huh. Oh, that's great. Long as it's not raining.",We just lived up there.,Uh-huh.,I used to go with my brother.,"Uh-huh. That sounds like it'd be fun. Did you go alone or with a group or,"
20,"Oh, I know.","Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain.","Uh-huh. Oh, that's great. Long as it's not raining.",We just lived up there.,Uh-huh.,I used to go with my brother.
21,"But, uh, no, I have, I don't have any, any camping experience whatsoever. I have my own, uh","Uh-huh. Really, oh, that would be,","Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain.","Uh-huh. Oh, that's great. Long as it's not raining.",We just lived up there.,Uh-huh.
22,!!!%!! Remind me of that.,But I don't know much about camping in Texas.,"Uh-huh. Really, oh, that would be,","Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain.","Uh-huh. Oh, that's great. Long as it's not raining.",We just lived up there.
