,response,context,context/0,context/1,context/2,context/3
0,"What, what does it mean?",Pardon?,"I,","Uh-huh, and there's and there's no jarring on the.","and and it's least hard on your body,","Well, um, I have a, a, a former exercise program. I'm a graduate student, and this semester, I'll tell you what, I, it's been almost impossible for me to get, you know, back to regular exercise. Um, last summer I was a, a swim instructor all summer and, and life guard, so it was really easy for me to get quite a bit of exercise swimming and, um, and since I worked at a recreation center I could, uh, you know, use those facilities quite often. But, um. Oh, yeah. Oh, yeah."
1,"Uh, right.","It's the least hard on your body as far as, uh, impact",Pardon?,"I,","Uh-huh, and there's and there's no jarring on the.","and and it's least hard on your body,"
2,"It doesn't seem like it's as hard on the joints as it is on the, uh.","Exactly, yeah, um,","It's the least hard on your body as far as, uh, impact",Pardon?,"I,","Uh-huh, and there's and there's no jarring on the."
3,"I don't know if you have that up there but I do, I have a friend who has a, a, uh a regular old horse, uh uh, carton that he, uh he keeps in the back of his truck and, uh",and,"Exactly, yeah, um,","It's the least hard on your body as far as, uh, impact",Pardon?,"I,"
4,"Yeah, that's, that, that was one of the big selling points of the new aerobics equipment.","yeah, fluid resistance.",and,"Exactly, yeah, um,","It's the least hard on your body as far as, uh, impact",Pardon?
5,"It's a little harder to get the hang of, but it's, it's a lot more fun.","Right, right.","yeah, fluid resistance.",and,"Exactly, yeah, um,","It's the least hard on your body as far as, uh, impact"
6,"Well, um I'm in graduate school right now so I, I'm not,","Uh-huh, uh-huh. How about you?","Right, right.","yeah, fluid resistance.",and,"Exactly, yeah, um,"
7,"Uh, uh.","Well, I do, uh, little aerobics, oh, three or four times a week, but it's not enough to, boy if I go, in the summer time I try to jog, jog a couple of miles","Uh-huh, uh-huh. How about you?","Right, right.","yeah, fluid resistance.",and
8,"but, uh.","Oh, yeah.","Well, I do, uh, little aerobics, oh, three or four times a week, but it's not enough to, boy if I go, in the summer time I try to jog, jog a couple of miles","Uh-huh, uh-huh. How about you?","Right, right.","yeah, fluid resistance."
9,Yeah.,"and, uh, well, you know, even doing that three or four times a week, when summer hits, that's a hard thing to go out and and go jogging for, uh half hour or so,","Oh, yeah.","Well, I do, uh, little aerobics, oh, three or four times a week, but it's not enough to, boy if I go, in the summer time I try to jog, jog a couple of miles","Uh-huh, uh-huh. How about you?","Right, right."
10,"so I don't, I don relate to that at all.",Yeah. Uh-huh.,"and, uh, well, you know, even doing that three or four times a week, when summer hits, that's a hard thing to go out and and go jogging for, uh half hour or so,","Oh, yeah.","Well, I do, uh, little aerobics, oh, three or four times a week, but it's not enough to, boy if I go, in the summer time I try to jog, jog a couple of miles","Uh-huh, uh-huh. How about you?"
11,"Yeah, yeah, that, that was, that had to be a real challenge, too.","but so, I'm not quite getting the level that I need to.",Yeah. Uh-huh.,"and, uh, well, you know, even doing that three or four times a week, when summer hits, that's a hard thing to go out and and go jogging for, uh half hour or so,","Oh, yeah.","Well, I do, uh, little aerobics, oh, three or four times a week, but it's not enough to, boy if I go, in the summer time I try to jog, jog a couple of miles"
12,"Well, I do enjoy it. Uh, I, I think it is a lot of work.","Uh-huh. Yeah. Do you, do you kind of think it's a chore, or do you enjoy it?","but so, I'm not quite getting the level that I need to.",Yeah. Uh-huh.,"and, uh, well, you know, even doing that three or four times a week, when summer hits, that's a hard thing to go out and and go jogging for, uh half hour or so,","Oh, yeah."
13,"Yeah, I do, too.",I like it.,"Uh-huh. Yeah. Do you, do you kind of think it's a chore, or do you enjoy it?","but so, I'm not quite getting the level that I need to.",Yeah. Uh-huh.,"and, uh, well, you know, even doing that three or four times a week, when summer hits, that's a hard thing to go out and and go jogging for, uh half hour or so,"
14,"I'm a little bit more, uh, refined, I guess I'd say.",Uh-huh.,I like it.,"Uh-huh. Yeah. Do you, do you kind of think it's a chore, or do you enjoy it?","but so, I'm not quite getting the level that I need to.",Yeah. Uh-huh.
