,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Well, yeah, I do a lot of exercise. Right now, I'm into jazzercise, which I absolutely love. Uh, I started about two years ago because I gained some weight over the past few years and I wanted to get it back off","Uh, what about you?",Really?,"Well, uh, no I I don't get as much exercise as I, as I should as, or as I would like to, uh, uh, these days. I, seems to be to easy to get busy with other things. Uh, I have, in the past, uh, jogged and, and run, and every, every January and every September, I start out again and then it tapers off",You want to go first
1,"and so I started that, and, uh.",Uh-huh.,"Well, yeah, I do a lot of exercise. Right now, I'm into jazzercise, which I absolutely love. Uh, I started about two years ago because I gained some weight over the past few years and I wanted to get it back off","Uh, what about you?",Really?,"Well, uh, no I I don't get as much exercise as I, as I should as, or as I would like to, uh, uh, these days. I, seems to be to easy to get busy with other things. Uh, I have, in the past, uh, jogged and, and run, and every, every January and every September, I start out again and then it tapers off"
2,Uh.,and I was going through a divorce and I just found that running really made me feel good.,Uh-huh.,"Well, yeah, I do a lot of exercise. Right now, I'm into jazzercise, which I absolutely love. Uh, I started about two years ago because I gained some weight over the past few years and I wanted to get it back off","Uh, what about you?",Really?
3,"And, uh, I found that I really liked my weight and I was getting, getting better all the time, so I decided to stay on that, and I'm, I don't know, I just feel better now that I'm on a program.",Yeah.,and I was going through a divorce and I just found that running really made me feel good.,Uh-huh.,"Well, yeah, I do a lot of exercise. Right now, I'm into jazzercise, which I absolutely love. Uh, I started about two years ago because I gained some weight over the past few years and I wanted to get it back off","Uh, what about you?"
4,"Uh, I, I don't know, I've never run in the mall. I've always run in a park. I mean, I have a bicycle, but I don 'ever get into it.","Got out a lot of aggression. I went to the gym every day and I ran on the treadmill and rode the bike and, uh, I felt really good. I needed to do it and it was really helpful at the time. Now when I do those things, they're boring. I would rather be outside then in the gym doing this in one place.",Yeah.,and I was going through a divorce and I just found that running really made me feel good.,Uh-huh.,"Well, yeah, I do a lot of exercise. Right now, I'm into jazzercise, which I absolutely love. Uh, I started about two years ago because I gained some weight over the past few years and I wanted to get it back off"
5,"So, I guess, uh.",Uh-huh.,"Got out a lot of aggression. I went to the gym every day and I ran on the treadmill and rode the bike and, uh, I felt really good. I needed to do it and it was really helpful at the time. Now when I do those things, they're boring. I would rather be outside then in the gym doing this in one place.",Yeah.,and I was going through a divorce and I just found that running really made me feel good.,Uh-huh.
6,I don't know if you've ever been to the jazzercise class here in Plano.,"And so I just recently discovered jazzercise, about two months ago. And I'm getting to be a good dancer from it and I'm just feeling really good. I love the class, it's real challenging, so I'm really into that, I really like that a lot.",Uh-huh.,"Got out a lot of aggression. I went to the gym every day and I ran on the treadmill and rode the bike and, uh, I felt really good. I needed to do it and it was really helpful at the time. Now when I do those things, they're boring. I would rather be outside then in the gym doing this in one place.",Yeah.,and I was going through a divorce and I just found that running really made me feel good.
7,!!!%!! translated,"Well now that, is that, uh, that's related to the, the aerobic, uh,,","And so I just recently discovered jazzercise, about two months ago. And I'm getting to be a good dancer from it and I'm just feeling really good. I love the class, it's real challenging, so I'm really into that, I really like that a lot.",Uh-huh.,"Got out a lot of aggression. I went to the gym every day and I ran on the treadmill and rode the bike and, uh, I felt really good. I needed to do it and it was really helpful at the time. Now when I do those things, they're boring. I would rather be outside then in the gym doing this in one place.",Yeah.
8,"!!!et!!;!!body!! They're just, they don't, they can't get enough of the exercise from the dance step, but, uh they, they do build you up and build you back up and they do the rest.","It is, it's aerobics but it's with dance steps.","Well now that, is that, uh, that's related to the, the aerobic, uh,,","And so I just recently discovered jazzercise, about two months ago. And I'm getting to be a good dancer from it and I'm just feeling really good. I love the class, it's real challenging, so I'm really into that, I really like that a lot.",Uh-huh.,"Got out a lot of aggression. I went to the gym every day and I ran on the treadmill and rode the bike and, uh, I felt really good. I needed to do it and it was really helpful at the time. Now when I do those things, they're boring. I would rather be outside then in the gym doing this in one place."
9,"!!!%!! animation!!>!! Remind me!!?!!That's the one where they have the, uh they have a, they have like a dance routine.",Okay.,"It is, it's aerobics but it's with dance steps.","Well now that, is that, uh, that's related to the, the aerobic, uh,,","And so I just recently discovered jazzercise, about two months ago. And I'm getting to be a good dancer from it and I'm just feeling really good. I love the class, it's real challenging, so I'm really into that, I really like that a lot.",Uh-huh.
