,response,context,context/0,context/1,context/2,context/3
0,"Uh, do you have a garden or,","It really, it, there's not a whole lot, there really isn't. Uh, I know in my mother's neighborhood in San Antonio, each, each house has, they're, they're given three baskets","How do you, how, uh, is recycling done in your community? Is,","We don't, we don't do enough. I know we don't so Uh, although lately I've been, uh, a friend of mine that I spend a lot of time with does recycle quite a bit and it's, it's, it's, uh, interesting to watch some of the things that she does and then she's almost had an impact on me, uh, where she doesn't say anything to me when she comes to my house but I can kind of tell it bothers her so, just unconsciously I've, I've stopped buying a lot of, uh, uh, paper plates and paper cups and I don't do that anymore. I don't know why, I just don't I just, just from socializing with her so.",Uh-huh.,"Okay Uh, let me see. Unfortunately, we are not much into recycling."
1,"and they have one for the homeless and one for, uh for the regular people.",Uh-huh.,"It really, it, there's not a whole lot, there really isn't. Uh, I know in my mother's neighborhood in San Antonio, each, each house has, they're, they're given three baskets","How do you, how, uh, is recycling done in your community? Is,","We don't, we don't do enough. I know we don't so Uh, although lately I've been, uh, a friend of mine that I spend a lot of time with does recycle quite a bit and it's, it's, it's, uh, interesting to watch some of the things that she does and then she's almost had an impact on me, uh, where she doesn't say anything to me when she comes to my house but I can kind of tell it bothers her so, just unconsciously I've, I've stopped buying a lot of, uh, uh, paper plates and paper cups and I don't do that anymore. I don't know why, I just don't I just, just from socializing with her so.",Uh-huh.
2,Uh.,and they put them out on a certain day of the week,Uh-huh.,"It really, it, there's not a whole lot, there really isn't. Uh, I know in my mother's neighborhood in San Antonio, each, each house has, they're, they're given three baskets","How do you, how, uh, is recycling done in your community? Is,","We don't, we don't do enough. I know we don't so Uh, although lately I've been, uh, a friend of mine that I spend a lot of time with does recycle quite a bit and it's, it's, it's, uh, interesting to watch some of the things that she does and then she's almost had an impact on me, uh, where she doesn't say anything to me when she comes to my house but I can kind of tell it bothers her so, just unconsciously I've, I've stopped buying a lot of, uh, uh, paper plates and paper cups and I don't do that anymore. I don't know why, I just don't I just, just from socializing with her so."
3,"so,",Right.,and they put them out on a certain day of the week,Uh-huh.,"It really, it, there's not a whole lot, there really isn't. Uh, I know in my mother's neighborhood in San Antonio, each, each house has, they're, they're given three baskets","How do you, how, uh, is recycling done in your community? Is,"
4,"Right, right.","and each, uh, home does participate but we really don't have anything, uh, close in this area that, that do anything. And, and some of the communities that do, the residents are having to pay to participate in it. Which really doesn't make sense.",Right.,and they put them out on a certain day of the week,Uh-huh.,"It really, it, there's not a whole lot, there really isn't. Uh, I know in my mother's neighborhood in San Antonio, each, each house has, they're, they're given three baskets"
5,Uh-oh.,"Oh. Right. Over here, they, uh, have several private companies that you can take, uh, recycled, materials to. But, uh, if you want to take them all to one place, they have, uh, the first Saturday of every month, they have certain places that you can drop them off. That's what I do. Uh, and I, I recycle aluminum, glass, uh, newspapers.","and each, uh, home does participate but we really don't have anything, uh, close in this area that, that do anything. And, and some of the communities that do, the residents are having to pay to participate in it. Which really doesn't make sense.",Right.,and they put them out on a certain day of the week,Uh-huh.
6,"And, uh","Yeah, that's good.","Oh. Right. Over here, they, uh, have several private companies that you can take, uh, recycled, materials to. But, uh, if you want to take them all to one place, they have, uh, the first Saturday of every month, they have certain places that you can drop them off. That's what I do. Uh, and I, I recycle aluminum, glass, uh, newspapers.","and each, uh, home does participate but we really don't have anything, uh, close in this area that, that do anything. And, and some of the communities that do, the residents are having to pay to participate in it. Which really doesn't make sense.",Right.,and they put them out on a certain day of the week
7,Yeah.,"So it's nice to have, you know, one place that you can take them all to instead of driving the glass to one place","Yeah, that's good.","Oh. Right. Over here, they, uh, have several private companies that you can take, uh, recycled, materials to. But, uh, if you want to take them all to one place, they have, uh, the first Saturday of every month, they have certain places that you can drop them off. That's what I do. Uh, and I, I recycle aluminum, glass, uh, newspapers.","and each, uh, home does participate but we really don't have anything, uh, close in this area that, that do anything. And, and some of the communities that do, the residents are having to pay to participate in it. Which really doesn't make sense.",Right.
8,Uh-huh.,"Yeah, yeah. That's another thing. You have to go to different places to do that.","So it's nice to have, you know, one place that you can take them all to instead of driving the glass to one place","Yeah, that's good.","Oh. Right. Over here, they, uh, have several private companies that you can take, uh, recycled, materials to. But, uh, if you want to take them all to one place, they have, uh, the first Saturday of every month, they have certain places that you can drop them off. That's what I do. Uh, and I, I recycle aluminum, glass, uh, newspapers.","and each, uh, home does participate but we really don't have anything, uh, close in this area that, that do anything. And, and some of the communities that do, the residents are having to pay to participate in it. Which really doesn't make sense."
9,"Oh, I see.","Right. So it's, so that's nice. It would be, it would be really nice if they, uh, came to the house to pick it up and they just were talking about a bill in Tucson about that, but, uh, uh, it didn't go through.","Yeah, yeah. That's another thing. You have to go to different places to do that.","So it's nice to have, you know, one place that you can take them all to instead of driving the glass to one place","Yeah, that's good.","Oh. Right. Over here, they, uh, have several private companies that you can take, uh, recycled, materials to. But, uh, if you want to take them all to one place, they have, uh, the first Saturday of every month, they have certain places that you can drop them off. That's what I do. Uh, and I, I recycle aluminum, glass, uh, newspapers."
10,"Well, I think it's just a, it's a matter of, of people not being lazy and not paying, you, you don't want to, you want to say, well, I just didn't take the time to look and see what it was.","Uh-huh. But I heard that most homes that do participate in that are having to pay a monthly fee to do that. Which, uh, I don't know, it just doesn't make sense to me.","Right. So it's, so that's nice. It would be, it would be really nice if they, uh, came to the house to pick it up and they just were talking about a bill in Tucson about that, but, uh, uh, it didn't go through.","Yeah, yeah. That's another thing. You have to go to different places to do that.","So it's nice to have, you know, one place that you can take them all to instead of driving the glass to one place","Yeah, that's good."
11,Yeah.,"Right. I guess what they, what they were talking about here was, uh, was reducing the garbage collection in order to make that up or something, you know.","Uh-huh. But I heard that most homes that do participate in that are having to pay a monthly fee to do that. Which, uh, I don't know, it just doesn't make sense to me.","Right. So it's, so that's nice. It would be, it would be really nice if they, uh, came to the house to pick it up and they just were talking about a bill in Tucson about that, but, uh, uh, it didn't go through.","Yeah, yeah. That's another thing. You have to go to different places to do that.","So it's nice to have, you know, one place that you can take them all to instead of driving the glass to one place"
12,"But, uh.",Yeah. Yeah.,"Right. I guess what they, what they were talking about here was, uh, was reducing the garbage collection in order to make that up or something, you know.","Uh-huh. But I heard that most homes that do participate in that are having to pay a monthly fee to do that. Which, uh, I don't know, it just doesn't make sense to me.","Right. So it's, so that's nice. It would be, it would be really nice if they, uh, came to the house to pick it up and they just were talking about a bill in Tucson about that, but, uh, uh, it didn't go through.","Yeah, yeah. That's another thing. You have to go to different places to do that."
13,But I think that's a bigger waste.,"Uh, so I guess that's one option.",Yeah. Yeah.,"Right. I guess what they, what they were talking about here was, uh, was reducing the garbage collection in order to make that up or something, you know.","Uh-huh. But I heard that most homes that do participate in that are having to pay a monthly fee to do that. Which, uh, I don't know, it just doesn't make sense to me.","Right. So it's, so that's nice. It would be, it would be really nice if they, uh, came to the house to pick it up and they just were talking about a bill in Tucson about that, but, uh, uh, it didn't go through."
14,"So, yeah, I guess I, I,","Yeah. That's good, that's good.","Uh, so I guess that's one option.",Yeah. Yeah.,"Right. I guess what they, what they were talking about here was, uh, was reducing the garbage collection in order to make that up or something, you know.","Uh-huh. But I heard that most homes that do participate in that are having to pay a monthly fee to do that. Which, uh, I don't know, it just doesn't make sense to me."
15,Uh-huh.,"I guess one thing they're working on now is recycling plastics too. Like, uh","Yeah. That's good, that's good.","Uh, so I guess that's one option.",Yeah. Yeah.,"Right. I guess what they, what they were talking about here was, uh, was reducing the garbage collection in order to make that up or something, you know."
16,"but they've, they've really, uh, started to cut down on that.",Uh-huh.,"I guess one thing they're working on now is recycling plastics too. Like, uh","Yeah. That's good, that's good.","Uh, so I guess that's one option.",Yeah. Yeah.
17,"Yeah, they've started to do that.","have you noticed that on the bottom of plastic goods, they have this little number now that tells what  kind of plastic it is?",Uh-huh.,"I guess one thing they're working on now is recycling plastics too. Like, uh","Yeah. That's good, that's good.","Uh, so I guess that's one option."
18,"And, and it's not like they, you know, they, it's, it doesn't, they don't really have a, a, uh, a marketing deal on it.",Huh. No.,"have you noticed that on the bottom of plastic goods, they have this little number now that tells what  kind of plastic it is?",Uh-huh.,"I guess one thing they're working on now is recycling plastics too. Like, uh","Yeah. That's good, that's good."
19,"Uh,","Yeah, I guess the problem with plastic is there's so many different kinds that you can't recycle, you can't just throw all plastic into one recycler.",Huh. No.,"have you noticed that on the bottom of plastic goods, they have this little number now that tells what  kind of plastic it is?",Uh-huh.,"I guess one thing they're working on now is recycling plastics too. Like, uh"
20,"You know, you have to have a certain weight,","Oh, I didn't know that.","Yeah, I guess the problem with plastic is there's so many different kinds that you can't recycle, you can't just throw all plastic into one recycler.",Huh. No.,"have you noticed that on the bottom of plastic goods, they have this little number now that tells what  kind of plastic it is?",Uh-huh.
21,"!!!!,!!You're kidding.","Yeah. So now they're like marking, uh, they're, I don't know, there's six, seven, eight different kind of plastics and they, they mark on the bottom what kind it is.","Oh, I didn't know that.","Yeah, I guess the problem with plastic is there's so many different kinds that you can't recycle, you can't just throw all plastic into one recycler.",Huh. No.,"have you noticed that on the bottom of plastic goods, they have this little number now that tells what  kind of plastic it is?"
22,"And, uh.",Yeah.,"Yeah. So now they're like marking, uh, they're, I don't know, there's six, seven, eight different kind of plastics and they, they mark on the bottom what kind it is.","Oh, I didn't know that.","Yeah, I guess the problem with plastic is there's so many different kinds that you can't recycle, you can't just throw all plastic into one recycler.",Huh. No.
23,"!!!!,!!iful!!","So I guess that makes it easy to recycle and then they're, they're, uh, trying to make plastic goods that don't have a bunch of different plastics in them, you know, that are, that are only made out of one kind of plastic so that that makes it easier I guess.",Yeah.,"Yeah. So now they're like marking, uh, they're, I don't know, there's six, seven, eight different kind of plastics and they, they mark on the bottom what kind it is.","Oh, I didn't know that.","Yeah, I guess the problem with plastic is there's so many different kinds that you can't recycle, you can't just throw all plastic into one recycler."
24,"Uh,","Uh-huh. Well, that's good. I, I'm, you know, unfortunately Garland doesn't have, doesn't, they don't, I don't know, they don't do anything like that or I, you know, I read those little slips that come in to your, utility bills or your, uh, garbage collection","So I guess that makes it easy to recycle and then they're, they're, uh, trying to make plastic goods that don't have a bunch of different plastics in them, you know, that are, that are only made out of one kind of plastic so that that makes it easier I guess.",Yeah.,"Yeah. So now they're like marking, uh, they're, I don't know, there's six, seven, eight different kind of plastics and they, they mark on the bottom what kind it is.","Oh, I didn't know that."
25,"and, uh.",Right.,"Uh-huh. Well, that's good. I, I'm, you know, unfortunately Garland doesn't have, doesn't, they don't, I don't know, they don't do anything like that or I, you know, I read those little slips that come in to your, utility bills or your, uh, garbage collection","So I guess that makes it easy to recycle and then they're, they're, uh, trying to make plastic goods that don't have a bunch of different plastics in them, you know, that are, that are only made out of one kind of plastic so that that makes it easier I guess.",Yeah.,"Yeah. So now they're like marking, uh, they're, I don't know, there's six, seven, eight different kind of plastics and they, they mark on the bottom what kind it is."
26,Yeah. Yeah.,"and they haven't, you know, talked about doing something like that",Right.,"Uh-huh. Well, that's good. I, I'm, you know, unfortunately Garland doesn't have, doesn't, they don't, I don't know, they don't do anything like that or I, you know, I read those little slips that come in to your, utility bills or your, uh, garbage collection","So I guess that makes it easy to recycle and then they're, they're, uh, trying to make plastic goods that don't have a bunch of different plastics in them, you know, that are, that are only made out of one kind of plastic so that that makes it easier I guess.",Yeah.
