,response,context,context/0,context/1,context/2,context/3
0,What part?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen","Uh, Pennsylvania. Yeah.",What part of the country are you in?
1,"Uh, I live in the city.",What part of Pittsburgh?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen","Uh, Pennsylvania. Yeah."
2,Oh.,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?,Yeah.,"Oh, are you really?","Oh, you are? East or west, I'm from Pittsburgh. *listen"
3,"And, uh,",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?,Yeah.,"Oh, are you really?"
4,"I'm from, uh, I live in Raleigh, North Carolina.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?,Yeah.
5,"Oh, really.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County.",What part of Pittsburgh?
6,"Yeah, it's, it was, it had a lot of trees there, and, uh.","Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.,"Um, the South Hills area, Beaver County, well originally Beaver County."
7,Uh-uh. Okay.,I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?",Uh-huh.
8,"We're just north of, uh, Washington State.","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County.","And, uh, where are you from?"
9,Uh-huh.,"Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is.","Uh, Clarion County."
10,"Oh really, okay.","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.,"Oh, okay, I know where that is."
11,Yeah.,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,",I we live out in the country.
12,Oh.,Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh","Yeah, that's pretty out there. What, well,"
13,"No, no, no.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now.","Yeah, we have, we have two children that live in Pittsburgh"
14,"Uh, okay.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?","Oh, okay, yeah, I got my brother and my whole family there. I'm, I'm talking to you from Dallas right now."
15,"Uh,","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh,"Oh, oh, you are?"
16,"Well, we're, we, we have a daughter who's a sophomore at U T and a daughter that's a senior at U C L A.","And who, how about you?","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?",Uh-huh
17,Okay.,"No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh.","No, my husband does.","Do you work, do you work for Texas Instruments then?"
18,"Right, right.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh.","No, my husband does."
19,"but, um, we're, we have, we've had a lot of, uh, real problems with, uh with pension funds in the past, you can't always get a good pension.","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?","Oh, uh-huh."
20,"Uh, well, I have a town home, but it's not a very large one. Uh, I, I guess I do have a small town home.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,","And who, how about you?"
21,Uh-huh.,"Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what","No, I'm just, Uh, federal company, you know,"
22,"Yeah, it's a four story.","Oh, that's a, Those are beautiful.","Uh, we have a big old farmhouse that we've you know, remodeled.","Well that's okay. I guess it's an easy thing to do. So you're you have a big, do you have a rural house or what do you have?","so, yeah.","place that, that needed this. *listen--not sure who's saying what"
