,response,context,context/0,context/1,context/2,context/3
0,"so I guess I'm kind of, uh. I don, I, uh I donno, I guess you'd call it a deterrent, but I don tinker with it too much. Uh, you, you would think that, that the person who commits the crime would have some kind of remorse for what they did, uh",Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,",Yeah.,"Okay. Well, uh, anyways, I'm not exactly sure I, I wasn't really, uh, paying attention as to what particular, uh, parts of capital punishment we're supposed to talk about, but it was, uh, basically what's your views on, whether you thought there was certain cases that should be used, that sort of thing?",Okay.
1,"Well, I, uh","and, uh. Yeah, how do you feel about it?",Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,",Yeah.,"Okay. Well, uh, anyways, I'm not exactly sure I, I wasn't really, uh, paying attention as to what particular, uh, parts of capital punishment we're supposed to talk about, but it was, uh, basically what's your views on, whether you thought there was certain cases that should be used, that sort of thing?"
2,"Yeah. Well, I, uh","Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?",Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,",Yeah.
3,"but, uh I don tinker with it too much. Uh, I, I just think it's, it's not very good for the people who have, have to live with it.",Uh-huh.,"Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?",Uh-huh.,"Right. And, uh, I don't know, I've, I've always thought that any, uh, crime that, uh, that, uh, intentionally where someone goes out and premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, uh, doing it again, and even more so to get people on the outside who are professionals to realize that, you know, there's a, a very steep penalty to, uh, be paid when that's done,"
4,Uh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.,"Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?",Uh-huh.
5,"But I, I don't think that's right.",Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.,"Uh, I believe in it, too","and, uh. Yeah, how do you feel about it?"
6,Yeah.,"But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.,"Uh, I believe in it, too"
7,"You know, so I, I, you're right, you see, I don't know.","Right, exactly.","But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well.",Uh-huh.
8,Right.,"There's always that chance, I don't know, but, I would say that, you know, for that many people to all of them agree that you did it and it was premeditated, it would be kind of hard for, you know,","Right, exactly.","But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.,"I'm Catholic and we're not supposed to, but, uh, I feel that it, like you, you know, on the premeditated murders I feel if you're, you know, I mean, if it's beyond a doubt that you did it, you know I would say go ahead and execute that person as well."
9,"I don't, I think that's true.",Uh-huh.,"There's always that chance, I don't know, but, I would say that, you know, for that many people to all of them agree that you did it and it was premeditated, it would be kind of hard for, you know,","Right, exactly.","But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it.",Uh-huh. Uh-huh.
10,"!!!%!! Remind me!!;!!!!!That's right!! You know!!You!!Yeah!!I!!Okay!!What!!?!! LINE!!Did!!And!! FUN!!Same!!They!!you!!It!!We!!Uh!!Nice!!Is!!Hi!!Have!!Communication!!Well!!There!!Do!!One!!Great!!Now!!How!!Oh!!.!!!'!!Good!!So!!Wow!!The!!=!!iveness!!ool!!sv!! Auto!!Right!!But!!--!!it!!eting!!Absolutely!!P!!O!!body!!et!!style!!These!!Are!!All!!If!!My!!'!!and!!!,!!if!!See!!This!!Excuse!! translated!! equality!!Big!!Holy!! holy!!Sure!!Just!!Thank!!","You know what I'm saying? Like,",Uh-huh.,"There's always that chance, I don't know, but, I would say that, you know, for that many people to all of them agree that you did it and it was premeditated, it would be kind of hard for, you know,","Right, exactly.","But, it's the cases, you know, like sometimes you, you know, you hear of people that they say they went to jail falsely, you know, they really didn't do it. Well, you know, you, you got, you got that point well, you know, what, what if a mistake is made and you put someone, you know, to death that really didn't do it."
