,response,context,context/0,context/1,context/2,context/3
0,Yeah.,"Well, the only, uh, references that I have seen lately has been, uh, in, part of the overmilitarization of Iraq was due to companies selling them arms and things, and, and they made references to in the past, how we have given arms to, uh, Nicaragua and to other places in Latin America, and that those might turn around and haunt us someday.","Uh, I think something will have to be done down there very soon about, uh, about Mexico and, and, uh, some of the other areas, but, but, with the Persian Gulf, as you said, it's just, uh, been very quiet. I, I keep pretty close tabs on the paper and you don't hardly see a, unless it's there and we're just not seeing it.",Uh-huh.,"No, I would agree with you. We haven't had too much, but, uh, historically, we've always, uh, almost been like a big brother to, in, and to the Latin American area, and, uh, almost used them, I, I, I feel.","Well, we haven't really heard that much in the news lately, about, uh, U S involvement in Latin America, since, uh, all this Middle East crisis began. So I haven't really paid that much attention like, since back in August when all of the news and all of the media began to focus in on, uh, Iraq, and, the, so the last thing that I remember hearing that much about is the Iran Contra scandal that happened in the Reagan presidency. Can you think of anything else that's happened recently?"
1,"But, I don't know. I think, uh.","Uh-huh. Well that's,","Well, the only, uh, references that I have seen lately has been, uh, in, part of the overmilitarization of Iraq was due to companies selling them arms and things, and, and they made references to in the past, how we have given arms to, uh, Nicaragua and to other places in Latin America, and that those might turn around and haunt us someday.","Uh, I think something will have to be done down there very soon about, uh, about Mexico and, and, uh, some of the other areas, but, but, with the Persian Gulf, as you said, it's just, uh, been very quiet. I, I keep pretty close tabs on the paper and you don't hardly see a, unless it's there and we're just not seeing it.",Uh-huh.,"No, I would agree with you. We haven't had too much, but, uh, historically, we've always, uh, almost been like a big brother to, in, and to the Latin American area, and, uh, almost used them, I, I, I feel."
2,Uh.,"I mean, not, not to this large scale as Iraq, but that,","Uh-huh. Well that's,","Well, the only, uh, references that I have seen lately has been, uh, in, part of the overmilitarization of Iraq was due to companies selling them arms and things, and, and they made references to in the past, how we have given arms to, uh, Nicaragua and to other places in Latin America, and that those might turn around and haunt us someday.","Uh, I think something will have to be done down there very soon about, uh, about Mexico and, and, uh, some of the other areas, but, but, with the Persian Gulf, as you said, it's just, uh, been very quiet. I, I keep pretty close tabs on the paper and you don't hardly see a, unless it's there and we're just not seeing it.",Uh-huh.
3,"but I don't know, I, there's a lot of things that could be done about it. I mean, I don tinker around with it too much.",Uh-huh.,"I mean, not, not to this large scale as Iraq, but that,","Uh-huh. Well that's,","Well, the only, uh, references that I have seen lately has been, uh, in, part of the overmilitarization of Iraq was due to companies selling them arms and things, and, and they made references to in the past, how we have given arms to, uh, Nicaragua and to other places in Latin America, and that those might turn around and haunt us someday.","Uh, I think something will have to be done down there very soon about, uh, about Mexico and, and, uh, some of the other areas, but, but, with the Persian Gulf, as you said, it's just, uh, been very quiet. I, I keep pretty close tabs on the paper and you don't hardly see a, unless it's there and we're just not seeing it."
4,Right.,"whenever we give arms to people, as we did, and as we sold arms to, pardon me, to Iraq, when we wanted them to fight Iran, and then, uh, and then it turn around and,",Uh-huh.,"I mean, not, not to this large scale as Iraq, but that,","Uh-huh. Well that's,","Well, the only, uh, references that I have seen lately has been, uh, in, part of the overmilitarization of Iraq was due to companies selling them arms and things, and, and they made references to in the past, how we have given arms to, uh, Nicaragua and to other places in Latin America, and that those might turn around and haunt us someday."
5,"Uh, I, uh I think, uh uh, we, we have to do something. We have to, uh.","Uh-huh, uh-huh. I, I agree we're the largest munitions producer in the world, and so, uh, there's a lot of money to be made there, and it's, uh, be very difficult to, to cut it back to a, a level where it should be.","whenever we give arms to people, as we did, and as we sold arms to, pardon me, to Iraq, when we wanted them to fight Iran, and then, uh, and then it turn around and,",Uh-huh.,"I mean, not, not to this large scale as Iraq, but that,","Uh-huh. Well that's,"
6,"But, uh.",Uh-huh.,"Uh-huh, uh-huh. I, I agree we're the largest munitions producer in the world, and so, uh, there's a lot of money to be made there, and it's, uh, be very difficult to, to cut it back to a, a level where it should be.","whenever we give arms to people, as we did, and as we sold arms to, pardon me, to Iraq, when we wanted them to fight Iran, and then, uh, and then it turn around and,",Uh-huh.,"I mean, not, not to this large scale as Iraq, but that,"
7,"Yeah, that's true.","And, and, uh, it will come back to haunt us, it seems to come in cycles.",Uh-huh.,"Uh-huh, uh-huh. I, I agree we're the largest munitions producer in the world, and so, uh, there's a lot of money to be made there, and it's, uh, be very difficult to, to cut it back to a, a level where it should be.","whenever we give arms to people, as we did, and as we sold arms to, pardon me, to Iraq, when we wanted them to fight Iran, and then, uh, and then it turn around and,",Uh-huh.
8,"Oh, really.","Uh-huh. And I know when I spent, the time that I've studied in Mexico, uh, Spanish was one of my majors in college, that, uh, there was a kind of a lot of resentment there towards America,","And, and, uh, it will come back to haunt us, it seems to come in cycles.",Uh-huh.,"Uh-huh, uh-huh. I, I agree we're the largest munitions producer in the world, and so, uh, there's a lot of money to be made there, and it's, uh, be very difficult to, to cut it back to a, a level where it should be.","whenever we give arms to people, as we did, and as we sold arms to, pardon me, to Iraq, when we wanted them to fight Iran, and then, uh, and then it turn around and,"
9,"and, uh.",Uh-huh.,"Uh-huh. And I know when I spent, the time that I've studied in Mexico, uh, Spanish was one of my majors in college, that, uh, there was a kind of a lot of resentment there towards America,","And, and, uh, it will come back to haunt us, it seems to come in cycles.",Uh-huh.,"Uh-huh, uh-huh. I, I agree we're the largest munitions producer in the world, and so, uh, there's a lot of money to be made there, and it's, uh, be very difficult to, to cut it back to a, a level where it should be."
10,Right.,"about, uh, like you say, using them, our interest there is, you know, what profit we could make off of any kind of relationship with them,",Uh-huh.,"Uh-huh. And I know when I spent, the time that I've studied in Mexico, uh, Spanish was one of my majors in college, that, uh, there was a kind of a lot of resentment there towards America,","And, and, uh, it will come back to haunt us, it seems to come in cycles.",Uh-huh.
11,"and then we have a, a, uh a real resentment of the United States toward Mexico, and I think that's, uh.",Right.,"about, uh, like you say, using them, our interest there is, you know, what profit we could make off of any kind of relationship with them,",Uh-huh.,"Uh-huh. And I know when I spent, the time that I've studied in Mexico, uh, Spanish was one of my majors in college, that, uh, there was a kind of a lot of resentment there towards America,","And, and, uh, it will come back to haunt us, it seems to come in cycles."
12,"Right, right.","and that we weren't normally very interested in them, and they have, in other, in most Latin American countries, they, there are a lot of the kind of problems that we've fought for in other countries, you know, that they have corruption, and, and they don't have, uh, I mean, there's just very few really modern cities.",Right.,"about, uh, like you say, using them, our interest there is, you know, what profit we could make off of any kind of relationship with them,",Uh-huh.,"Uh-huh. And I know when I spent, the time that I've studied in Mexico, uh, Spanish was one of my majors in college, that, uh, there was a kind of a lot of resentment there towards America,"
13,Uh-uh. Uh-hue.,"Right, and the, probably the biggest problem down there is that's where the, that's the drug entry points,","and that we weren't normally very interested in them, and they have, in other, in most Latin American countries, they, there are a lot of the kind of problems that we've fought for in other countries, you know, that they have corruption, and, and they don't have, uh, I mean, there's just very few really modern cities.",Right.,"about, uh, like you say, using them, our interest there is, you know, what profit we could make off of any kind of relationship with them,",Uh-huh.
14,"the, the drug lords and the big market up there, and that's, that, that I think is probably the most, uh-havings in Latin America.",Uh-huh.,"Right, and the, probably the biggest problem down there is that's where the, that's the drug entry points,","and that we weren't normally very interested in them, and they have, in other, in most Latin American countries, they, there are a lot of the kind of problems that we've fought for in other countries, you know, that they have corruption, and, and they don't have, uh, I mean, there's just very few really modern cities.",Right.,"about, uh, like you say, using them, our interest there is, you know, what profit we could make off of any kind of relationship with them,"
15,Yeah.,"and their economy is, of several of the countries, especially Columbia, is so built on the, on on the drugs, that, uh, our, our little war on drugs has really been laughable. It's just a, you know, such a small amount, and it it just, it, uh, cuts off just a trickle, and, uh, if, if we can't get a handle on that through some, through some, uh, method, I don't know where, that will be another big problem.",Uh-huh.,"Right, and the, probably the biggest problem down there is that's where the, that's the drug entry points,","and that we weren't normally very interested in them, and they have, in other, in most Latin American countries, they, there are a lot of the kind of problems that we've fought for in other countries, you know, that they have corruption, and, and they don't have, uh, I mean, there's just very few really modern cities.",Right.
