,response,context,context/0,context/1,context/2,context/3
0,"and, and she's got a new computer at home, and I have to type all the things back and forth.",Yeah.,"I mean, I, I have a friend who, if she likes something, isn't sure what size somebody might need, will buy it in every color and size and, you know, take everything back again",Yeah.,"Well, I haven't either, uh, I, I hate returning things.","Okay. When they first said the subject, my mind went kind of blank. I thought, Gee, I haven't taken anything back for a long time."
1,"Yeah, yeah.","It's, you know, it's a game to her, but I, I don't like to do that I consider it kind of a, a waste of my time. And so I'm usually, uh, pretty careful when I shop",Yeah.,"I mean, I, I have a friend who, if she likes something, isn't sure what size somebody might need, will buy it in every color and size and, you know, take everything back again",Yeah.,"Well, I haven't either, uh, I, I hate returning things."
2,"and, uh.",Uh-huh.,"It's, you know, it's a game to her, but I, I don't like to do that I consider it kind of a, a waste of my time. And so I'm usually, uh, pretty careful when I shop",Yeah.,"I mean, I, I have a friend who, if she likes something, isn't sure what size somebody might need, will buy it in every color and size and, you know, take everything back again",Yeah.
3,"Uh, I see.","and I also, you know, usually have, have checked over things, you know, if it's like an appliance or something to make sure, uh, it has the features in it that I want.",Uh-huh.,"It's, you know, it's a game to her, but I, I don't like to do that I consider it kind of a, a waste of my time. And so I'm usually, uh, pretty careful when I shop",Yeah.,"I mean, I, I have a friend who, if she likes something, isn't sure what size somebody might need, will buy it in every color and size and, you know, take everything back again"
4,"And I usually try to get everything that I can, you, I usually go to a flea market and buy like, uh clothes from there, you can usually find some that are similar to what you're looking for.",Right.,"and I also, you know, usually have, have checked over things, you know, if it's like an appliance or something to make sure, uh, it has the features in it that I want.",Uh-huh.,"It's, you know, it's a game to her, but I, I don't like to do that I consider it kind of a, a waste of my time. And so I'm usually, uh, pretty careful when I shop",Yeah.
5,Uh.,"Now we've had one lately, um, oh, a, uh, a Dustbuster Plus that we bought,",Right.,"and I also, you know, usually have, have checked over things, you know, if it's like an appliance or something to make sure, uh, it has the features in it that I want.",Uh-huh.,"It's, you know, it's a game to her, but I, I don't like to do that I consider it kind of a, a waste of my time. And so I'm usually, uh, pretty careful when I shop"
6,"it's, it's really, it was really good. We, I guess we both sort of, sort of liked different things about each of them.",Uh-huh.,"Now we've had one lately, um, oh, a, uh, a Dustbuster Plus that we bought,",Right.,"and I also, you know, usually have, have checked over things, you know, if it's like an appliance or something to make sure, uh, it has the features in it that I want.",Uh-huh.
7,Oh.,"and we've had it for a while, but all of a sudden it just wasn't working, and it looks like there's a part missing from it. My husband opened it up and whatever, and of course we don't have the receipt any more, so we can't take it back",Uh-huh.,"Now we've had one lately, um, oh, a, uh, a Dustbuster Plus that we bought,",Right.,"and I also, you know, usually have, have checked over things, you know, if it's like an appliance or something to make sure, uh, it has the features in it that I want."
8,"so we just, you know, left it out of the way,","Of course, uh-huh.","and we've had it for a while, but all of a sudden it just wasn't working, and it looks like there's a part missing from it. My husband opened it up and whatever, and of course we don't have the receipt any more, so we can't take it back",Uh-huh.,"Now we've had one lately, um, oh, a, uh, a Dustbuster Plus that we bought,",Right.
9,Yeah.,"Uh, but, I think a lot of goods are made not to last real long","Of course, uh-huh.","and we've had it for a while, but all of a sudden it just wasn't working, and it looks like there's a part missing from it. My husband opened it up and whatever, and of course we don't have the receipt any more, so we can't take it back",Uh-huh.,"Now we've had one lately, um, oh, a, uh, a Dustbuster Plus that we bought,"
