,response,context,context/0,context/1,context/2,context/3
0,"So, it was really neat.","Oh, my.","And there would be like thirty people. So people talk about, you know, big family reunions and I think, like I have a friend who just went to, like, Wyoming to some big ranch, you know, where like there were four hundred people for their family reunion.","Oh, gee.","Well, for, I grew up in the deep south like south Alabama. So whenever I think of family reunions, my family, like, got together almost every week.",How would you go about organizing a family reunion?
1,Uh-huh.,"And I, so I mean, how I would go about doing it is I would just call all my relatives.","Oh, my.","And there would be like thirty people. So people talk about, you know, big family reunions and I think, like I have a friend who just went to, like, Wyoming to some big ranch, you know, where like there were four hundred people for their family reunion.","Oh, gee.","Well, for, I grew up in the deep south like south Alabama. So whenever I think of family reunions, my family, like, got together almost every week."
2,"My dad's going to come over and he's going, you can come over, and I'll tell him I'll come over to my house.",Uh-huh.,"And I, so I mean, how I would go about doing it is I would just call all my relatives.","Oh, my.","And there would be like thirty people. So people talk about, you know, big family reunions and I think, like I have a friend who just went to, like, Wyoming to some big ranch, you know, where like there were four hundred people for their family reunion.","Oh, gee."
3,Yeah.,"Because I, since I came from, my father has, uh, five sisters and two brothers and my mother has four brothers and two sisters. So I both of my parents had big families, and we always we always got together, just always. Now it's different because I live here and I, you know, when I go home I try to see the families, as much of the family as I can but it's real different.",Uh-huh.,"And I, so I mean, how I would go about doing it is I would just call all my relatives.","Oh, my.","And there would be like thirty people. So people talk about, you know, big family reunions and I think, like I have a friend who just went to, like, Wyoming to some big ranch, you know, where like there were four hundred people for their family reunion."
4,"You know, and I don't know, I, I don, I think it's going to be too much of a strain on everyone, especially the younger generation, because I think, you, you need to be able to do more of what you're doing, and you know you need, you can be more involved, and, you have to be willing to take responsibility for yourself.",Yes.,"Because I, since I came from, my father has, uh, five sisters and two brothers and my mother has four brothers and two sisters. So I both of my parents had big families, and we always we always got together, just always. Now it's different because I live here and I, you know, when I go home I try to see the families, as much of the family as I can but it's real different.",Uh-huh.,"And I, so I mean, how I would go about doing it is I would just call all my relatives.","Oh, my."
5,"Well, I grew out of it","And I grew up in a real not, I think not normal setting.",Yes.,"Because I, since I came from, my father has, uh, five sisters and two brothers and my mother has four brothers and two sisters. So I both of my parents had big families, and we always we always got together, just always. Now it's different because I live here and I, you know, when I go home I try to see the families, as much of the family as I can but it's real different.",Uh-huh.,"And I, so I mean, how I would go about doing it is I would just call all my relatives."
6,Yeah.,With all of you living so close together.,"And I grew up in a real not, I think not normal setting.",Yes.,"Because I, since I came from, my father has, uh, five sisters and two brothers and my mother has four brothers and two sisters. So I both of my parents had big families, and we always we always got together, just always. Now it's different because I live here and I, you know, when I go home I try to see the families, as much of the family as I can but it's real different.",Uh-huh.
7,Uh-huh.,"Right. I mean Sunday dinner was at my grandmother's and, you know, like I said there would be thirty, you know, thirty people, and everyone would just bring things and my grandmother would cook and cook and cook.",With all of you living so close together.,"And I grew up in a real not, I think not normal setting.",Yes.,"Because I, since I came from, my father has, uh, five sisters and two brothers and my mother has four brothers and two sisters. So I both of my parents had big families, and we always we always got together, just always. Now it's different because I live here and I, you know, when I go home I try to see the families, as much of the family as I can but it's real different."
8,"So, that's the only time I was really, really close to her because I had a real close friend that worked at the same place, and she would cook there.",Oh.,"Right. I mean Sunday dinner was at my grandmother's and, you know, like I said there would be thirty, you know, thirty people, and everyone would just bring things and my grandmother would cook and cook and cook.",With all of you living so close together.,"And I grew up in a real not, I think not normal setting.",Yes.
9,"Oh, my.",And,Oh.,"Right. I mean Sunday dinner was at my grandmother's and, you know, like I said there would be thirty, you know, thirty people, and everyone would just bring things and my grandmother would cook and cook and cook.",With all of you living so close together.,"And I grew up in a real not, I think not normal setting."
10,Uh-huh.,"Well, I come from a very small family. And we planned a family reunion this spring. Uh, where we are from Texas and my family is from Ohio and we met in Florida.",And,Oh.,"Right. I mean Sunday dinner was at my grandmother's and, you know, like I said there would be thirty, you know, thirty people, and everyone would just bring things and my grandmother would cook and cook and cook.",With all of you living so close together.
11,"So, we were all from Ohio, and I was going to school in Florida, and so we were going to have a family reunions on a cruise. And, uh, we had to have, uh.",Uh-huh.,"Well, I come from a very small family. And we planned a family reunion this spring. Uh, where we are from Texas and my family is from Ohio and we met in Florida.",And,Oh.,"Right. I mean Sunday dinner was at my grandmother's and, you know, like I said there would be thirty, you know, thirty people, and everyone would just bring things and my grandmother would cook and cook and cook."
12,"Oh, that's neat.","So the seven of us went on a cruise and then went to Disney together. So that's all the family, so planning our family reunion was very easy you know.",Uh-huh.,"Well, I come from a very small family. And we planned a family reunion this spring. Uh, where we are from Texas and my family is from Ohio and we met in Florida.",And,Oh.
13,"Well I, I think so too.","Yeah, I guess so. It really sounds like it was fun.","So the seven of us went on a cruise and then went to Disney together. So that's all the family, so planning our family reunion was very easy you know.",Uh-huh.,"Well, I come from a very small family. And we planned a family reunion this spring. Uh, where we are from Texas and my family is from Ohio and we met in Florida.",And
