,response,context,context/0,context/1,context/2,context/3
0,Uh-huh. Right.,"Uh, I want to talk about, um, our family budget,  and the times that it's worked and the times that it hasn't worked and,  give you a general description of it",Okay.,Okay.,I guess so,Ready to talk?
1,"and, um.",Okay. Yeah.,"Uh, I want to talk about, um, our family budget,  and the times that it's worked and the times that it hasn't worked and,  give you a general description of it",Okay.,Okay.,I guess so
2,"Oh, okay.","bit. Tell me how yours works. Well, at the I introduced you a little bit to it, a few minutes ago, when I said that we are, uh, we're on the east coast now.",Okay. Yeah.,"Uh, I want to talk about, um, our family budget,  and the times that it's worked and the times that it hasn't worked and,  give you a general description of it",Okay.,Okay.
3,"And, uh.",Uh-huh.,"bit. Tell me how yours works. Well, at the I introduced you a little bit to it, a few minutes ago, when I said that we are, uh, we're on the east coast now.",Okay. Yeah.,"Uh, I want to talk about, um, our family budget,  and the times that it's worked and the times that it hasn't worked and,  give you a general description of it",Okay.
4,Oh.,"My husband quit a perfectly wonderful job and decided that, well, we both decided we wanted to move to North Carolina.",Uh-huh.,"bit. Tell me how yours works. Well, at the I introduced you a little bit to it, a few minutes ago, when I said that we are, uh, we're on the east coast now.",Okay. Yeah.,"Uh, I want to talk about, um, our family budget,  and the times that it's worked and the times that it hasn't worked and,  give you a general description of it"
5,"And, uh.",Uh-huh.,"My husband quit a perfectly wonderful job and decided that, well, we both decided we wanted to move to North Carolina.",Uh-huh.,"bit. Tell me how yours works. Well, at the I introduced you a little bit to it, a few minutes ago, when I said that we are, uh, we're on the east coast now.",Okay. Yeah.
6,Uh.,"And so naturally we put ourselves, we looked at our budget,",Uh-huh.,"My husband quit a perfectly wonderful job and decided that, well, we both decided we wanted to move to North Carolina.",Uh-huh.,"bit. Tell me how yours works. Well, at the I introduced you a little bit to it, a few minutes ago, when I said that we are, uh, we're on the east coast now."
7,"and we were looking at, uh, we were going to buy a house,",Yeah.,"And so naturally we put ourselves, we looked at our budget,",Uh-huh.,"My husband quit a perfectly wonderful job and decided that, well, we both decided we wanted to move to North Carolina.",Uh-huh.
8,!!!%!!;!!!!! Remind me.,"and so, what we did was draw up a budget that we thought, uh, was realistic.",Yeah.,"And so naturally we put ourselves, we looked at our budget,",Uh-huh.,"My husband quit a perfectly wonderful job and decided that, well, we both decided we wanted to move to North Carolina."
9,"Then we put aside all of our savings and all of the car bills,",Uh-huh.,"and so, what we did was draw up a budget that we thought, uh, was realistic.",Yeah.,"And so naturally we put ourselves, we looked at our budget,",Uh-huh.
