,response,context,context/0,context/1,context/2,context/3
0,"But, uh","Yeah. There's,","Well, I, it just depends. Uh, uh, roads are very expensive, uh, commodity and so is, uh, utilities they supply and police and fire department, uh, you know, they need to make a living.","You spend what you have and, Yeah, I think that, the general idea is to you know, spend, uh, during a time of recession that, you know, for the deficit spending to help pick up the economy, but they're running under the you know, the way they're running it now, they're you know, running it under a deficit spending, you know, while we're not under a recession, so there's never any surplus coming in to counter the deficit that we're running, so that's kind of a basic thing of economics, I guess, keep spending, keep going into debt, you're not going to payoff what you owe, but, so, I guess the, the question was more like, uh, do you get what you pay you know, get what you pay for.","Well, I think they're a necessary evil. Uh, I wish the government would operate on the same premise that, uh, businesses operate on and that is, uh you, you don't spend more than you, than you bring in.","Think about, uh, taxes."
1,Uh-huh.,"So I think for, for, for many years, uh, we've paid teachers and police officers and firemen who are, uh, to a great extent, public servants uh, we have not paid them really what they're worth in what they contribute to society.","Yeah. There's,","Well, I, it just depends. Uh, uh, roads are very expensive, uh, commodity and so is, uh, utilities they supply and police and fire department, uh, you know, they need to make a living.","You spend what you have and, Yeah, I think that, the general idea is to you know, spend, uh, during a time of recession that, you know, for the deficit spending to help pick up the economy, but they're running under the you know, the way they're running it now, they're you know, running it under a deficit spending, you know, while we're not under a recession, so there's never any surplus coming in to counter the deficit that we're running, so that's kind of a basic thing of economics, I guess, keep spending, keep going into debt, you're not going to payoff what you owe, but, so, I guess the, the question was more like, uh, do you get what you pay you know, get what you pay for.","Well, I think they're a necessary evil. Uh, I wish the government would operate on the same premise that, uh, businesses operate on and that is, uh you, you don't spend more than you, than you bring in."
2,"So, uh.",Uh-huh. I agree with that.,"So I think for, for, for many years, uh, we've paid teachers and police officers and firemen who are, uh, to a great extent, public servants uh, we have not paid them really what they're worth in what they contribute to society.","Yeah. There's,","Well, I, it just depends. Uh, uh, roads are very expensive, uh, commodity and so is, uh, utilities they supply and police and fire department, uh, you know, they need to make a living.","You spend what you have and, Yeah, I think that, the general idea is to you know, spend, uh, during a time of recession that, you know, for the deficit spending to help pick up the economy, but they're running under the you know, the way they're running it now, they're you know, running it under a deficit spending, you know, while we're not under a recession, so there's never any surplus coming in to counter the deficit that we're running, so that's kind of a basic thing of economics, I guess, keep spending, keep going into debt, you're not going to payoff what you owe, but, so, I guess the, the question was more like, uh, do you get what you pay you know, get what you pay for."
3,"Well, that's true.","But, uh, then again, uh, it's the, hard to justify with all the wastefulness of money that the government spends on all levels of, of, uh, government, including municipalities as well as state and federal governments.",Uh-huh. I agree with that.,"So I think for, for, for many years, uh, we've paid teachers and police officers and firemen who are, uh, to a great extent, public servants uh, we have not paid them really what they're worth in what they contribute to society.","Yeah. There's,","Well, I, it just depends. Uh, uh, roads are very expensive, uh, commodity and so is, uh, utilities they supply and police and fire department, uh, you know, they need to make a living."
4,Yeah.,"I guess, I'm, I'm a student right now and I don't make a whole lot of money and, so, I, I kind of don't pay a proportionate amount of taxes to, I guess, uh, compared to what I get, because I, you know, all my, my education is state sponsored. I go to a state sponsored school and, uh, my education all up through high school and stuff, so I guess I'm kind of in debt, I, I suppose, because I don't, you know, been paying taxes all that, all that long. My parents, I guess, however, have contributed to that, you know, for the education side of it and everything, but, uh, I usually end up getting money back. I will this year anyway from a,","But, uh, then again, uh, it's the, hard to justify with all the wastefulness of money that the government spends on all levels of, of, uh, government, including municipalities as well as state and federal governments.",Uh-huh. I agree with that.,"So I think for, for, for many years, uh, we've paid teachers and police officers and firemen who are, uh, to a great extent, public servants uh, we have not paid them really what they're worth in what they contribute to society.","Yeah. There's,"
5,"and, uh","Uh, you're very fortunate.","I guess, I'm, I'm a student right now and I don't make a whole lot of money and, so, I, I kind of don't pay a proportionate amount of taxes to, I guess, uh, compared to what I get, because I, you know, all my, my education is state sponsored. I go to a state sponsored school and, uh, my education all up through high school and stuff, so I guess I'm kind of in debt, I, I suppose, because I don't, you know, been paying taxes all that, all that long. My parents, I guess, however, have contributed to that, you know, for the education side of it and everything, but, uh, I usually end up getting money back. I will this year anyway from a,","But, uh, then again, uh, it's the, hard to justify with all the wastefulness of money that the government spends on all levels of, of, uh, government, including municipalities as well as state and federal governments.",Uh-huh. I agree with that.,"So I think for, for, for many years, uh, we've paid teachers and police officers and firemen who are, uh, to a great extent, public servants uh, we have not paid them really what they're worth in what they contribute to society."
6,"Well, I've been working for, uh, the government for the last eight years.","Yeah, I am I need it, too, otherwise,","Uh, you're very fortunate.","I guess, I'm, I'm a student right now and I don't make a whole lot of money and, so, I, I kind of don't pay a proportionate amount of taxes to, I guess, uh, compared to what I get, because I, you know, all my, my education is state sponsored. I go to a state sponsored school and, uh, my education all up through high school and stuff, so I guess I'm kind of in debt, I, I suppose, because I don't, you know, been paying taxes all that, all that long. My parents, I guess, however, have contributed to that, you know, for the education side of it and everything, but, uh, I usually end up getting money back. I will this year anyway from a,","But, uh, then again, uh, it's the, hard to justify with all the wastefulness of money that the government spends on all levels of, of, uh, government, including municipalities as well as state and federal governments.",Uh-huh. I agree with that.
7,"Well, we just, we have a, a, uh we just pay the state tax, which is, uh","We just try not to pay any more in than we have to, uh, we pay in a substantial amount. Uh,","Yeah, I am I need it, too, otherwise,","Uh, you're very fortunate.","I guess, I'm, I'm a student right now and I don't make a whole lot of money and, so, I, I kind of don't pay a proportionate amount of taxes to, I guess, uh, compared to what I get, because I, you know, all my, my education is state sponsored. I go to a state sponsored school and, uh, my education all up through high school and stuff, so I guess I'm kind of in debt, I, I suppose, because I don't, you know, been paying taxes all that, all that long. My parents, I guess, however, have contributed to that, you know, for the education side of it and everything, but, uh, I usually end up getting money back. I will this year anyway from a,","But, uh, then again, uh, it's the, hard to justify with all the wastefulness of money that the government spends on all levels of, of, uh, government, including municipalities as well as state and federal governments."
8,"I know, I know what you mean.",Uh-huh.,"We just try not to pay any more in than we have to, uh, we pay in a substantial amount. Uh,","Yeah, I am I need it, too, otherwise,","Uh, you're very fortunate.","I guess, I'm, I'm a student right now and I don't make a whole lot of money and, so, I, I kind of don't pay a proportionate amount of taxes to, I guess, uh, compared to what I get, because I, you know, all my, my education is state sponsored. I go to a state sponsored school and, uh, my education all up through high school and stuff, so I guess I'm kind of in debt, I, I suppose, because I don't, you know, been paying taxes all that, all that long. My parents, I guess, however, have contributed to that, you know, for the education side of it and everything, but, uh, I usually end up getting money back. I will this year anyway from a,"
9,"Uh, uh-hue.","We don't regret paying taxes. We do think that, uh, sometimes, uh, we have a reverse of a regressive tax, a progressive tax.",Uh-huh.,"We just try not to pay any more in than we have to, uh, we pay in a substantial amount. Uh,","Yeah, I am I need it, too, otherwise,","Uh, you're very fortunate."
