,response,context,context/0,context/1,context/2,context/3
0,"Oh, really?",Yeah.,"The Dallas Cowgirls, huh.",Who do you think? The Dallas Cowboys.,"So, who's your, uh, favorite team?",Okay.
1,"Boy, they are, they really are.","Well, they did have a fairly decent year finally this year.",Yeah.,"The Dallas Cowgirls, huh.",Who do you think? The Dallas Cowboys.,"So, who's your, uh, favorite team?"
2,"They had a pretty good year. Uh, they've, they're, they were a lot better team when Meacocca was playing.",Uh-huh.,"Well, they did have a fairly decent year finally this year.",Yeah.,"The Dallas Cowgirls, huh.",Who do you think? The Dallas Cowboys.
3,That's right.,At least they're coming around.,Uh-huh.,"Well, they did have a fairly decent year finally this year.",Yeah.,"The Dallas Cowgirls, huh."
4,They're not going to be able to last year. They're not sure what's going to happen.,"Yeah, they're going to get better. I mean, you know.",At least they're coming around.,Uh-huh.,"Well, they did have a fairly decent year finally this year.",Yeah.
5,I don't think so.,"Well I mean, you know, I think, uh, once Jimmy Johnson gets his system established, uh, they'll do all right.","Yeah, they're going to get better. I mean, you know.",At least they're coming around.,Uh-huh.,"Well, they did have a fairly decent year finally this year."
6,Uh-uh. That's right. That was a big one.,Yeah. As long as Troy Aikman doesn't get hurt again. That kind of killed them at the end of the season last year.,"Well I mean, you know, I think, uh, once Jimmy Johnson gets his system established, uh, they'll do all right.","Yeah, they're going to get better. I mean, you know.",At least they're coming around.,Uh-huh.
7,"So, uh.",Uh-huh.,Yeah. As long as Troy Aikman doesn't get hurt again. That kind of killed them at the end of the season last year.,"Well I mean, you know, I think, uh, once Jimmy Johnson gets his system established, uh, they'll do all right.","Yeah, they're going to get better. I mean, you know.",At least they're coming around.
8,"Oh, I know who you're talking about. I, I like the Giants.","So, I don't, I don't even know who your favorite team is, actually.",Uh-huh.,Yeah. As long as Troy Aikman doesn't get hurt again. That kind of killed them at the end of the season last year.,"Well I mean, you know, I think, uh, once Jimmy Johnson gets his system established, uh, they'll do all right.","Yeah, they're going to get better. I mean, you know."
9,"Oh, really?",I'm a Viking fan.,"So, I don't, I don't even know who your favorite team is, actually.",Uh-huh.,Yeah. As long as Troy Aikman doesn't get hurt again. That kind of killed them at the end of the season last year.,"Well I mean, you know, I think, uh, once Jimmy Johnson gets his system established, uh, they'll do all right."
10,"But, uh, yeah, I, I really like the Giants.","Okay. I think I did know that, I just forgot. Okay.",I'm a Viking fan.,"So, I don't, I don't even know who your favorite team is, actually.",Uh-huh.,Yeah. As long as Troy Aikman doesn't get hurt again. That kind of killed them at the end of the season last year.
11,"Well, that's good. I like to watch the, the Minnesota sports. I used to watch a lot of college, a lot college teams, but I don t have cable.","And they haven't been doing too hot, so.","Okay. I think I did know that, I just forgot. Okay.",I'm a Viking fan.,"So, I don't, I don't even know who your favorite team is, actually.",Uh-huh.
12,"Well, he's doing real good, yeah.",Yeah. Has Herschel Walker done much for them?,"And they haven't been doing too hot, so.","Okay. I think I did know that, I just forgot. Okay.",I'm a Viking fan.,"So, I don't, I don't even know who your favorite team is, actually."
13,"Oh, really.","No, in fact, in fact the Cowboys got the best end of that deal.",Yeah. Has Herschel Walker done much for them?,"And they haven't been doing too hot, so.","Okay. I think I did know that, I just forgot. Okay.",I'm a Viking fan.
