,response,context,context/0,context/1,context/2,context/3
0,"And, uh.",Uh-huh.,"She appeared to have a couple of light strokes and started to, uh, not be able to be in her apartment on her own.",Uh-huh.,"Well, not so much personally but my, um, husband has an aunt who has been like a second mother, I mean always lived in the same town and took care of him and such. They live down in College Station where, his parents do too. And they put her in a home last year.","We're to discuss a little bit about the process of putting someone in a nursing home and making the decision on a family basis and, probably the first question would be whether you've ever had to go through that process."
1,Huh.,"So they found a, a place nearby that they put her in last year.",Uh-huh.,"She appeared to have a couple of light strokes and started to, uh, not be able to be in her apartment on her own.",Uh-huh.,"Well, not so much personally but my, um, husband has an aunt who has been like a second mother, I mean always lived in the same town and took care of him and such. They live down in College Station where, his parents do too. And they put her in a home last year."
2,"Yeah, it was a decision on the part of the family that she felt was important.",So it was pretty much a physical decision?,"So they found a, a place nearby that they put her in last year.",Uh-huh.,"She appeared to have a couple of light strokes and started to, uh, not be able to be in her apartment on her own.",Uh-huh.
3,"Oh, yeah.","Uh, yeah, although she is, uh, in pretty good health and she's, doesn't take any medication, it's just she had had her own apartment and drove a car and everything up until that point.",So it was pretty much a physical decision?,"So they found a, a place nearby that they put her in last year.",Uh-huh.,"She appeared to have a couple of light strokes and started to, uh, not be able to be in her apartment on her own."
4,And so she was pretty good about that.,Um.,"Uh, yeah, although she is, uh, in pretty good health and she's, doesn't take any medication, it's just she had had her own apartment and drove a car and everything up until that point.",So it was pretty much a physical decision?,"So they found a, a place nearby that they put her in last year.",Uh-huh.
5,Yeah. Yeah.,"Then she was starting to get, uh, you know, lose memory sometimes and, which is kind of frightening when she's in the car.",Um.,"Uh, yeah, although she is, uh, in pretty good health and she's, doesn't take any medication, it's just she had had her own apartment and drove a car and everything up until that point.",So it was pretty much a physical decision?,"So they found a, a place nearby that they put her in last year."
6,"So, I guess, uh.",Yeah.,"Then she was starting to get, uh, you know, lose memory sometimes and, which is kind of frightening when she's in the car.",Um.,"Uh, yeah, although she is, uh, in pretty good health and she's, doesn't take any medication, it's just she had had her own apartment and drove a car and everything up until that point.",So it was pretty much a physical decision?
7,"And she, she, uh she's just a really good dog, but, uh.","Uh,",Yeah.,"Then she was starting to get, uh, you know, lose memory sometimes and, which is kind of frightening when she's in the car.",Um.,"Uh, yeah, although she is, uh, in pretty good health and she's, doesn't take any medication, it's just she had had her own apartment and drove a car and everything up until that point."
8,"Um, I think she was sort of in favor.","My husband's family are reaching that point but it's, it's so difficult. Was she in favor of it or, or was she kind of opposed to it?","Uh,",Yeah.,"Then she was starting to get, uh, you know, lose memory sometimes and, which is kind of frightening when she's in the car.",Um.
9,Oh.,"Well, yeah, when it finally came down to it, um, she just got to the point after the, I mean, it wasn't a very, um, strong stroke. It was just kind of all of a sudden she wasn't herself anymore.","My husband's family are reaching that point but it's, it's so difficult. Was she in favor of it or, or was she kind of opposed to it?","Uh,",Yeah.,"Then she was starting to get, uh, you know, lose memory sometimes and, which is kind of frightening when she's in the car."
10,"And, uh, she was, she didn't want to be a burden anymore. She said she didn tinker too much with it.",Uh-huh.,"Well, yeah, when it finally came down to it, um, she just got to the point after the, I mean, it wasn't a very, um, strong stroke. It was just kind of all of a sudden she wasn't herself anymore.","My husband's family are reaching that point but it's, it's so difficult. Was she in favor of it or, or was she kind of opposed to it?","Uh,",Yeah.
11,Yeah.,And she got kind of fearful of being on her own. She never really ate very well. It was one thing. She hardly  ever took care of herself,Uh-huh.,"Well, yeah, when it finally came down to it, um, she just got to the point after the, I mean, it wasn't a very, um, strong stroke. It was just kind of all of a sudden she wasn't herself anymore.","My husband's family are reaching that point but it's, it's so difficult. Was she in favor of it or, or was she kind of opposed to it?","Uh,"
12,"and, um.",Yeah.,And she got kind of fearful of being on her own. She never really ate very well. It was one thing. She hardly  ever took care of herself,Uh-huh.,"Well, yeah, when it finally came down to it, um, she just got to the point after the, I mean, it wasn't a very, um, strong stroke. It was just kind of all of a sudden she wasn't herself anymore.","My husband's family are reaching that point but it's, it's so difficult. Was she in favor of it or, or was she kind of opposed to it?"
